propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
85307822,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/da/96/1296375497.webp,PAF_AL_2275,19,bj,800.0,flat,rent,70.0,,1,2,calle Emilio Pino,Cantabria,Santander,Centro - Ayuntamiento,es,43.4599485,-3.808416,False,https://www.idealista.com/inmueble/85307822/,8040,"Frente ayuntamiento de Santander, en calle peatonal, piso reformado. Distribuido en 1 habitación, salón comedor con cocina americana y baño. Ascensor y calefacción Totalmente amueblado, alquiler para FIJO.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle Emilio Pino,,,,,,,
108771211,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/79/8d/1354640834.webp,,16,en,850.0,flat,rent,58.0,True,2,1,"CL SAN SIMON, 21",Cantabria,Santander,Centro - Ayuntamiento,es,43.4651045,-3.802781,True,https://www.idealista.com/inmueble/108771211/,8498,"**Piso en Alquiler en el Corazón de Santander - Ideal para Cortas Estancias**  julio no disponible 2026 ¡Descubre este encantador apartamento de dos habitaciones en pleno centro de Santander, en la vibrante zona de Puerto Chico! piso recién reformado perfecto para quienes buscan una estancia corta, ya sea por trabajo o simplemente para disfrutar de la ciudad. Con 60 m² construidos y 55 m² útiles, ofrece un espacio funcional y acogedor que te hará sentir como en casa desde el primer momento. Ubicado en un edificio con historia del año 1920, este piso en entresuelo destaca por sus vigas de roble recuperadas que añaden un toque de encanto y calidez. La distribución incluye dos dormitorios, un baño y salón cocina abierta La ubicación es inmejorable: a solo un paso del paseo Pereda y a diez minutos del ayuntamiento, tendrás todo lo que necesitas a tu alcance. Disfruta de la vida activa de la zona, con todos los servicios disponibles y sin necesidad de coche. Su orientación este-oeste garantiza buena luminosidad durante todo el día.  Este apartamento es una oportunidad única para quienes buscan comodidad y estilo en una de las mejores áreas de Santander. ¡No dejes pasar esta oportunidad y contacta para más información! IMPORTANTE: el precio publicado no incluye servicios ni suministros, puede variar según periodo de estancia, imprescindible justificar el motivo de su estancia.",False,good,False,False,15.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Centro - Ayuntamiento, Santander","Piso en CL San Simon, 21",,,,,,,
108808773,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/a4/48/1355763432.webp,F-AL-259,30,1,4056.0,flat,rent,115.0,True,4,2,Alisal - Cazoña - San Román,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4574392,-3.8385411,False,https://www.idealista.com/inmueble/108808773/,5628,"MAGNÍFICA VIVIENDA VACACIONAL EN UNA ZONA ESTUPENDA DE SANTANDER. DISPONIBLE PARA LOS MESES DE JULIO, AGOSTO. PRECIOS DE MES COMPLETO Y QUINCENAS A CONSULTAR. Si estás buscando un piso reformado en una zona tranquila, bien ubicado y con todos los servicios a tu alcance, tanto de compras como de transportes, esta es vuestra oportunidad. ¡VIDEO DISPONIBLE! Distribuido en cuatro habitaciones dobles, todas exteriores y luminosas y con todos los muebles y el menaje a estrenar. Salón+comedor exterior con muchas posibilidades y terraza con vistas al jardín y a la urbanización. Cocina independiente totalmente equipada y mucho almacenaje y terraza para tender. Dos baños, ambos reformados y con plato de ducha, con mampara y con suelos antideslizantes. No lo dudes y ven a conocer tu nuevo hogar para tu curso académico, en una zona tranquila para tu día a día y con todas las comodidades de la zona. SONSOLES GRUPO INMOBILIARIO ES UNA EMPRESA EXPERTA EN LAS MEJORES ZONAS DE SANTANDER Y CANTABRIA EN EL ALQUILER DE VIVIENDAS. OS GARANTIZAMOS UN BUEN TRABAJO, CALIDAD PROFESIONAL Y EL MEJOR TRATO PERSONALIZADO DE NUESTRO EQUIPO.",False,good,False,True,35.0,False,False,False,False,[],False,False,False,4056.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso,,,,,,,
108728832,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/a4/a6/1353393126.webp,0607,10,3,900.0,flat,rent,60.0,True,2,1,calle Amos de Escalante,Cantabria,Santander,Centro - Ayuntamiento,es,43.462741,-3.8091969,False,https://www.idealista.com/inmueble/108728832/,7974,"¡Descubre este encantador piso listo para entrar a vivir! Con una superficie de 60 metros cuadrados, esta vivienda ofrece un espacio cómodo y funcional. Cuenta con dos dormitorios amplios y un baño completo, ideal para parejas o pequeñas familias. La propiedad está completamente amueblada, lista para que puedas mudarte sin preocupaciones. Disfruta de la comodidad del ascensor y de una calefacción individual que te garantiza el máximo confort en los meses más fríos. La cocina americana, moderna y totalmente amueblada, se integra perfectamente en el espacio, creando un ambiente abierto y luminoso. Además, al ser exterior, recibe abundante luz natural durante todo el día. Una oportunidad perfecta para vivir en un piso práctico, bien equipado y en una ubicación que te permitirá disfrutar de todas las comodidades. Se requiere solvencia económica para realizar seguro de impago.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle Amos de Escalante,,,,,,,
108728740,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/ff/31/1353448797.webp,CA816,85,,4500.0,chalet,rent,514.0,,5,4,avenida Juan de Herrera,Cantabria,Santa Cruz de Bezana,Maoño,es,43.4148504,-3.9127107,False,https://www.idealista.com/inmueble/108728740/,5256,"Veri Corral Inmobiliaria ofrece en alquiler este espectacular chalet independiente, una propiedad única que combina amplitud, comodidad y un entorno natural privilegiado. Ubicada en una parcela de más de 3.000 m², la vivienda destaca por su imponente presencia, rodeada de un extenso jardín con piscina, zona de barbacoa, cascada y una huerta perfectamente integrada en el paisaje, creando un ambiente ideal para disfrutar del aire libre en total privacidad.    La casa, con 514 m² construidos, se distribuye de manera funcional y elegante. Cuenta con espacios generosos que aportan calidez y versatilidad, como dos acogedores salones, una cocina principal completamente equipada, además de una segunda cocina en la zona del choco, junto a un amplio comedor con chimenea, pensado para reuniones en familia o con amigos. Dispone de cuatro dormitorios dobles, además de una habitación sin amueblar que puede adaptarse como despacho, dormitorio adicional o sala polivalente. La vivienda incluye también dos baños completos, dos aseos y un cuarto de lavado perfectamente acondicionado.    El interior de la casa está equipado con sistema de calefacción, aire acondicionado y tecnología domótica, además de un sistema de seguridad con cámaras de vigilancia y una descalcificadora de agua, ofreciendo el máximo confort y tranquilidad. La propiedad se completa con una espaciosa plaza de garaje con capacidad para tres vehículos.    Esta es una oportunidad excepcional para vivir rodeado de naturaleza, sin renunciar a las comodidades de una vivienda moderna y equipada hasta el último detalle. Un chalet pensado para quienes valoran la privacidad, el espacio y la calidad de vida.",True,good,False,,9.0,True,False,False,False,[],False,False,False,4500.0,€/mes,chalet,"Maoño, Santa Cruz de Bezana",Casa independiente en avenida Juan de Herrera,True,True,,,,,independantHouse
108645402,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/ef/88/1350911297.webp,MA168,112,,2500.0,chalet,rent,479.0,,3,4,Maoño,Cantabria,Santa Cruz de Bezana,Maoño,es,43.4235043,-3.9237197,False,https://www.idealista.com/inmueble/108645402/,4464,"¡Oportunidad única de alquiler! Negocio de restauración en enclave privilegiado cerca de Santander    Mena Inmobiliaria ofrece en alquiler un espectacular negocio de restauración ubicado en una finca de 1.227 m², con una edificación de 479 m². Este inmueble se encuentra en un entorno privilegiado, cerca de las playas, la autovía A67 y el Camino de Santiago, a solo 10 minutos de Santander.    Características del negocio:    • Restaurante listo para operar: Cocina totalmente equipada, gran despensa, amplia barra con mesas, y un comedor espacioso con bodega. Dispone de dos aseos independientes que cumplen con la normativa vigente.    • Potencial de expansión: La primera planta está preparada para habilitar habitaciones, lo que permite ampliar los servicios del restaurante. Ideal para transformarlo en albergue, dada su cercanía al Camino de Santiago.    • Máxima flexibilidad: Posibilidad de contratar máquinas desde cero, ya que actualmente no existe contrato vigente, lo que ofrece libertad total para personalizar tu proyecto empresarial.      Características adicionales:    • Exterior: Gran aparcamiento con dos accesos, además de un local que puede destinarse a garaje o almacén de mercancías.    • Vivienda anexa: Acceso independiente a una vivienda distribuida en salón, cocina equipada, baño completo con ducha y tres dormitorios. Puede integrarse en el negocio como alojamiento o utilizarse como residencia privada.        Condiciones de alquiler:    • Fianza: 20.000 €    • Duración del contrato: 10 años, renovable        ¡No pierdas esta oportunidad de emprender en un entorno inmejorable! Contáctanos para más información y concertar una visita.    MENA INMOBILIARIA    Telf.  .",False,good,False,,5.0,False,False,False,False,[],False,False,False,2500.0,€/mes,chalet,"Maoño, Santa Cruz de Bezana",Casa independiente,True,True,,,,,independantHouse
107799934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/44/9d/1324122519.webp,0386,19,bj,900.0,flat,rent,100.0,True,2,2,calle Montevideo,Cantabria,Santander,Cuatro Caminos,es,43.4549423,-3.8260123,False,https://www.idealista.com/inmueble/107799934/,6663,"Luminosa vivienda en planta baja de 100 m2 con terraza, muy próxima al Hospital Valdecilla. NO SE ALQUILA PARA FIJO NO SE ADMITEN MASCOTAS ALQUILER DE TEMPORADA (DE ENERO A 30 DE JUNIO) PLANTA BAJA CON BARRERAS ARQUITECTÓNICAS (5 PELDAÑOS) MÁXIMO 5 PERSONAS UBICACIÓN Y DISTANCIAS Situado en una zona tranquila y dotada con todos los servicios. Buena comunicación mediante transporte público. Hospital Valdecilla a 500 m. Ayuntamiento de Santander a 1,6 km. Campus Universitario a 2,6 km. Playas del Sardinero a 4,5 km. DISTRIBUCIÓN Salón (25 m2), 2 dormitorios (21 y 10 m2), cocina equipada (15 m2), baño, aseo, pasillo, recibidor y terraza (27 m2). CARACTERÍSTICAS Luminosa vivienda en planta baja de 100 m2 con terraza de 27 m2, muy próxima al Hospital Valdecilla, amueblada, con ventanas de PVC, suelos de madera y gres, calefacción con caldera de pellets, cocina completamente equipada (cocina de gas, horno, microondas, lavadora, lavavajillas, frigorífico, calentador de gas), con barreras arquitectónicas (5 peldaños). Están incluidos los suministros de agua y electricidad para alquiler inferior a un mes, no está incluida la calefacción.",False,good,False,False,9.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Cuatro Caminos, Santander",Piso en calle Montevideo,,,,,,,
106815522,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/e7/dd/1294894770.webp,7926,16,,2000.0,chalet,rent,330.0,,3,2,Mompia,Cantabria,Santa Cruz de Bezana,Mompia,es,43.4413053,-3.9187406,False,https://www.idealista.com/inmueble/106815522/,2458,"Vivir en un chalet con terreno en Cantabria es un auténtico privilegio, y esta vivienda en Mompía reúne todo lo que buscas: la tranquilidad de estar rodeado de naturaleza y, al mismo tiempo, la comodidad de llegar en pocos minutos en coche al centro de Santander gracias a su excelente acceso por autovía. Esta preciosa casa, luminosa por sus amplias ventanas se distribuye en tres plantas: · Planta principal: amplio y luminoso salón-comedor con chimenea, cocina independiente totalmente equipada, una habitación y un baño. · Primera planta: dos habitaciones y un baño completo con jacuzzi. · Planta baja: garaje cerrado con gran capacidad. Además en el exterior encontramos una parcela de 800 m², muy cuidada, con zona embaldosada ideal para barbacoas y reuniones al aire libre. La vivienda con suelos de madera en dormitorios y techos de vigas de madera vistas en toda la casa: está decorada con mucho gusto, con un estilo acogedor y elegante, y se alquila completamente amueblada y equipada, lista para entrar a vivir desde el primer día. Una opción ideal para quienes buscan un hogar confortable, rodeado de naturaleza y a un paso de Santander. Ofrece la opción de alquilarla el curso escolar (consultar precio). Nota: La información proporcionada es de carácter orientativo y podría contener errores o imprecisiones involuntarias.",False,good,False,,6.0,False,False,False,False,[],False,False,False,2000.0,€/mes,chalet,"Mompia, Santa Cruz de Bezana",Casa independiente,True,True,,,,,independantHouse
108545295,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/ce/9b/1348911769.webp,01066,14,3,850.0,flat,rent,95.0,,3,2,Cuatro Caminos,Cantabria,Santander,Cuatro Caminos,es,43.4589297,-3.8245453,False,https://www.idealista.com/inmueble/108545295/,6744,"Disponible julio y agosto 2026 pida presupuesto.   zona cuatro caminos.  próximo hospital valdecilla.   reformado  3 dormitorios, baño y aseo.  cocina completa. Salon.  95 m2 construidos  ascensor,  calefacción individual.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Cuatro Caminos, Santander",Piso,,,,,,,
108378836,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/6f/3a/1342343752.webp,Suances,28,1,6500.0,flat,rent,80.0,True,3,2,"calle Miguel Delibes, 4",Cantabria,Suances,,es,43.4342543,-4.0449626,True,https://www.idealista.com/inmueble/108378836/,11478,"**Piso en Alquiler a 100 metros de la Playa de la Concha - Suances** ¡Descubre tu nuevo hogar a solo pasos de la hermosa playa de la Concha en Suances! Este moderno piso, construido en 2004, ha sido recién reformado y ofrece un ambiente fresco y acogedor. Con una superficie construida de 80 m², cuenta con tres amplios dormitorios equipados con cómodas camas dobles y armarios empotrados, perfectos para disfrutar de un descanso reparador. La cocina americana está completamente equipada con electrodomésticos de primera calidad, incluyendo lavadora, lavavajillas y horno, ideal para los amantes de la gastronomía. La zona de salón es luminosa y acogedora, perfecta para relajarse después de un día en la playa. Además, podrás disfrutar de una terraza-balcón con vistas a la brisa marina, un lugar perfecto para tus momentos de desconexión. El piso también dispone de dos baños completos y se encuentra en una urbanización que cuenta con un amplio patio para que los más pequeños puedan jugar. La plaza de aparcamiento incluida en el precio y la zona de aparcamiento adicional en los alrededores hacen que este inmueble sea aún más atractivo. Este piso está disponible del 15 de junio al 20 de julio y del 29 de julio al 15 de septiembre. No pierdas la oportunidad de vivir en un lugar privilegiado, donde la comodidad y la cercanía a la playa se combinan para ofrecerte una experiencia única. ¡Contáctanos para más información y ven a conocer tu nuevo hogar!",False,good,False,True,81.0,True,False,False,False,[],False,False,False,6500.0,€/mes,flat,Suances,"Piso en calle Miguel Delibes, 4",True,True,,,,,
98468152,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/a5/3d/1199244139.webp,AL2364,9,2,1200.0,flat,rent,100.0,True,4,3,Maliaño,Cantabria,Camargo,Maliaño,es,43.4283544,-3.8059486,False,https://www.idealista.com/inmueble/98468152/,9047,"OBSERVACIONESObservaciones públicas: EMPRESAS - VIVIENDA PARA EMPRESAS POR MESES O TEMPORADAS. DISPONIBLE A PARTIR DE JUNIO 2025. ( las condiciones varían según las fechas / nº personas ). Presentamos a continuación amplio piso ubicado en el Puerto Deportivo de Ros - Marina del Cantábrico. La vivienda se encuentra en plena entrada a Santander, a menos de 5 minutos y está destinada a un alquiler por meses o temporadas PARA EMPRESAS O TRABAJADORES DESPLAZADOS.   La vivienda se distribuye en cuatro habitaciones (equipadas con cama, armarios, mesitas y cajones), dos de ellas con balcón, amplio salón-comedor completamente amueblado con balcón, cocina equipada con modernos electrodomésticos. Cuenta con dos baños completos y un aseo. La vivienda cuenta con orientación este, por lo que es luminosa. Suelos de parquet, ventanas de PVC Climalit y calefacción de Gas.   Facilidad de aparcamiento. Preciosas vistas sobre la Bahía de Santander. Ubicada en un lugar tranquilo perfecto para descansar. Zona vigilada. Cercano a los centros comerciales, a los que se puede llegar a pie. Conexión con Santander mediante autovía, carril bici o paseo acondicionado. La vivienda está destinada a un alquiler para EMPRESAS, TRABAJADORES DESPLAZADOS. La vivienda se ubica en Camargo, a 5 minutos de Santander y de Astillero y 10 de Solares, a través de la Autovía A-8 con la que tiene conexión directa. No deje pasar esta oportunidad y solicite una visita sin compromiso.",False,good,False,False,12.0,False,False,False,False,[],False,False,False,1200.0,€/mes,flat,"Maliaño, Camargo",Piso,,,,,,,
108080785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/47/42/1333233723.webp,4424,12,3,890.0,flat,rent,70.0,True,2,1,calle Calvo Sotelo,Cantabria,Santander,Centro - Ayuntamiento,es,43.4595806,-3.8093847,False,https://www.idealista.com/inmueble/108080785/,7963,"ALQUILER TEMPORAL. HASTA JUNIO. Distrito Inmobiliario alquila este fantástico piso completamente reformado frente al Ayuntamiento de Santander de 60 metros útiles. Está distribuido en 2 habitaciones, salón con cocina americana y baño con ducha. Se alquila completamente amueblado. Dispone de calefacción, suelos de madera, paredes lisas blancas y ventanas de PVC con doble acristalamiento. Se encuentra en edificio con ascensor y portero físico. Se piden 2 meses de fianza.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,890.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle Calvo Sotelo,,,,,,,
108236578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/2a/36/1342881500.webp,CASA LIAÑO,44,,2200.0,chalet,rent,300.0,,5,2,Barrio la Cotera,Cantabria,Villaescusa,,es,43.3778319,-3.8332416,False,https://www.idealista.com/inmueble/108236578/,11137,"Un hogar con espacio, privacidad y naturaleza… sin renunciar a la comodidad del día a día ideal para parejas y familias. Esta casa independiente te ofrece: *Finca vallada de 1.700 m² aprox. con piscina privada y vistas preciosas y despejadas a Santander. *5 dormitorios (2 en planta baja) y 2 baños completos. *Estancias amplias, luminosas y versátiles. *Cocina equipada con muebles sin electrodomésticos, resto de la vivienda sin amueblar para que la adaptes a tu estilo. *Garaje amplio con amplio espacio para guardar cosas y zona interior para varios vehículos. *Zona exterior para aparcar más vehículos. La vivienda está en buen estado, revisada y lista para recibirte. Perfecta para larga temporada o como residencia habitual. Es un hogar donde tendrás amplitud, privacidad y conexión con la naturaleza, con todo lo que necesitas para el día a día muy cerca y en un entorno residencial agradable donde se respira paz. Requisitos para alquilar: fianza, contrato de alquiler, aval bancario y experiencia en mantenimiento y cuidado de viviendas similares. Es necesario cumplir con los requisitos para poder visitar la vivienda. Trato directo con la propiedad.",True,good,False,,7.0,True,False,False,False,[],False,False,False,2200.0,€/mes,chalet,Villaescusa,Casa independiente en Barrio la Cotera,True,True,,,,,independantHouse
108154098,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/d4/8b/1335884020.webp,DLX00325,26,3,1200.0,flat,rent,90.0,True,2,2,avenida de Cantabria,Cantabria,Santander,Valdenoja,es,43.476689,-3.7989847,False,https://www.idealista.com/inmueble/108154098/,8947,"PISO CON VISTAS LA PEREDA-VALDENOJA (Urb. Los Faros)   Disponible 1.200 €/ MES hasta junio. PRECIOS ALQUILER VERANO JULIO (NO DISPONIBLE) - AGOSTO 5.000 € MES – QUINCENA 3.500 € - SEMANA 1.850 €    Estupendo piso en una de las urbanizaciones más demandadas y exclusivas de la zona, con unas vistas espectaculares al mar, a la Península de la Magdalena, isla de Mouro y Somo.  Ponemos en alquiler este piso en exclusiva de 90 metros, distribuido en dos habitaciones (1 cama de 1,35 m y 1 cama nido con 2 colchones de 90 cm); ambas con armarios empotrados; amplio salón comedor (1 sofá cama doble) con salida a terraza orientada al Sur; dos baños uno de ellos con bañera, el otro con plato de ducha y cocina con vistas a la zona de piscina y pista de tenis.  A tan sólo 5 minutos andando de las playas del Sardinero. Plaza de garaje incluida.   Urbanización cerrada con amplias zonas verdes, ajardinadas, piscina y pista de pádel.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,1200.0,€/mes,flat,"Valdenoja, Santander",Piso en avenida de Cantabria,True,True,,,,,
108142361,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/95/7e/1367098145.webp,56548-1,17,1,650.0,flat,rent,65.0,True,2,1,Suances,Cantabria,Suances,,es,43.4353505,-4.042996,False,https://www.idealista.com/inmueble/108142361/,11292,"¿Te trasladas a la zona de Suances por trabajo de septiembre a junio¿quieres buscar una zona tranquila? Pues hoy lo tenemos, un piso en la zona de la playa totalmente reformado y a estrenar. Consta de habitación principal y otra independiente con baño, cocina americana con amplio salón y un gran balcón que te dejara disfrutar del sonido del mar por su cercanía. Fácil aparcamiento. Ven a visitarlo. EXCLUSIVAMENTE SE ALQUILA DE SEPTIEMBRE A JUNIO.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,650.0,€/mes,flat,Suances,Piso,True,True,,,,,
107956827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/c2/e9/1329451952.webp,Al-001,56,2,1350.0,flat,rent,64.0,True,2,2,Barrio Monte la Torre,Cantabria,Santander,Monte,es,43.4733836,-3.8201445,False,https://www.idealista.com/inmueble/107956827/,7201,"**Piso de alquiler TEMPORAL** Preguntar disponibilidad. Se alquila por días, quincenas, semanas o meses Encantador apartamento situado en una urbanización privada y familiar con ascensor de 2 dormitorios y 2 baños, totalmente equipado, muy luminoso con amplios ventanales. Dormitorio principal con cama de matrimonio, armario empotrado y baño privado. Segundo dormitorio cuenta con dos camas individuales, ubicado junto a un pequeño hall que da acceso a un segundo baño, proporcionando así una mayor privacidad respecto al dormitorio principal. La cocina está completamente equipada y el salón es un espacio luminoso con grandes ventanales y vistas al jardín, proporcionando un ambiente acogedor y relajado. Excelente comunicación por carretera, junto a la S-20 y con parada de autobús justo en la puerta de casa. No tendrás que preocuparte por el aparcamiento, ya que hay facilidades de aparcamiento gratuito en toda la zona. La urbanización ofrece fantásticas instalaciones como una piscina y una pista de pádel. Una ubicación ideal donde podrás disfrutar de las ventajas de alojarte en una zona tranquila y residencial mientras aprovechas la variada oferta que la ciudad de Santander ya que se encuentra cerca de las playas y del centro de la ciudad, a tan solo 7 minutos en coche, permitiéndote disfrutar tanto del mar como de la vida urbana. Consultar DISPONIBILIDAD y PRECIO SIN COMPROMISO. Sometido a decisión última del propietario. Este anuncio no es vinculante, se muestra a título informativo y no contractual.",False,good,False,True,21.0,True,False,False,False,[],False,False,False,1350.0,€/mes,flat,"Monte, Santander",Piso en Barrio Monte la Torre,,,,,,,
107801146,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/5b/fd/1324161697.webp,0380,19,,900.0,chalet,rent,100.0,,2,2,calle Montevideo,Cantabria,Santander,Cuatro Caminos,es,43.4545546,-3.825117,False,https://www.idealista.com/inmueble/107801146/,6740,"Luminosa vivienda en planta baja de 100 m2 con terraza, muy próxima al Hospital Valdecilla. NO SE ALQUILA PARA FIJO NO SE ADMITEN MASCOTAS ALQUILER DE TEMPORADA (DE ENERO A 30 DE JUNIO) PLANTA BAJA CON BARRERAS ARQUITECTÓNICAS (5 PELDAÑOS) MÁXIMO 5 PERSONAS UBICACIÓN Y DISTANCIAS Situado en una zona tranquila y dotada con todos los servicios. Buena comunicación mediante transporte público. Hospital Valdecilla a 500 m. Ayuntamiento de Santander a 1,6 km. Campus Universitario a 2,6 km. Playas del Sardinero a 4,5 km. DISTRIBUCIÓN Salón (25 m2), 2 dormitorios (21 y 10 m2), cocina equipada (15 m2), baño, aseo, pasillo, recibidor y terraza (27 m2). CARACTERÍSTICAS Luminosa vivienda en planta baja de 100 m2 con terraza de 27 m2, muy próxima al Hospital Valdecilla, amueblada, con ventanas de PVC, suelos de madera y gres, calefacción con caldera de pellets, cocina completamente equipada (cocina de gas, horno, microondas, lavadora, lavavajillas, frigorífico, calentador de gas), con barreras arquitectónicas (5 peldaños). Están incluidos los suministros de agua y electricidad para alquiler inferior a un mes, no está incluida la calefacción.",False,good,False,,9.0,False,False,False,False,[],False,False,False,900.0,€/mes,chalet,"Cuatro Caminos, Santander",Chalet pareado en calle Montevideo,,,,,,,semidetachedHouse
96089146,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/b5/42/936416226.webp,,17,5,950.0,flat,rent,100.0,True,3,2,avenida de los Castros,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4642638,-3.8352636,False,https://www.idealista.com/inmueble/96089146/,5875,"///// NO SE ALQUILA PARA FIJO ///// Disponible para el curso escolar 2025–2026. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. ****Por favor, abstenerse quienes busquen alquiler para residencia permanente******* Próximo universidad de Cantabria y cesine. Zona de fácil aparcamiento. Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso en avenida de los Castros,,,,,,,
107779007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/00/bf/1323850143.webp,AL2658,16,7,1250.0,flat,rent,88.0,True,3,1,calle Marqués de la Hermida,Cantabria,Santander,Castilla - Hermida,es,43.4537623,-3.8152029,False,https://www.idealista.com/inmueble/107779007/,7545,"- Solo EMPRESAS - Temporales Presentamos a continuación amplia y luminosa vivienda en Calle Marques de la Hermida ( a la entrada de Santander ), frente al puerto y el barrio pesquero. La vivienda es una SEPTIMA planta en un edificio con ascensor. Tiene una superficie útil de 83 metros distribuidos en 3 dormitorios ( el primero con cama de matrimonio, el segundo con cama de 90 y el tercero con cama de 90), amplio salón comedor amueblado con sofá y mesa y mueble de tv, amplia cocina amueblada con electrodomésticos, y baño completo equipado con plato de ducha y mampara. Muy soleado, exterior completamente con orientación sur, con bonitas vistas al puerto pesquero y al entorno. Dispone de calefacción de gas natural m los suelos son de parquet y las ventanas de PVC climalit. Con fácil aparcamiento ( dispone de un gran parking gratuito enfrente del portal). Ubicado a la entrada de Santander con fácil comunicaciones con la A8 8 a 500 metros de la salida de la autovía. Esta destinado a empresas que vengan a realizar trabajos a Cantabria ( por meses, trimestres, semestres, etc. ). La capacidad de alojamiento es de 5 personas máximo. Los precios del alquiler pueden variar en función del tiempo y del numero de personas que se alojen en la vivienda.",False,good,False,True,14.0,False,False,False,False,[],False,False,False,1250.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Marqués de la Hermida,,,,,,,
107697179,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/82/93/1320117295.webp,3640,12,2,950.0,flat,rent,55.0,True,1,1,avenida de la Reina Victoria,Cantabria,Santander,Puerto Chico,es,43.4622078,-3.7872816,False,https://www.idealista.com/inmueble/107697179/,9742,"Distrito Inmobiliario alquila piso muy luminoso en pleno Reina Victoria, en edificio de hormigón. La vivienda está distribuida en un dormitorio con cama doble y amplio armario empotrado, salón, cocina equipada, y baño con plato de ducha. Cuenta con suelos de madera, ventanas de dobles de PVC. El edificio dispone de 2 ascensores. Se solicitan 2 meses de fianza y superar un estudio de solvencia económica.",False,good,False,True,17.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Puerto Chico, Santander",Piso en avenida de la Reina Victoria,,,,,,,
