codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,habitaciones,ratio_habitaciones_superficie,interaccion_superficie_banos,interaccion_superficie_habitaciones,planta_num,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,inv_distancia_min_playa_km,inv_distancia_min_supermercado_km,inv_distancia_min_colegio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,habitaciones_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,subtipologia_casaDePueblo,subtipologia_countryHouse,subtipologia_desconocido,subtipologia_duplex,subtipologia_independantHouse,subtipologia_penthouse,subtipologia_semidetachedHouse,subtipologia_studio,subtipologia_terracedHouse,provincia_Cantabria,provincia_Vizcaya,municipio_Ampuero,municipio_Barcena de Cicero,municipio_Camargo,municipio_Cartes,municipio_Castro-Urdiales,municipio_Colindres,municipio_Cudon,municipio_El Astillero,municipio_Entrambasaguas,municipio_Gallarta,municipio_Getxo,municipio_Guarnizo,municipio_Guriezo,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Marina de Cudeyo,municipio_Miengo,municipio_Noja,municipio_Piélagos,municipio_Polanco,municipio_Ramales de la Victoria,municipio_Reocin,municipio_Ribamontan al Mar,municipio_Santa Cruz de Bezana,municipio_Santa Maria de Cayon,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Sobremazas,municipio_Solares,municipio_Suances,municipio_Torrelavega,municipio_Villaescusa,municipio_Villapresente,municipio_Viveda,municipio_Voto,distrito_Alisal - Cazoña - San Román,distrito_Bezana,distrito_Boo,distrito_Brazomar,distrito_Carlos V,distrito_Castilla - Hermida,distrito_Centro,distrito_Centro - Ayuntamiento,distrito_Cerezo - Aspla - Torres,distrito_Ciudad Nueva,distrito_Cotolino,distrito_Covadonga - Campuzano - Ciudad Vergel,distrito_Cuatro Caminos,distrito_Cueto,distrito_El Callejo - La Pesquera - La Arenosa,distrito_El Puntal,distrito_El Sardinero,distrito_General Dávila,distrito_Inmobiliaria - Barreda,distrito_La Pereda,distrito_La Txitxarra - Murrieta - Parke Santurtzi,distrito_Las Viñas,distrito_Liencres,distrito_Los Castros,distrito_Maliaño,distrito_Mamariga,distrito_Mioño-Santullán,distrito_Monte,distrito_Mortera,distrito_Muriedas,distrito_Numancia - San Fernando,distrito_Oriñón-Allendagua,distrito_Oruña,distrito_Parbayón,distrito_Peñacastillo - Nuevamontaña,distrito_Playa Ostende,distrito_Puerto Chico,distrito_Renedo,distrito_Ris,distrito_Samano,distrito_Somo,distrito_Soto de la Marina,distrito_Sta. María de Getxo,distrito_Tregadín,distrito_Valdenoja,distrito_Zona Playa,distrito_Zurita,distrito_desconocido
104279152,3300.0,75.0,2,2,flat,43.4191862,-3.4406231,5.0,1,1,0,0,0.526,0.396,1.134,8.101677747454572,4.31748811353631,44.0,27.0830402371934,0.02666666666666667,0.02666666666666667,4,0.05333333333333334,150.0,300.0,5,0,1885.2257302702703,11.837887316253608,-149.3890550229212,0.7590724730767772,0.655307994757536,0.7163323782234957,0.46860356138706655,0.613414644789366,5625.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107091771,3200.0,70.0,2,1,flat,43.416066,-3.4385664,2.0,1,1,0,0,0.91,0.681,0.749,8.070906088787819,4.248495242049359,45.714285714285715,27.0830402371934,0.02857142857142857,0.014285714285714285,3,0.04285714285714286,70.0,210.0,2,0,1884.9547869163562,11.82373888720896,-149.2890257677824,0.47983505978077307,0.5235602094240838,0.594883997620464,0.5717552887364208,0.5633998319269895,4900.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104678670,2200.0,184.0,4,3,flat,43.4119016,-3.4129913,4.0,1,1,0,0,2.798,0.152,0.107,7.696212639346407,5.214935757608986,11.956521739130435,27.0830402371934,0.021739130434782608,0.016304347826086956,7,0.03804347826086957,552.0,1288.0,4,0,1884.5932005280827,11.648509613875689,-148.16444247725607,1.6403478445852404,0.2632964718272775,0.8680555555555556,0.903342366757001,0.678231464713278,33856.0,9,16,49,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104910963,1400.0,120.0,3,3,chalet,43.354347,-3.3250327,,0,0,0,0,5.175,1.382,0.812,7.244227515603351,4.787491742782046,11.666666666666666,11.666666666666666,0.025,0.025,6,0.05,360.0,720.0,0,0,1879.5994037964088,11.05584245606929,-144.15462146214688,0.0,0.16194331983805668,0.4198152812762385,0.5518763796909492,0.37787832693508144,14400.0,9,9,36,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110366970,1200.0,158.0,3,3,chalet,43.3832413,-3.4088521,,0,0,0,0,4.501,2.905,2.628,7.090076835776092,5.062595033026967,7.594936708860759,8.435186473161156,0.0189873417721519,0.0189873417721519,6,0.0379746835443038,474.0,948.0,0,0,1882.1056256940258,11.62027263967441,-147.88705321031173,1.7263036198937383,0.18178512997636792,0.2560819462227913,0.27563395810363833,0.2378336781009325,24964.0,9,9,36,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107836026,1100.0,50.0,1,1,flat,43.4253439,-3.4481023,2.0,1,1,0,0,0.411,0.677,1.784,7.003065458786462,3.912023005428146,22.0,27.0830402371934,0.02,0.02,2,0.04,50.0,100.0,2,0,1885.7604928332673,11.88940947126529,-149.73502817988097,1.6551523828004748,0.7087172218284904,0.5963029218843172,0.3591954022988506,0.5547385153372194,2500.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108625916,2500.0,120.0,3,2,flat,43.4255649,-3.4471857,8.0,0,1,0,0,0.368,0.682,1.777,7.824046010856293,4.787491742782046,20.833333333333332,27.0830402371934,0.025,0.016666666666666666,5,0.041666666666666664,240.0,600.0,8,0,1885.7796868841117,11.88308925028449,-149.69598633770192,1.6169626241710318,0.7309941520467836,0.5945303210463734,0.3601008282319049,0.5618751004416873,14400.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110321586,3800.0,70.0,3,2,flat,43.4279557,-3.4480111,4.0,1,1,0,0,0.618,0.955,1.503,8.242756345714477,4.248495242049359,54.285714285714285,27.0830402371934,0.04285714285714286,0.02857142857142857,5,0.07142857142857142,140.0,350.0,4,0,1885.9873362811622,11.88878054572321,-149.74007330390828,1.8541758295079662,0.6180469715698393,0.5115089514066496,0.3995205753096284,0.5096921660953725,4900.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108767749,2500.0,140.0,3,2,chalet,43.3290402,-3.5054913,,0,0,1,0,10.974,2.847,1.64,7.824046010856293,4.941642422609304,17.857142857142858,10.36179686415621,0.02142857142857143,0.014285714285714285,5,0.03571428571428571,280.0,700.0,0,0,1877.405724653216,12.288469254375691,-151.88957345845026,2.622195800215857,0.0835142809420411,0.25994281258123214,0.37878787878787884,0.24074832410371738,19600.0,4,9,25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105194290,1700.0,75.0,3,1,flat,43.4204466,-3.4425715,3.0,1,1,0,0,0.332,0.256,1.329,7.438383530044308,4.31748811353631,22.666666666666668,27.0830402371934,0.04,0.013333333333333334,4,0.05333333333333334,75.0,300.0,3,0,1885.3351829434514,11.851298532612251,-149.4779919824319,0.9675235570897561,0.7507507507507507,0.7961783439490446,0.4293688278231001,0.6587659741742985,5625.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110283222,550.0,55.0,2,1,flat,43.2765286,-3.4366919,1.0,1,0,0,0,16.058,0.065,3.461,6.309918278226516,4.007333185232471,10.0,10.0,0.03636363636363636,0.01818181818181818,3,0.05454545454545454,55.0,165.0,1,1,1872.8579276666178,11.81085121552561,-148.72809529973833,0.0,0.05862351975612616,0.9389671361502347,0.22416498542927593,0.40725188044521227,3025.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101657172,1300.0,60.0,2,1,flat,43.4097911,-3.4367811,13.0,1,1,0,0,1.605,0.348,0.163,7.170119543449628,4.0943445622221,21.666666666666668,27.0830402371934,0.03333333333333333,0.016666666666666666,3,0.05,60.0,180.0,13,0,1884.4099633456392,11.81146432931721,-149.18994960742822,0.7215355143339721,0.3838771593090211,0.741839762611276,0.8598452278589853,0.6618540499264275,3600.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109523565,800.0,80.0,3,2,flat,43.3952984,-3.447149,,1,0,0,0,2.846,0.25,0.339,6.684611727667927,4.382026634673881,10.0,9.395604395604396,0.0375,0.025,5,0.0625,160.0,400.0,0,0,1883.1519232250428,11.882836228201,-149.59005948426162,0.11924143474335042,0.26001040041601664,0.8,0.7468259895444361,0.6022787966534843,6400.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110273755,1200.0,100.0,3,2,flat,43.3921976,-3.2255864,3.0,1,1,1,0,0.599,0.997,1.001,7.090076835776092,4.605170185988092,12.0,12.200989166342794,0.03,0.02,5,0.05,200.0,500.0,3,0,1882.882812557446,10.40440762386496,-139.96528244467265,1.7665956300192172,0.6253908692933083,0.5007511266900351,0.49975012493753124,0.5419640403069582,10000.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108709796,2200.0,65.0,2,1,flat,43.4103974,-3.4384368,14.0,1,1,0,0,1.498,0.481,0.301,7.696212639346407,4.174387269895637,33.84615384615385,27.0830402371934,0.03076923076923077,0.015384615384615385,3,0.046153846153846156,65.0,195.0,14,0,1884.462602425927,11.82284762759424,-149.2639079227843,0.7386093081240522,0.4003202562049639,0.675219446320054,0.7686395080707149,0.614726403531911,4225.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110265201,1600.0,65.0,1,1,flat,43.4196252,-3.4422098,3.0,0,1,0,0,0.428,0.266,1.235,7.3777589082278725,4.174387269895637,24.615384615384617,27.0830402371934,0.015384615384615385,0.015384615384615385,2,0.03076923076923077,65.0,130.0,3,0,1885.2638525084749,11.848808307216041,-149.45945937576695,0.8939442287344145,0.700280112044818,0.7898894154818326,0.4474272930648769,0.6458656068638425,4225.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105047401,3200.0,47.0,1,1,flat,43.4106988,-3.4381233,7.0,1,1,1,0,1.474,0.459,0.285,8.070906088787819,3.8501476017100584,68.08510638297872,27.0830402371934,0.02127659574468085,0.02127659574468085,2,0.0425531914893617,47.0,94.0,7,0,1884.4887703043214,11.82069182600289,-149.25133501356203,0.6966316418335499,0.4042037186742118,0.6854009595613434,0.7782101167315175,0.6226049316556909,2209.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110263963,1100.0,51.0,1,1,flat,43.4185917,-3.4418476,3.0,0,1,0,0,0.546,0.314,1.121,7.003065458786462,3.9318256327243257,21.568627450980394,27.0830402371934,0.0196078431372549,0.0196078431372549,2,0.0392156862745098,51.0,102.0,3,0,1885.1741052113089,11.84631490162576,-149.44017563802493,0.8148616813941736,0.6468305304010349,0.76103500761035,0.47147571900047147,0.6264470856706188,2601.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110685643,900.0,80.0,2,2,flat,43.3714791,-3.1993552,3.0,1,1,1,0,0.379,0.565,0.291,6.802394763324311,4.382026634673881,11.25,12.200989166342794,0.025,0.025,4,0.05,160.0,320.0,3,0,1881.085199321737,10.235873695767038,-138.7607671902763,1.9587413772892976,0.7251631617113851,0.6389776357827476,0.774593338497289,0.7129113786638072,6400.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101815187,1000.0,100.0,3,1,flat,43.3809611,-3.2166961,2.0,1,0,1,0,0.077,0.179,0.174,6.907755278982137,4.605170185988092,10.0,12.200989166342794,0.03,0.01,4,0.04,100.0,400.0,2,2,1881.9077859597132,10.34713379975521,-139.54336838462171,0.6916067040152457,0.9285051067780873,0.8481764206955046,0.8517887563884157,0.8761567612873359,10000.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110677309,850.0,70.0,2,2,flat,43.3693334,-3.2019375,1.0,1,1,1,0,0.467,0.397,0.031,6.745236349484363,4.248495242049359,12.142857142857142,12.200989166342794,0.02857142857142857,0.02857142857142857,4,0.05714285714285714,140.0,280.0,1,0,1880.8990795603559,10.25240375390625,-138.86589496346252,1.84856814837926,0.6816632583503749,0.7158196134574087,0.9699321047526674,0.7891383255201504,4900.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110662999,850.0,60.0,2,2,flat,43.3729201,-3.2088651,1.0,1,1,1,0,0.088,0.3,0.137,6.745236349484363,4.0943445622221,14.166666666666666,12.200989166342794,0.03333333333333333,0.03333333333333333,4,0.06666666666666667,120.0,240.0,1,0,1881.210198000984,10.29681522999801,-139.17784959397852,1.1778567697827595,0.9191176470588235,0.7692307692307692,0.8795074758135444,0.855951964034379,3600.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110661099,900.0,68.0,1,1,flat,43.383912,-3.2198145,4.0,1,0,0,0,0.213,0.103,0.057,6.802394763324311,4.219507705176107,13.235294117647058,12.200989166342794,0.014705882352941176,0.014705882352941176,2,0.029411764705882353,68.0,136.0,4,4,1882.1638204237443,10.36720541441025,-139.688148924324,0.8587681680381237,0.8244023083264632,0.9066183136899365,0.946073793755913,0.8923648052574377,4624.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110646330,695.0,50.0,1,1,flat,43.3842097,-3.2192735,5.0,1,1,0,0,0.163,0.059,0.016,6.543911845564792,3.912023005428146,13.9,12.200989166342794,0.02,0.02,2,0.04,50.0,100.0,5,0,1882.1896512935741,10.36372186780225,-139.66563660565294,0.9027987678924088,0.8598452278589853,0.9442870632672333,0.984251968503937,0.9294614198767186,2500.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110624593,895.0,65.0,2,1,flat,43.3294941,-3.0369974,2.0,1,0,0,0,1.624,0.088,0.031,6.796823718274855,4.174387269895637,13.76923076923077,15.476100031655585,0.03076923076923077,0.015384615384615385,3,0.046153846153846156,65.0,195.0,2,2,1877.4450589619346,9.223353207606761,-131.59156092501533,0.20883802074310687,0.38109756097560976,0.9191176470588235,0.9699321047526674,0.7567157709290336,4225.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110604582,1600.0,280.0,4,3,chalet,43.3721463,-3.2176565,,0,0,1,0,0.497,0.147,0.281,7.3777589082278725,5.634789603169249,5.714285714285714,12.200989166342794,0.014285714285714285,0.010714285714285714,7,0.025,840.0,1960.0,0,0,1881.1430746686035,10.353313351992249,-139.55666846114593,0.6242352247622508,0.6680026720106881,0.8718395815170008,0.7806401249024199,0.7734941261433695,78400.0,9,16,49,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110570086,1150.0,81.0,2,2,flat,43.3274052,-3.0323772,1.0,1,1,0,0,1.229,0.03,0.185,7.047517221357296,4.394449154672439,14.197530864197532,15.476100031655585,0.024691358024691357,0.024691358024691357,4,0.04938271604938271,162.0,324.0,1,0,1877.2640413649872,9.19531148307984,-131.38503566364145,0.24822127843404104,0.44863167339614174,0.970873786407767,0.8438818565400843,0.754462438781331,6561.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107931414,1200.0,90.0,3,2,flat,43.3784804,-3.2175719,1.0,1,1,1,0,0.341,0.214,0.064,7.090076835776092,4.499809670330265,13.333333333333334,12.200989166342794,0.03333333333333333,0.022222222222222223,5,0.05555555555555555,180.0,450.0,1,0,1881.6925618131843,10.352768931669608,-139.57337959974075,0.4644343507529184,0.7457121551081283,0.8237232289950577,0.9398496240601504,0.8364283360544454,8100.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110513291,1000.0,68.0,2,2,flat,43.3690207,-3.2035556,,1,1,1,0,0.465,0.31,0.151,6.907755278982137,4.219507705176107,14.705882352941176,12.200989166342794,0.029411764705882353,0.029411764705882353,4,0.058823529411764705,136.0,272.0,0,0,1880.8719564770286,10.26276848229136,-138.93506913000093,1.7475020949332467,0.68259385665529,0.7633587786259541,0.8688097306689835,0.7715874553167424,4624.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110510683,1200.0,65.0,2,1,flat,43.32733,-3.0365371,,1,0,0,0,1.565,0.164,0.119,7.090076835776092,4.174387269895637,18.46153846153846,15.476100031655585,0.03076923076923077,0.015384615384615385,3,0.046153846153846156,65.0,195.0,0,0,1877.2575249289002,9.22055755967641,-131.56504498894301,0.12976575794901854,0.38986354775828463,0.859106529209622,0.8936550491510277,0.7142083753729781,4225.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
