precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Ampuero,municipio_Barcena de Cicero,municipio_Camargo,municipio_Castro-Urdiales,municipio_Colindres,municipio_Cudon,municipio_El Astillero,municipio_Guarnizo,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Marina de Cudeyo,municipio_Miengo,municipio_Mogro,municipio_Noja,municipio_Ortuella,municipio_Piélagos,municipio_Polanco,municipio_Ribamontan al Mar,municipio_Ribamontan al Monte,municipio_Santa Cruz de Bezana,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Suances,municipio_Torrelavega,municipio_Villaescusa,municipio_Viveda,municipio_Voto,municipio_otro
320000.0,85.0,3,2,4.0,1,1,0,0,43.4592499,-3.8257246,Cantabria,Cuatro Caminos,flat,,3765.0,2.428,0.035,0.157,1,1,4,12.676076274775909,4.442651256490317,3764.705882352941,3257.5921884290465,0.03529411764705882,0.023529411764705882,170.0,0,1888.7064018706503,14.63616871504516,-166.26312143997757,0.4655880026849528,0.7074010319503197,7225.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76300.0,75.0,3,1,,0,0,0,0,43.4601078,-3.8431325,Cantabria,Alisal - Cazoña - San Román,flat,,1017.0,2.142,0.162,0.301,0,0,0,11.242428217272549,4.31748811353631,1017.3333333333334,3257.5921884290465,0.04,0.013333333333333334,75.0,0,1888.7809699876211,14.769667412556249,-167.02295273968352,1.7652057365713199,0.6491644415731684,5625.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220000.0,121.0,3,1,8.0,1,1,0,0,43.4519516,-3.8229025,Cantabria,Castilla - Hermida,flat,,1818.0,3.237,0.297,0.246,1,1,8,12.301382825334498,4.795790545596741,1818.1818181818182,3257.5921884290465,0.024793388429752067,0.008264462809917356,121.0,0,1888.0720978487427,14.614583524506251,-166.112574401519,1.128192335415563,0.6031980968400648,14641.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95000.0,58.0,2,1,3.0,1,1,0,0,43.4616756,-3.8207339,Cantabria,Numancia - San Fernando,flat,,1638.0,2.367,0.202,0.095,1,1,3,11.461632170582677,4.060443010546419,1637.9310344827586,3257.5921884290465,0.034482758620689655,0.017241379310344827,58.0,0,1888.9172459596352,14.59800753460921,-166.05549731572285,0.0689439586281259,0.6807296871801237,3364.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315000.0,106.0,3,2,1.0,1,1,0,0,43.4650683,-3.8264087,Cantabria,Los Castros,flat,,2972.0,1.813,0.052,0.258,1,1,1,12.66032791780777,4.663439094112067,2971.698113207547,3257.5921884290465,0.02830188679245283,0.018867924528301886,212.0,0,1889.2121623236649,14.64140353943569,-166.3151154892142,0.5245546869215013,0.7003250862460305,11236.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500000.0,215.0,5,3,,0,0,1,0,43.4174332,-3.8268393,Cantabria,Maliaño,chalet,independantHouse,2326.0,1.408,1.072,0.43,0,0,0,13.12236337740433,5.3706380281276624,2325.5813953488373,2186.683851919792,0.023255813953488372,0.013953488372093023,645.0,0,1885.073505676462,14.64469902802449,-166.15153967488476,3.1632881264502113,0.5324028579842534,46225.0,9,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230000.0,92.0,4,1,5.0,1,1,0,0,43.4588279,-3.8188207,Cantabria,Numancia - San Fernando,flat,,2500.0,2.711,0.118,0.202,1,1,5,12.345834587905332,4.5217885770490405,2500.0,3257.5921884290465,0.043478260869565216,0.010869565217391304,92.0,0,1888.6697224418187,14.583391538748488,-165.96147158225753,0.4144732536691188,0.6652900946723127,8464.0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80000.0,75.0,3,1,,0,0,0,0,43.4602824,-3.8390824,Cantabria,Alisal - Cazoña - San Román,flat,,1067.0,2.095,0.128,0.216,0,0,0,11.289781913656018,4.31748811353631,1066.6666666666667,3257.5921884290465,0.04,0.013333333333333334,75.0,0,1888.7961462877495,14.738553673989761,-166.84760526086976,1.438535229900858,0.6773316736024803,5625.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
750000.0,235.0,4,3,,0,0,1,0,43.4057571,-3.7951101,Cantabria,,chalet,independantHouse,3191.0,2.137,0.998,1.744,0,0,0,13.527828485512494,5.459585514144159,3191.4893617021276,1979.5685837287408,0.01702127659574468,0.01276595744680851,705.0,0,1884.0597494242006,14.40286067112201,-164.72962716835673,2.8340822793496714,0.3945692959742954,55225.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379900.0,96.0,3,1,6.0,0,1,0,0,43.4595713,-3.8193352,Cantabria,Numancia - San Fernando,flat,,3957.0,2.625,0.06,0.245,0,1,6,12.847663339175716,4.564348191467836,3957.2916666666665,3257.5921884290465,0.03125,0.010416666666666666,96.0,0,1888.7343375797836,14.587321369959039,-165.98667044299975,0.3222267254825131,0.6741570489287446,9216.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
385000.0,350.0,2,2,,0,0,1,0,43.3887472,-3.8165831,Cantabria,,chalet,independantHouse,1100.0,3.675,0.546,0.877,0,0,0,12.86099861326992,5.85793315448346,1100.0,1608.4752126334008,0.005714285714285714,0.005714285714285714,700.0,0,1882.5833835855076,14.566306559205609,-165.59675929369232,1.4776173705298863,0.4644997747764075,122500.0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87000.0,75.0,3,2,2.0,1,0,0,0,43.4457875,-3.4576923,Cantabria,,flat,,1160.0,0.745,0.346,0.232,1,0,2,11.37366339763672,4.31748811353631,1160.0,2134.5213332947906,0.04,0.02666666666666667,150.0,2,1887.5364514951564,11.955636041479291,-150.22216490618626,0.14623685819510235,0.7092320882623891,5625.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106500.0,88.0,3,2,1.0,1,0,0,0,43.4436696,-3.4575388,Cantabria,,flat,,1210.0,0.509,0.188,0.224,1,0,1,11.575900264131617,4.477336814478207,1210.2272727272727,2134.5213332947906,0.03409090909090909,0.022727272727272728,176.0,1,1887.352428313964,11.95457455350544,-150.2081732563805,0.15446882614880314,0.7738116097762143,7744.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83200.0,78.0,3,2,3.0,0,0,0,0,43.4107799,-3.4103219,Cantabria,Centro,flat,,1067.0,2.43,0.399,0.348,0,0,3,11.3290026268093,4.356708826689592,1066.6666666666667,2765.7192033235647,0.038461538461538464,0.02564102564102564,156.0,3,1884.495811526244,11.63029546161961,-148.0447333890498,1.4557656288907823,0.582727078391659,6084.0,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000.0,295.0,6,2,,0,0,1,0,43.407725,-3.40468,Cantabria,El Callejo - La Pesquera - La Arenosa,chalet,independantHouse,1559.0,2.094,0.967,0.718,0,0,0,13.038981768465277,5.68697535633982,1559.322033898305,2765.7192033235647,0.020338983050847456,0.006779661016949152,590.0,0,1884.230589675625,11.5918459024,-147.789413153,1.9834316981591096,0.471222263751123,87025.0,4,36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000.0,274.0,4,3,,0,0,0,0,43.3618406,-3.416186,Cantabria,,chalet,independantHouse,1533.0,6.577,2.093,0.415,0,0,0,12.948009990259552,5.6131281063880705,1532.846715328467,2017.59875010173,0.014598540145985401,0.010948905109489052,822.0,0,1880.2492202198084,11.670326786596002,-148.1321127919516,0.7945510173747826,0.38733427935088005,75076.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000.0,134.0,3,2,,0,0,0,0,43.40383,-3.43599,Cantabria,El Callejo - La Pesquera - La Arenosa,chalet,independantHouse,1231.0,2.254,0.193,0.627,0,0,0,12.013700752882718,4.897839799950911,1231.3432835820895,2765.7192033235647,0.022388059701492536,0.014925373134328358,268.0,0,1883.8924586689,11.806027280099999,-149.1351258417,1.2329993375928294,0.5867217307544025,17956.0,4,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239000.0,161.0,3,2,,0,0,0,0,43.3990113,-3.3629751,Cantabria,,chalet,terracedHouse,1484.0,1.65,4.429,0.706,0,0,0,12.384218830913648,5.081404364984462,1484.472049689441,1481.3697231981268,0.018633540372670808,0.012422360248447204,322.0,0,1883.4741818175276,11.309601523220008,-145.94979436651863,0.9872669251708416,0.3825736487904727,25921.0,4,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144000.0,141.0,4,2,,0,0,0,0,43.3982213,-3.4541714,Cantabria,,flat,,1021.0,2.465,0.194,0.136,0,0,0,11.877568578558138,4.9487598903781675,1021.2765957446809,2070.726291963777,0.028368794326241134,0.014184397163120567,282.0,0,1883.405612003774,11.931300060577959,-149.9048948253308,0.3828405388895961,0.6688009722548615,19881.0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83000.0,64.0,3,1,,0,1,0,0,43.3986196,-3.4516267,Cantabria,,flat,,1297.0,2.429,0.124,0.346,0,1,0,11.326595886778735,4.1588830833596715,1296.875,2070.726291963777,0.046875,0.015625,64.0,0,1883.4401831855046,11.91372687615289,-149.79583415450332,0.2879960918402779,0.6414173262375353,4096.0,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138000.0,40.0,0,1,,1,1,0,0,43.4095284,-3.415539,Cantabria,Centro,flat,studio,3450.0,2.753,0.145,0.187,1,1,0,11.835008964139341,3.6888794541139363,3450.0,2765.7192033235647,0.0,0.025,40.0,0,1884.3871559104066,11.665906660521,-148.26693722180758,1.0905892894407005,0.6607586441430744,1600.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000.0,105.0,3,1,2.0,1,0,0,0,43.443552,-3.458714,Cantabria,,flat,,810.0,0.516,0.221,0.318,1,0,2,11.350406535472453,4.653960350157523,809.5238095238095,2134.5213332947906,0.02857142857142857,0.009523809523809525,105.0,2,1887.3422103767036,11.962702533796,-150.25882151212798,0.229818316192988,0.7457855890957936,11025.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111000.0,60.0,2,1,1.0,0,0,0,0,43.4425164,-3.4577556,Cantabria,,flat,,1850.0,0.385,0.094,0.303,0,0,1,11.61728548029447,4.0943445622221,1850.0,2134.5213332947906,0.03333333333333333,0.016666666666666666,60.0,1,1887.2522311642692,11.956073789331361,-150.21360436019185,0.2764800174306908,0.8011860504882854,3600.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104000.0,72.0,4,3,1.0,0,0,0,0,43.4420767,-3.4572885,Cantabria,,flat,,1444.0,0.331,0.061,0.242,0,0,1,11.55214617812351,4.276666119016055,1444.4444444444443,2134.5213332947906,0.05555555555555555,0.041666666666666664,216.0,1,1887.214028008683,11.952843772232251,-150.19179219102796,0.3121609366320665,0.8329916162568721,5184.0,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106500.0,81.0,3,1,1.0,1,0,0,0,43.4444698,-3.4561991,Cantabria,,flat,,1315.0,0.583,0.158,0.099,1,0,1,11.575900264131617,4.394449154672439,1314.8148148148148,2134.5213332947906,0.037037037037037035,0.012345679012345678,81.0,1,1887.4219562031121,11.94531221884081,-150.15273742273718,0.04446875152073344,0.801729301700834,6561.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
648000.0,319.0,5,4,2.0,0,0,1,0,43.3588072,-3.4642055,Cantabria,,countryHouse,masia,2031.0,6.896,2.649,3.237,0,0,2,13.381645975334411,5.765191102784844,2031.347962382445,1704.8921681391262,0.01567398119122257,0.012539184952978056,1276.0,0,1879.9861618067719,12.00071974623025,-150.2038183756796,2.085513788364087,0.21223671221018459,101761.0,16,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
225000.0,85.0,3,2,4.0,0,1,0,0,43.4448769,-3.4585471,Cantabria,,flat,,2647.0,0.655,0.322,0.293,0,1,4,12.323855681186558,4.442651256490317,2647.0588235294117,2134.5213332947906,0.03529411764705882,0.023529411764705882,170.0,0,1887.4573288561533,11.96154804291841,-150.25615301235197,0.1681517698841836,0.7113514880809482,7225.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85000.0,105.0,3,1,2.0,1,0,0,0,43.4430985,-3.4568655,Cantabria,,flat,,810.0,0.443,0.123,0.213,1,0,2,11.350406535472453,4.653960350157523,809.5238095238095,2134.5213332947906,0.02857142857142857,0.009523809523809525,105.0,2,1887.3028072807022,11.94991908509025,-150.17694841775176,0.19409494866692648,0.8026249838202424,11025.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
198000.0,329.0,4,3,,0,0,0,0,43.4018401,-3.3614581,Cantabria,,chalet,terracedHouse,602.0,1.424,4.447,0.583,0,0,0,12.196022309676673,5.796057750765372,601.8237082066869,1481.3697231981268,0.0121580547112462,0.00911854103343465,987.0,0,1883.7197240659682,11.299400558055611,-145.89346695904982,1.298579390878158,0.40928016308006665,108241.0,9,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239000.0,161.0,3,2,,0,0,0,0,43.3990113,-3.3629751,Cantabria,,chalet,terracedHouse,1484.0,1.65,4.429,0.706,0,0,0,12.384218830913648,5.081404364984462,1484.472049689441,1481.3697231981268,0.018633540372670808,0.012422360248447204,322.0,0,1883.4741818175276,11.309601523220008,-145.94979436651863,0.9872669251708416,0.3825736487904727,25921.0,4,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595000.0,182.0,3,3,,0,0,1,1,43.4080505,-3.4276931,Cantabria,Carlos V,chalet,terracedHouse,3269.0,2.139,0.452,0.387,0,0,0,13.296316684527767,5.204006687076795,3269.230769230769,2765.7192033235647,0.016483516483516484,0.016483516483516484,546.0,0,1884.2588482105505,11.74907998778761,-148.78947518330156,0.5824269947329032,0.5760861871895923,33124.0,9,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000.0,134.0,3,2,,0,0,0,0,43.4034767,-3.4310363,Cantabria,El Callejo - La Pesquera - La Arenosa,chalet,terracedHouse,1231.0,2.434,0.45,0.603,0,0,0,12.013700752882718,4.897839799950911,1231.3432835820895,2765.7192033235647,0.022388059701492536,0.014925373134328358,268.0,0,1883.8617896474427,11.772010091917691,-148.91890410390423,1.1174776374929567,0.5348970272382018,17956.0,4,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000.0,120.0,8,3,,0,0,1,0,43.3943489,-3.4744993,Cantabria,,countryHouse,casale,2917.0,3.332,0.161,1.42,0,0,0,12.765688433465597,4.787491742782046,2916.6666666666665,1950.9284968023005,0.06666666666666667,0.025,360.0,0,1883.0695164549309,12.072145385700491,-150.77363487700578,0.5967513649629099,0.501796613919583,14400.0,9,64,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225000.0,95.0,3,2,4.0,1,1,0,0,43.4473139,-3.4575532,Cantabria,,flat,duplex,2368.0,0.913,0.492,0.079,1,1,4,12.323855681186558,4.553876891600541,2368.4210526315787,2134.5213332947906,0.031578947368421054,0.021052631578947368,190.0,0,1887.669085125133,11.95467413083024,-150.22139920634947,0.29090147951911904,0.7065881664466742,9025.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225000.0,107.0,3,2,4.0,1,1,0,0,43.4476445,-3.4581666,Cantabria,,flat,duplex,2103.0,0.954,0.545,0.04,1,1,4,12.323855681186558,4.672828834461906,2102.803738317757,2134.5213332947906,0.028037383177570093,0.018691588785046728,214.0,0,1887.6978125983806,11.958916233355561,-150.24919305857372,0.34280078535497094,0.7068527930638014,11449.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420000.0,183.0,3,2,,0,0,0,0,43.3650128,-3.4162174,Cantabria,,chalet,independantHouse,2295.0,6.263,2.445,0.611,0,0,0,12.948009990259552,5.2094861528414205,2295.0819672131147,2017.59875010173,0.01639344262295082,0.01092896174863388,366.0,0,1880.524335144164,11.670541324062759,-148.14431127858273,0.4690498004974493,0.34956412627859984,33489.0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000.0,295.0,6,2,,0,0,1,0,43.4072807,-3.4073957,Cantabria,El Callejo - La Pesquera - La Arenosa,chalet,independantHouse,1559.0,2.316,0.786,0.514,0,0,0,13.038981768465277,5.68697535633982,1559.322033898305,2765.7192033235647,0.020338983050847456,0.006779661016949152,590.0,0,1884.1920177685927,11.61034545637849,-147.905781605873,1.7940957003847247,0.5073268500808488,87025.0,4,36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239000.0,161.0,3,2,,0,0,0,0,43.3985279,-3.3631655,Cantabria,,chalet,terracedHouse,1484.0,1.694,4.433,0.743,0,0,0,12.384218830913648,5.081404364984462,1484.472049689441,1481.3697231981268,0.018633540372670808,0.012422360248447204,322.0,0,1883.4322238870782,11.31088218039025,-145.95643178406743,0.9401041954156456,0.37632636193083274,25921.0,4,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000.0,125.0,1,2,,0,0,0,0,43.3740384,-3.4600405,Cantabria,,countryHouse,countryHouse,1320.0,5.176,2.372,2.076,0,0,0,12.013700752882718,4.8283137373023015,1320.0,1704.8921681391262,0.008,0.016,250.0,0,1881.307207124675,11.97188026164025,-150.0759295125552,2.9048431601852553,0.2611915109350679,15625.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135000.0,300.0,6,2,,0,0,0,0,43.3522172,-3.4167771,Cantabria,,chalet,,450.0,7.574,1.022,0.509,0,0,0,11.813030057420566,5.703782474656201,450.0,1431.1515931190593,0.02,0.006666666666666667,600.0,0,1879.4147361559758,11.67436575108441,-148.1248629631861,0.4824480591193021,0.4246273474766273,90000.0,4,36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750000.0,300.0,5,5,,0,0,1,0,43.4112364,-3.4251795,Cantabria,Carlos V,chalet,terracedHouse,2500.0,2.019,0.604,0.64,0,0,0,13.527828485512494,5.703782474656201,2500.0,2765.7192033235647,0.016666666666666666,0.016666666666666666,1500.0,0,1884.535445776685,11.73185460722025,-148.69127698693381,0.3227086427854294,0.521477667505403,90000.0,25,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225000.0,207.0,3,2,,0,0,1,0,43.4064655,-3.431704,Cantabria,El Callejo - La Pesquera - La Arenosa,chalet,semidetachedHouse,1087.0,2.112,0.413,0.267,0,0,0,12.323855681186558,5.33271879326537,1086.9565217391305,2765.7192033235647,0.014492753623188406,0.00966183574879227,414.0,0,1884.1212472026905,11.776592343615999,-148.958141282212,0.8146615871011045,0.6061056090239534,42849.0,4,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659000.0,176.0,5,5,,0,0,0,0,43.4427037,-3.4546063,Cantabria,,chalet,terracedHouse,3744.0,0.369,0.031,0.195,0,0,0,13.398478813484646,5.170483995038151,3744.318181818182,2134.5213332947906,0.028409090909090908,0.028409090909090908,880.0,0,1887.2685047659938,11.93430468799969,-150.0774378910533,0.2791023142240162,0.8457374594514416,30976.0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310000.0,166.0,3,2,3.0,1,1,0,0,43.4416771,-3.4590072,Cantabria,,flat,duplex,1867.0,0.335,0.097,0.335,1,1,3,12.644327576461329,5.111987788356544,1867.4698795180723,2134.5213332947906,0.018072289156626505,0.012048192771084338,332.0,0,1887.1793092606645,11.964730809651838,-150.26507386897512,0.4052302779890339,0.8032347896942861,27556.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220000.0,120.0,1,0,,0,0,0,0,43.3762174,-3.3631384,Cantabria,,countryHouse,countryHouse,1833.0,4.107,3.919,2.258,0,0,0,12.301382825334498,4.787491742782046,1833.3333333333333,1481.3697231981268,0.008333333333333333,0.0,0.0,0,1881.496235932063,11.31069989755456,-145.88022238468815,2.0007977759782536,0.23534659877679812,14400.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000.0,134.0,3,2,,0,0,0,0,43.4033135,-3.4381088,Cantabria,El Callejo - La Pesquera - La Arenosa,chalet,independantHouse,1231.0,2.268,0.154,0.768,0,0,0,12.013700752882718,4.897839799950911,1231.3432835820895,2765.7192033235647,0.022388059701492536,0.014925373134328358,268.0,0,1883.8476227792826,11.820592120637441,-149.2253140935088,1.3763144870888067,0.5793865127548518,17956.0,4,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825000.0,287.0,4,2,,0,0,1,0,43.4605532,-3.4642901,Cantabria,,chalet,independantHouse,2875.0,0.599,1.748,0.58,0,0,0,13.623138665316818,5.659482215759621,2874.5644599303137,2134.5213332947906,0.013937282229965157,0.006968641114982578,574.0,0,1888.8196844500303,12.001305896958009,-150.5599641912833,1.859997815425907,0.5407344268737415,82369.0,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315000.0,110.0,3,2,3.0,1,1,0,1,43.4405657,-3.4581073,Cantabria,,flat,duplex,2864.0,0.192,0.125,0.238,1,1,3,12.66032791780777,4.700480365792417,2863.6363636363635,2134.5213332947906,0.02727272727272727,0.01818181818181818,220.0,0,1887.0827483360165,11.95850609831329,-150.22213736329962,0.4912426065333496,0.8451898353449893,12100.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
215000.0,77.0,2,1,2.0,1,1,0,1,43.4405657,-3.4581073,Cantabria,,flat,,2792.0,0.192,0.125,0.238,1,1,2,12.2783933071098,4.343805421853684,2792.2077922077924,2134.5213332947906,0.025974025974025976,0.012987012987012988,77.0,0,1887.0827483360165,11.95850609831329,-150.22213736329962,0.4912426065333496,0.8451898353449893,5929.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
395000.0,284.0,4,2,,0,0,1,0,43.3473969,-3.4136543,Cantabria,,countryHouse,casaDePueblo,1391.0,7.352,0.547,0.449,0,0,0,12.886641043883259,5.648974238161206,1390.8450704225352,1431.1515931190593,0.014084507042253521,0.007042253521126761,568.0,0,1878.9968180061296,11.653035679908491,-147.97302782149168,0.1796827542706861,0.4854251122661035,80656.0,4,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290000.0,70.0,2,2,,1,1,0,0,43.4393124,-3.4493823,Cantabria,,flat,,4143.0,0.41,0.487,0.271,1,1,0,12.577636201962656,4.248495242049359,4142.857142857143,2134.5213332947906,0.02857142857142857,0.02857142857142857,140.0,0,1886.9738617847936,11.89823825155329,-149.8387953167305,0.8378961307159023,0.722832291937619,4900.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
320000.0,183.0,1,0,1.0,0,0,0,0,43.3957051,-3.448168,Cantabria,,countryHouse,countryHouse,1749.0,2.786,0.186,0.283,0,0,1,12.676076274775909,5.2094861528414205,1748.6338797814208,2070.726291963777,0.00546448087431694,0.0,0.0,0,1883.1872211261662,11.889862556224,-149.6356816632568,0.1832430786632245,0.6289081853991118,33489.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
