precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Camargo,municipio_Castro-Urdiales,municipio_El Astillero,municipio_Piélagos,municipio_Santander,municipio_Torrelavega,municipio_otro
1400.0,117.0,4,1,5.0,1,1,0,0,43.4646103,-3.8064916,Cantabria,Centro - Ayuntamiento,flat,,12.0,1.693,0.118,0.12,1,1,5,7.244227515603351,4.762173934797756,11.965811965811966,12.248973929818641,0.03418803418803419,0.008547008547008548,117.0,0,1889.1723485308657,14.48937830087056,-165.44767400422347,0.43621988937702444,0.7195482038205205,13689.0,1,16,1,0,0,0,0,0,1,0,0
850.0,75.0,2,1,1.0,1,0,0,0,43.464091,-3.8037256,Cantabria,Puerto Chico,flat,,11.0,1.465,0.05,0.109,1,0,1,6.745236349484363,4.31748811353631,11.333333333333334,12.248973929818641,0.02666666666666667,0.013333333333333334,75.0,1,1889.1272064562813,14.468328440095359,-165.32547561742962,0.6454557741268804,0.753257906916796,5625.0,1,4,1,0,0,0,0,0,1,0,0
1500.0,101.0,3,2,2.0,1,1,0,0,43.4659655,-3.7899017,Cantabria,Puerto Chico,flat,,15.0,0.494,0.035,0.202,1,1,2,7.313220387090301,4.61512051684126,14.851485148514852,12.248973929818641,0.0297029702970297,0.019801980198019802,202.0,0,1889.2901568471905,14.36335489566289,-164.73173654059136,1.7788643276162464,0.8224914577083,10201.0,4,9,1,0,0,0,0,0,1,0,0
1600.0,125.0,3,2,7.0,1,1,0,0,43.462217,-3.8073898,Cantabria,Centro - Ayuntamiento,flat,,13.0,1.754,0.066,0.148,1,1,7,7.3777589082278725,4.8283137373023015,12.8,12.248973929818641,0.024,0.016,250.0,0,1888.9643065550893,14.496217089144041,-165.4776016911866,0.37581052782656715,0.7240915498527486,15625.0,4,9,1,0,0,0,0,0,1,0,0
890.0,70.0,2,1,3.0,1,1,0,0,43.4597824,-3.8084853,Cantabria,Centro - Ayuntamiento,flat,,13.0,1.871,0.142,0.299,1,1,3,6.7912214627261855,4.248495242049359,12.714285714285714,12.248973929818641,0.02857142857142857,0.014285714285714285,70.0,0,1888.75268625535,14.50456028031609,-165.51594241159873,0.4895400012135173,0.6645967921396102,4900.0,1,4,1,0,0,0,0,0,1,0,0
790.0,47.0,1,1,1.0,1,1,0,0,43.4672897,-3.8075082,Cantabria,General Dávila,flat,,17.0,1.833,0.093,0.149,1,1,1,6.6720329454610665,3.8501476017100584,16.80851063829787,12.248973929818641,0.02127659574468085,0.02127659574468085,47.0,0,1889.4052738637263,14.49711869306724,-165.50206196452555,0.537654593724565,0.7127392687505623,2209.0,1,1,1,0,0,0,0,0,1,0,0
680.0,65.0,3,1,4.0,1,0,0,0,43.4644672,-3.7899019,Cantabria,Puerto Chico,flat,,10.0,0.391,0.107,0.116,1,0,4,6.522092798170152,4.174387269895637,10.461538461538462,12.248973929818641,0.046153846153846156,0.015384615384615385,65.0,4,1889.159908979876,14.36335641162361,-164.72606682376767,1.7611429577646558,0.8394356584635291,4225.0,1,9,1,0,0,0,0,0,1,0,0
950.0,120.0,2,2,2.0,1,1,1,0,43.47489,-3.8064972,Cantabria,La Pereda,flat,,8.0,1.584,0.219,0.556,1,1,2,6.856461984594587,4.787491742782046,7.916666666666667,12.248973929818641,0.016666666666666666,0.016666666666666666,240.0,0,1890.0660605121002,14.489420933607839,-165.487047055308,1.3315145743164,0.6166716568614817,14400.0,4,4,1,0,0,0,0,0,1,0,0
800.0,75.0,1,1,2.0,1,0,0,0,43.4652113,-3.803644,Cantabria,General Dávila,flat,,11.0,1.476,0.143,0.053,1,0,2,6.684611727667927,4.31748811353631,10.666666666666666,12.248973929818641,0.013333333333333334,0.013333333333333334,75.0,2,1889.2245933536476,14.467707678735998,-165.3261901699772,0.6755539257889326,0.7428118254430555,5625.0,1,1,1,0,0,0,0,0,1,0,0
900.0,70.0,2,1,5.0,1,1,0,0,43.4685366,-3.8078857,Cantabria,General Dávila,flat,penthouse,13.0,1.905,0.139,0.208,1,1,5,6.802394763324311,4.248495242049359,12.857142857142858,12.248973929818641,0.02857142857142857,0.014285714285714285,70.0,0,1889.5136741455397,14.49999350426449,-165.5232189190666,0.6362690968108227,0.6833372580863296,4900.0,1,4,1,0,0,0,0,0,1,0,0
1300.0,127.0,4,2,1.0,1,1,0,0,43.464745,-3.7949854,Cantabria,Puerto Chico,flat,,10.0,0.784,0.006,0.063,1,1,1,7.170119543449628,4.844187086458591,10.236220472440944,12.248973929818641,0.031496062992125984,0.015748031496062992,254.0,0,1889.184057915025,14.401914186213158,-164.948072689723,1.3545725886525353,0.8317692247408752,16129.0,4,16,1,0,0,0,0,0,1,0,0
1600.0,180.0,5,2,4.0,1,1,0,0,43.4612827,-3.8075811,Cantabria,Centro - Ayuntamiento,flat,,9.0,1.776,0.168,0.241,1,1,4,7.3777589082278725,5.19295685089021,8.88888888888889,12.248973929818641,0.027777777777777776,0.011111111111111112,360.0,0,1888.883093929319,14.497673833077211,-165.48235859027696,0.41440116120459597,0.6740655679586588,32400.0,4,25,1,0,0,0,0,0,1,0,0
1600.0,157.0,5,2,4.0,1,1,0,0,43.4599843,-3.8098384,Cantabria,Centro - Ayuntamiento,flat,,10.0,1.975,0.121,0.276,1,1,4,7.3777589082278725,5.056245805348308,10.19108280254777,12.248973929818641,0.03184713375796178,0.012738853503184714,314.0,0,1888.7702353562468,14.514868634114558,-165.57551704953713,0.4207200006340394,0.6706313911558431,24649.0,4,25,1,0,0,0,0,0,1,0,0
870.0,100.0,3,1,3.0,1,1,0,0,43.4677395,-3.8061165,Cantabria,Los Castros,flat,,9.0,1.741,0.035,0.176,1,1,3,6.768493211648629,4.605170185988092,8.7,12.248973929818641,0.03,0.01,100.0,0,1889.4443772398604,14.486522811572248,-165.44328052865174,0.649464337398825,0.7271180216063641,10000.0,1,9,1,0,0,0,0,0,1,0,0
900.0,58.0,1,1,2.0,1,1,1,0,43.4754611,-3.7915868,Cantabria,El Sardinero,flat,,16.0,0.414,0.315,0.227,1,1,2,6.802394763324311,4.060443010546419,15.517241379310345,12.248973929818641,0.017241379310344827,0.017241379310344827,58.0,0,1890.115717857613,14.376130461934242,-164.84098443067347,2.0958862945077703,0.7608885924284469,3364.0,1,1,1,0,0,0,0,0,1,0,0
1250.0,110.0,3,2,3.0,1,1,1,0,43.4745378,-3.7893954,Cantabria,El Sardinero,flat,,11.0,0.359,0.388,0.319,1,1,3,7.130898830296347,4.700480365792417,11.363636363636363,12.248973929818641,0.02727272727272727,0.01818181818181818,220.0,0,1890.0354369236288,14.35951749754116,-164.74221355644613,2.176157324209761,0.7381487939148824,12100.0,4,9,1,0,0,0,0,0,1,0,0
1250.0,110.0,3,2,3.0,1,1,1,0,43.4726528,-3.7925433,Cantabria,El Sardinero,flat,,11.0,0.678,0.323,0.138,1,1,3,7.130898830296347,4.700480365792417,11.363636363636363,12.248973929818641,0.02727272727272727,0.01818181818181818,220.0,0,1889.8715414693477,14.383384682374892,-164.87191810986624,1.8484773443005884,0.7435133591580575,12100.0,4,9,1,0,0,0,0,0,1,0,0
1000.0,65.0,1,1,6.0,1,1,0,0,43.4616954,-3.8120617,Cantabria,Centro - Ayuntamiento,flat,,15.0,2.134,0.092,0.324,1,1,6,6.907755278982137,4.174387269895637,15.384615384615385,12.248973929818641,0.015384615384615385,0.015384615384615385,65.0,0,1888.9189670423814,14.531814404606891,-165.6786644514062,0.20544427147157965,0.6633729904667308,4225.0,1,1,1,0,0,0,0,0,1,0,0
800.0,65.0,2,1,4.0,1,0,0,0,43.4704445,-3.795922,Cantabria,Los Castros,flat,,12.0,1.042,0.259,0.36,1,0,4,6.684611727667927,4.174387269895637,12.307692307692308,12.248973929818641,0.03076923076923077,0.015384615384615385,65.0,4,1889.6795450275802,14.409023830084001,-165.010416627329,1.4868109164566852,0.6730970859745499,4225.0,1,4,1,0,0,0,0,0,1,0,0
850.0,100.0,2,2,8.0,1,1,0,0,43.4713693,-3.7926077,Cantabria,Los Castros,flat,,9.0,0.795,0.18,0.109,1,1,8,6.745236349484363,4.605170185988092,8.5,12.248973929818641,0.02,0.02,200.0,0,1889.7599488169824,14.38387316609929,-164.8698499367236,1.7695971892963434,0.7687579821234491,10000.0,4,4,1,0,0,0,0,0,1,0,0
720.0,63.0,3,1,2.0,1,1,0,0,43.469988,-3.7889057,Cantabria,Los Castros,flat,,11.0,0.643,0.298,0.082,1,1,2,6.579251212010101,4.143134726391533,11.428571428571429,12.248973929818641,0.047619047619047616,0.015873015873015872,63.0,0,1889.639856720144,14.355806403492489,-164.7036853121316,1.9738980889385744,0.7677577230392151,3969.0,1,9,1,0,0,0,0,0,1,0,0
675.0,50.0,2,1,2.0,1,1,0,0,43.4698394,-3.7963717,Cantabria,Los Castros,flat,,14.0,1.116,0.25,0.389,1,1,2,6.51471269087253,3.912023005428146,13.5,12.248973929818641,0.04,0.02,50.0,0,1889.626937461792,14.41243808456089,-165.02766810170496,1.4214640132847485,0.6641773988893743,2500.0,1,4,1,0,0,0,0,0,1,0,0
600.0,59.0,2,1,,1,0,1,0,43.4564988,-3.7431164,Cantabria,Somo,flat,,10.0,0.867,0.226,1.121,1,0,0,6.396929655216146,4.07753744390572,10.169491525423728,12.676919014645561,0.03389830508474576,0.01694915254237288,59.0,0,1888.4672879544014,14.010920383948958,-162.6627333448603,0.3130930925297579,0.6075850145613676,3481.0,1,4,1,0,0,0,0,0,0,0,1
1000.0,90.0,2,2,1.0,1,1,1,0,43.4732665,-3.8173479,Cantabria,Monte,flat,,11.0,1.679,0.656,0.503,1,1,1,6.907755278982137,4.499809670330265,11.11111111111111,12.248973929818641,0.022222222222222223,0.022222222222222223,180.0,0,1889.9249001800224,14.572144989634412,-165.95258257991537,1.1759112723443874,0.5474914461775443,8100.0,4,4,1,0,0,0,0,0,1,0,0
1100.0,100.8,2,2,2.0,1,1,1,0,43.4743192,-3.8128798,Cantabria,Monte,flat,,11.0,1.852,0.349,0.541,1,1,2,7.003065458786462,4.613138355637268,10.912698412698413,12.248973929818641,0.01984126984126984,0.01984126984126984,201.6,0,1890.0164299034884,14.53805236924804,-165.76235349643215,1.2043904420523808,0.5802834156946474,10160.64,4,4,1,0,0,0,0,0,1,0,0
850.0,80.0,3,2,1.0,1,1,0,0,43.4638571,-3.8212835,Cantabria,General Dávila,flat,,11.0,2.14,0.179,0.098,1,1,1,6.745236349484363,4.382026634673881,10.625,12.248973929818641,0.0375,0.025,160.0,0,1889.1068740092203,14.602207587372249,-166.08771998258783,0.775572301768635,0.692464856887093,6400.0,4,9,1,0,0,0,0,0,1,0,0
900.0,75.0,3,1,5.0,1,1,0,0,43.4698082,-3.7956581,Cantabria,Los Castros,flat,,12.0,1.082,0.224,0.355,1,1,5,6.802394763324311,4.31748811353631,12.0,12.248973929818641,0.04,0.013333333333333334,75.0,0,1889.6242249447876,14.407020412095608,-164.9965295997764,1.470154267247716,0.6784360802866661,5625.0,1,9,1,0,0,0,0,0,1,0,0
1250.0,100.0,2,2,1.0,1,1,0,0,43.4581159,-3.8090546,Cantabria,Centro - Ayuntamiento,flat,,13.0,1.957,0.104,0.136,1,1,1,7.130898830296347,4.605170185988092,12.5,12.248973929818641,0.02,0.02,200.0,0,1888.6078375778332,14.50889694578116,-165.53433627622815,0.6375786811136134,0.7080864600081146,10000.0,4,4,1,0,0,0,0,0,1,0,0
750.0,68.0,2,1,1.0,1,0,0,0,43.4663654,-3.8029901,Cantabria,General Dávila,flat,,11.0,1.455,0.181,0.108,1,0,1,6.620073206530356,4.219507705176107,11.029411764705882,12.248973929818641,0.029411764705882353,0.014705882352941176,68.0,1,1889.3249210863173,14.462733700698012,-165.30215729918254,0.7696125449552793,0.7188663673922528,4624.0,1,4,1,0,0,0,0,0,1,0,0
800.0,78.0,3,1,4.0,1,0,0,0,43.467223,-3.7906912,Cantabria,Puerto Chico,flat,,10.0,0.641,0.118,0.205,1,0,4,6.684611727667927,4.356708826689592,10.256410256410257,12.248973929818641,0.038461538461538464,0.01282051282051282,78.0,4,1889.3994753317288,14.369339773757439,-164.7708197145376,1.7435154343770791,0.7779048077106084,6084.0,1,9,1,0,0,0,0,0,1,0,0
800.0,74.0,3,1,3.0,1,1,0,0,43.4703318,-3.7975362,Cantabria,General Dávila,flat,,11.0,1.143,0.192,0.38,1,1,3,6.684611727667927,4.30406509320417,10.81081081081081,12.248973929818641,0.04054054054054054,0.013513513513513514,74.0,0,1889.669746802091,14.421281190310442,-165.08015863651116,1.3700430629022098,0.6767331377618521,5476.0,1,9,1,0,0,0,0,0,1,0,0
800.0,78.0,3,1,4.0,1,0,0,0,43.4670193,-3.789282,Cantabria,Puerto Chico,flat,,10.0,0.557,0.107,0.103,1,0,4,6.684611727667927,4.356708826689592,10.256410256410257,12.248973929818641,0.038461538461538464,0.01282051282051282,78.0,4,1889.3817668265722,14.358658075524,-164.70879382714259,1.8493343133601599,0.8174071461048773,6084.0,1,9,1,0,0,0,0,0,1,0,0
1300.0,85.0,2,2,3.0,1,1,1,0,43.4796705,-3.7980685,Cantabria,Valdenoja,flat,,15.0,0.919,0.205,0.312,1,1,3,7.170119543449628,4.442651256490317,15.294117647058824,12.248973929818641,0.023529411764705882,0.023529411764705882,170.0,0,1890.48174678857,14.425324330692249,-165.13876691642923,2.1050764426270736,0.7043917942255238,7225.0,4,4,1,0,0,0,0,0,1,0,0
1200.0,85.0,2,1,3.0,1,0,0,0,43.4632322,-3.8038453,Cantabria,Centro - Ayuntamiento,flat,,14.0,1.468,0.101,0.095,1,0,3,7.090076835776092,4.442651256490317,14.117647058823529,12.248973929818641,0.023529411764705882,0.011764705882352941,85.0,3,1889.052553271117,14.469239066332088,-165.32741152677866,0.6335219133194779,0.7422312027707282,7225.0,1,4,1,0,0,0,0,0,1,0,0
1000.0,80.0,2,2,2.0,1,1,1,0,43.4438526,-3.7680394,Cantabria,,flat,,13.0,0.483,0.039,2.543,1,1,2,6.907755278982137,4.382026634673881,12.5,9.615384615384615,0.025,0.025,160.0,0,1887.3683287305266,14.19812091995236,-163.69814828459243,0.1845656018702603,0.6396731415502169,6400.0,4,4,1,0,0,0,0,0,0,0,1
900.0,81.0,2,2,1.0,1,1,0,0,43.4622874,-3.8110808,Cantabria,Centro - Ayuntamiento,flat,,11.0,2.052,0.142,0.262,1,1,1,6.802394763324311,4.394449154672439,11.11111111111111,12.248973929818641,0.024691358024691357,0.024691358024691357,162.0,0,1888.9704260401988,14.52433686412864,-165.6382890342219,0.14574482017658905,0.6652345889590162,6561.0,4,4,1,0,0,0,0,0,1,0,0
900.0,80.0,2,2,,1,0,0,0,43.4743613,-3.7908705,Cantabria,El Sardinero,flat,,11.0,0.446,0.413,0.199,1,0,0,6.802394763324311,4.382026634673881,11.25,12.248973929818641,0.025,0.025,160.0,0,1890.0200904429375,14.37069914777025,-164.80567375851163,2.0673428027246312,0.7444351242337438,6400.0,4,4,1,0,0,0,0,0,1,0,0
950.0,104.0,2,2,2.0,1,1,1,0,43.4747246,-3.8058276,Cantabria,La Pereda,flat,,9.0,1.534,0.255,0.562,1,1,2,6.856461984594587,4.6443908991413725,9.134615384615385,12.248973929818641,0.019230769230769232,0.019230769230769232,208.0,0,1890.0516790458453,14.484323720921761,-165.45730678507897,1.332268147737077,0.6105502019596788,10816.0,4,4,1,0,0,0,0,0,1,0,0
1600.0,122.0,4,2,7.0,1,1,0,0,43.4594893,-3.8074504,Cantabria,Centro - Ayuntamiento,flat,,13.0,1.795,0.197,0.33,1,1,7,7.3777589082278725,4.804021044733257,13.114754098360656,12.248973929818641,0.03278688524590164,0.01639344262295082,244.0,0,1888.7272102168147,14.49667854846016,-165.46984991908073,0.5638571708619323,0.6483611134773926,14884.0,4,16,1,0,0,0,0,0,1,0,0
1600.0,122.0,4,2,7.0,1,1,0,0,43.4603358,-3.8083107,Cantabria,Centro - Ayuntamiento,flat,,13.0,1.847,0.198,0.341,1,1,7,7.3777589082278725,4.804021044733257,13.114754098360656,12.248973929818641,0.03278688524590164,0.01639344262295082,244.0,0,1888.800787848762,14.503230387734488,-165.51046185273307,0.44690848032954916,0.643894540866341,14884.0,4,16,1,0,0,0,0,0,1,0,0
1500.0,85.0,2,2,1.0,1,1,0,0,43.4637604,-3.8051378,Cantabria,Puerto Chico,flat,,18.0,1.576,0.154,0.025,1,1,1,7.313220387090301,4.442651256490317,17.647058823529413,12.248973929818641,0.023529411764705882,0.023529411764705882,170.0,0,1889.098468108608,14.479073676988838,-165.3855976281831,0.5290433237149715,0.7434532134593336,7225.0,4,4,1,0,0,0,0,0,1,0,0
1200.0,100.0,3,2,1.0,1,1,0,0,43.4611394,-3.8126752,Cantabria,Centro - Ayuntamiento,flat,,12.0,2.187,0.066,0.245,1,1,1,7.090076835776092,4.605170185988092,12.0,12.248973929818641,0.03,0.02,200.0,0,1888.8706379462324,14.536492180695042,-165.7032083541229,0.2767974835126969,0.6850246217013262,10000.0,4,9,1,0,0,0,0,0,1,0,0
900.0,60.0,1,1,3.0,1,1,0,0,43.4686833,-3.7848316,Cantabria,El Sardinero,flat,,15.0,0.535,0.443,0.301,1,1,3,6.802394763324311,4.0943445622221,15.0,12.248973929818641,0.016666666666666666,0.016666666666666666,60.0,0,1889.526427835699,14.32495024035856,-164.5216461642323,2.24182347928114,0.7043686663723369,3600.0,1,1,1,0,0,0,0,0,1,0,0
950.0,100.0,3,1,5.0,1,1,1,0,43.4736906,-3.7881804,Cantabria,El Sardinero,flat,,10.0,0.413,0.384,0.338,1,1,5,6.856461984594587,4.605170185988092,9.5,12.248973929818641,0.03,0.01,100.0,0,1889.961774384528,14.35031074294416,-164.68618264658423,2.2082032437668735,0.7258805305224407,10000.0,1,9,1,0,0,0,0,0,1,0,0
700.0,75.0,2,1,4.0,0,0,0,0,43.4641047,-3.7959398,Cantabria,Puerto Chico,flat,,9.0,0.843,0.07,0.076,0,0,4,6.551080335043405,4.31748811353631,9.333333333333334,12.248973929818641,0.02666666666666667,0.013333333333333334,75.0,4,1889.1283973725622,14.40915896522404,-164.98712490209707,1.2723643390337416,0.8021803554625547,5625.0,1,4,1,0,0,0,0,0,1,0,0
1000.0,70.0,2,1,2.0,1,0,0,0,43.4615789,-3.8149025,Cantabria,Numancia - San Fernando,flat,,14.0,2.363,0.045,0.21,1,0,2,6.907755278982137,4.248495242049359,14.285714285714286,12.248973929818641,0.02857142857142857,0.014285714285714285,70.0,2,1888.9088404809252,14.55348108450625,-165.80168599955726,0.33787031371267695,0.6935792111365869,4900.0,1,4,1,0,0,0,0,0,1,0,0
800.0,70.0,1,2,,0,1,0,0,43.4599485,-3.808416,Cantabria,Centro - Ayuntamiento,flat,,11.0,1.863,0.159,0.317,0,1,0,6.684611727667927,4.248495242049359,11.428571428571429,12.248973929818641,0.014285714285714285,0.02857142857142857,140.0,0,1888.7671236226524,14.504032429055998,-165.513563226576,0.4770193695030196,0.6571327267225355,4900.0,4,1,1,0,0,0,0,0,1,0,0
850.0,58.0,2,1,,1,0,0,0,43.4651045,-3.802781,Cantabria,Centro - Ayuntamiento,flat,,15.0,1.406,0.119,0.109,1,0,0,6.745236349484363,4.060443010546419,14.655172413793103,12.248973929818641,0.034482758620689655,0.017241379310344827,58.0,0,1889.2153091959206,14.461143333961,-165.2882735556145,0.7397981213083669,0.7369986340027882,3364.0,1,4,1,0,0,0,0,0,1,0,0
900.0,60.0,2,1,3.0,1,1,0,0,43.462741,-3.8091969,Cantabria,Centro - Ayuntamiento,flat,,15.0,1.899,0.091,0.107,1,1,3,6.802394763324311,4.0943445622221,15.0,12.248973929818641,0.03333333333333333,0.016666666666666666,60.0,0,1889.009855233081,14.50998102296961,-165.5581382827029,0.2187920122330824,0.7216263947291099,3600.0,1,4,1,0,0,0,0,0,1,0,0
890.0,70.0,2,1,3.0,1,1,0,0,43.4595806,-3.8093847,Cantabria,Centro - Ayuntamiento,flat,,13.0,1.947,0.081,0.244,1,1,3,6.7912214627261855,4.248495242049359,12.714285714285714,12.248973929818641,0.02857142857142857,0.014285714285714285,70.0,0,1888.7351459278966,14.511411792594089,-165.5542614060568,0.47602296193963767,0.6894186771352796,4900.0,1,4,1,0,0,0,0,0,1,0,0
1200.0,90.0,2,2,3.0,1,1,1,0,43.476689,-3.7989847,Cantabria,Valdenoja,flat,,13.0,0.957,0.163,0.408,1,1,3,7.090076835776092,4.499809670330265,13.333333333333334,12.248973929818641,0.022222222222222223,0.022222222222222223,180.0,0,1890.222486402721,14.432284750834091,-165.1672763176583,1.7871056209690852,0.6936862346529225,8100.0,4,4,1,0,0,0,0,0,1,0,0
950.0,55.0,1,1,2.0,1,1,0,0,43.4622078,-3.7872816,Cantabria,Puerto Chico,flat,,17.0,0.144,0.293,0.221,1,1,2,6.856461984594587,4.007333185232471,17.272727272727273,12.248973929818641,0.01818181818181818,0.01818181818181818,55.0,0,1888.963506850381,14.34350191769856,-164.60361989631647,1.974938168771788,0.8221739660254741,3025.0,1,1,1,0,0,0,0,0,1,0,0
850.0,79.0,2,2,7.0,1,1,1,0,43.4705336,-3.7958459,Cantabria,Los Castros,flat,,11.0,1.031,0.257,0.353,1,1,7,6.745236349484363,4.3694478524670215,10.759493670886076,12.248973929818641,0.02531645569620253,0.02531645569620253,158.0,0,1889.6872914687292,14.408446096546811,-165.00744673637226,1.4972027606802971,0.675670513281839,6241.0,4,4,1,0,0,0,0,0,1,0,0
1700.0,120.0,4,3,1.0,0,1,0,0,43.4745584,-3.7914391,Cantabria,El Sardinero,flat,,14.0,0.463,0.404,0.166,0,1,1,7.438383530044308,4.787491742782046,14.166666666666666,12.248973929818641,0.03333333333333333,0.025,360.0,0,1890.0372280750105,14.375010449008808,-164.83114057299343,2.0433215267234877,0.7511368815572723,14400.0,9,16,1,0,0,0,0,0,1,0,0
750.0,50.0,1,1,1.0,1,1,1,0,43.4758373,-3.8052952,Cantabria,Valdenoja,flat,,15.0,1.473,0.361,0.504,1,1,1,6.620073206530356,3.912023005428146,15.0,12.248973929818641,0.02,0.02,50.0,0,1890.1484289360715,14.480271559143041,-165.43839499367098,1.4631922154943346,0.6013382132883996,2500.0,1,1,1,0,0,0,0,0,1,0,0
900.0,85.0,2,2,1.0,0,1,0,0,43.48062,-3.78856,Cantabria,Valdenoja,flat,,11.0,0.383,0.247,0.437,0,1,1,6.802394763324311,4.442651256490317,10.588235294117647,12.248973929818641,0.023529411764705882,0.023529411764705882,170.0,0,1890.5643155844002,14.3531868736,-164.7289377072,2.663927081798421,0.7402948807171513,7225.0,4,4,1,0,0,0,0,0,1,0,0
1500.0,87.0,2,2,,0,1,1,0,43.4691982,-3.7880096,Cantabria,El Sardinero,flat,,17.0,0.639,0.368,0.155,0,1,0,7.313220387090301,4.465908118654584,17.24137931034483,12.248973929818641,0.022988505747126436,0.022988505747126436,174.0,0,1889.5711921508832,14.34901672969216,-164.66174008590272,2.0121820081520396,0.7356410482514333,7569.0,4,4,1,0,0,0,0,0,1,0,0
750.0,42.0,1,1,1.0,1,0,0,0,43.4651215,-3.8057042,Cantabria,General Dávila,flat,,18.0,1.639,0.126,0.157,1,0,1,6.620073206530356,3.7376696182833684,17.857142857142858,12.248973929818641,0.023809523809523808,0.023809523809523808,42.0,1,1889.2167870097624,14.48338445789764,-165.4153954460603,0.514366535777623,0.7104450385484146,1764.0,1,1,1,0,0,0,0,0,1,0,0
1100.0,111.0,2,1,1.0,0,0,0,0,43.4642006,-3.8041234,Cantabria,Centro - Ayuntamiento,flat,,10.0,1.498,0.084,0.091,0,0,1,7.003065458786462,4.709530201312334,9.90990990990991,12.248973929818641,0.018018018018018018,0.009009009009009009,111.0,1,1889.1367337970403,14.471354842427559,-165.34318256475402,0.6148874922272957,0.7464732551467343,12321.0,1,4,1,0,0,0,0,0,1,0,0
850.0,79.0,2,2,7.0,1,1,1,0,43.4736909,-3.7957794,Cantabria,Los Castros,flat,,11.0,0.805,0.444,0.208,1,1,7,6.745236349484363,4.3694478524670215,10.759493670886076,12.248973929818641,0.02531645569620253,0.02531645569620253,158.0,0,1889.961800468743,14.407941253464358,-165.01654036018746,1.7105316448997465,0.6914506552194358,6241.0,4,4,1,0,0,0,0,0,1,0,0
1500.0,130.0,4,3,1.0,0,1,0,0,43.4721909,-3.7876132,Cantabria,El Sardinero,flat,,12.0,0.449,0.321,0.289,0,1,1,7.313220387090301,4.867534450455582,11.538461538461538,12.248973929818641,0.03076923076923077,0.023076923076923078,390.0,0,1889.831381646043,14.34601375281424,-164.6558440857599,2.168575335052368,0.7409761953301227,16900.0,9,16,1,0,0,0,0,0,1,0,0
1100.0,110.0,3,2,2.0,1,1,1,0,43.4775753,-3.8012268,Cantabria,La Pereda,flat,,10.0,1.136,0.295,0.24,1,1,2,7.003065458786462,4.700480365792417,10.0,12.248973929818641,0.02727272727272727,0.01818181818181818,220.0,0,1890.29955396717,14.449325185038239,-165.26812442937802,1.775918888483354,0.6822723930371629,12100.0,4,9,1,0,0,0,0,0,1,0,0
1400.0,130.0,3,2,1.0,1,1,1,0,43.4733551,-3.8131651,Cantabria,Monte,flat,,11.0,1.928,0.367,0.472,1,1,1,7.244227515603351,4.867534450455582,10.76923076923077,12.248973929818641,0.023076923076923078,0.015384615384615385,260.0,0,1889.932603650696,14.540228079858009,-165.771080447227,1.099827459048748,0.5841355920410444,16900.0,4,9,1,0,0,0,0,0,1,0,0
1100.0,109.0,3,2,2.0,1,1,0,0,43.4654364,-3.8250954,Cantabria,Los Castros,flat,,10.0,1.827,0.165,0.224,1,1,2,7.003065458786462,4.6913478822291435,10.091743119266056,12.248973929818641,0.027522935779816515,0.01834862385321101,218.0,0,1889.2441614424451,14.63135481910116,-166.25944083263255,1.10303261539669,0.6763648113354442,11881.0,4,9,1,0,0,0,0,0,1,0,0
