codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,habitaciones,ratio_habitaciones_superficie,interaccion_superficie_banos,interaccion_superficie_habitaciones,planta_num,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,inv_distancia_min_playa_km,inv_distancia_min_supermercado_km,inv_distancia_min_colegio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,habitaciones_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,subtipologia_casaDePueblo,subtipologia_casale,subtipologia_countryHouse,subtipologia_desconocido,subtipologia_duplex,subtipologia_independantHouse,subtipologia_penthouse,subtipologia_semidetachedHouse,subtipologia_studio,subtipologia_terracedHouse,provincia_Cantabria,provincia_Vizcaya,municipio_Ajo,municipio_Alfoz de Lloredo,municipio_Ampuero,municipio_Arcentales,municipio_Argoños,municipio_Arnuero,municipio_Barcena de Cicero,municipio_Beranga,municipio_Camargo,municipio_Cartes,municipio_Castañeda,municipio_Castro-Urdiales,municipio_Colindres,municipio_Cudon,municipio_El Astillero,municipio_Entrambasaguas,municipio_Escalante,municipio_Galdames,municipio_Gallarta,municipio_Getxo,municipio_Guarnizo,municipio_Guriezo,municipio_Hazas de Cesto,municipio_Heras,municipio_Isla,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Marina de Cudeyo,municipio_Medio Cudeyo,municipio_Meruelo,municipio_Miengo,municipio_Mogro,municipio_Muskiz,municipio_Noja,municipio_Ortuella,municipio_Penagos,municipio_Piélagos,municipio_Polanco,municipio_Puente San Miguel,municipio_Ramales de la Victoria,municipio_Reocin,municipio_Ribamontan al Mar,municipio_Ribamontan al Monte,municipio_Santa Cruz de Bezana,municipio_Santa Maria de Cayon,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Solares,municipio_Solorzano,municipio_Sopuerta,municipio_Suances,municipio_Torrelavega,municipio_Vargas,municipio_Villapresente,municipio_Voto,municipio_Zierbena,distrito_Alisal - Cazoña - San Román,distrito_Arce,distrito_Baltezana-Ontón,distrito_Bezana,distrito_Boo,distrito_Brazomar,distrito_Cacicedo,distrito_Capitán Mendizabal - La Sardinera,distrito_Carandía,distrito_Castilla - Hermida,distrito_Centro,distrito_Centro - Ayuntamiento,distrito_Cerezo - Aspla - Torres,distrito_Cotolino,distrito_Covadonga - Campuzano - Ciudad Vergel,distrito_Cuatro Caminos,distrito_El Arco-Rota-Fonegra,distrito_El Callejo - La Pesquera - La Arenosa,distrito_El Parque - Zapatón,distrito_El Puntal,distrito_El Sardinero,distrito_Escobedo,distrito_General Dávila,distrito_Helgueras,distrito_Herrera,distrito_Igollo,distrito_Inmobiliaria - Barreda,distrito_Kabiezes,distrito_La Txitxarra - Murrieta - Parke Santurtzi,distrito_Langre,distrito_Las Viñas,distrito_Liencres,distrito_Los Castros,distrito_Maliaño,distrito_Mamariga,distrito_Maoño,distrito_Mioño-Santullán,distrito_Mompia,distrito_Monte,distrito_Mortera,distrito_Muriedas,distrito_Numancia - San Fernando,distrito_Oriñón-Allendagua,distrito_Otañes,distrito_Palacio,distrito_Parbayón,distrito_Peñacastillo - Nuevamontaña,distrito_Playa Ostende,distrito_Puerto Chico,distrito_Renedo,distrito_Revilla,distrito_Ris,distrito_Samano,distrito_Sancibrián,distrito_Sierrapando,distrito_Somo,distrito_Soto de la Marina,distrito_Sta. María de Getxo,distrito_Tanos,distrito_Tregadín,distrito_Valdenoja,distrito_Vioño,distrito_Zona Centro,distrito_Zona Playa,distrito_desconocido
110515646,115000.0,76.0,3,1,flat,43.396077,-3.4516648,5.0,1,0,1,0,2.71,0.095,0.198,11.652687407345386,4.330733340286331,1513.157894736842,2236.249455257105,0.039473684210526314,0.013157894736842105,4,0.05263157894736842,76.0,304.0,5,5,1883.2194989899288,11.91398989155904,-149.7887114389896,0.16006197115135648,0.2695417789757412,0.9132420091324202,0.8347245409015025,0.6725027763365546,5776.0,1,9,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110088252,168000.0,82.0,2,2,flat,43.3569003,-3.4946422,2.0,1,1,0,0,7.783,0.296,1.595,12.031719258385396,4.406719247264253,2048.7804878048782,2222.2834450791092,0.024390243902439025,0.024390243902439025,4,0.04878048780487805,164.0,328.0,2,0,1879.8208036241401,12.21252410602084,-151.51685344957266,1.3224247875316562,0.11385631333257427,0.7716049382716049,0.3853564547206166,0.42360590210826526,6724.0,4,4,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110514321,275000.0,81.0,2,2,flat,43.4859301,-3.5253009,2.0,1,1,1,1,0.75,0.389,0.596,12.524526376648708,4.394449154672439,3395.061728395062,3320.166661256931,0.024691358024691357,0.024691358024691357,4,0.04938271604938271,162.0,324.0,2,0,1891.0261166620858,12.42774643554081,-153.3009885188671,0.4510138384198943,0.5714285714285714,0.7199424046076314,0.6265664160401002,0.6393124640254343,6561.0,4,4,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110514268,255000.0,81.0,2,2,flat,43.4859301,-3.5253009,1.0,1,1,1,1,0.75,0.389,0.596,12.449018824140563,4.394449154672439,3148.1481481481483,3320.166661256931,0.024691358024691357,0.024691358024691357,4,0.04938271604938271,162.0,324.0,1,0,1891.0261166620858,12.42774643554081,-153.3009885188671,0.4510138384198943,0.5714285714285714,0.7199424046076314,0.6265664160401002,0.6393124640254343,6561.0,4,4,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110676019,530000.0,265.0,5,3,chalet,43.3515074,-3.203955,,0,0,1,0,1.567,2.171,1.343,13.180632285528304,5.579729825986222,2000.0,2754.504457285401,0.018867924528301886,0.011320754716981131,8,0.03018867924528302,795.0,2120.0,0,0,1879.353193852255,10.265327642025001,-138.89627889176703,2.6501478618160417,0.3895597974289053,0.315357931251971,0.42680324370465217,0.37724032412850955,70225.0,9,25,64,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109224700,560000.0,247.0,3,3,chalet,43.3264494,-3.1931442,,0,0,1,0,4.148,4.653,4.245,13.235692062711333,5.509388336627977,2267.2064777327937,2754.504457285401,0.012145748987854251,0.012145748987854251,6,0.024291497975708502,741.0,1482.0,0,0,1877.1812176107605,10.196169881993638,-138.3476006082035,5.481794591765599,0.19425019425019427,0.17689722271360342,0.19065776930409914,0.1872683954226323,61009.0,9,9,36,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110673638,560000.0,247.0,4,3,chalet,43.3271537,-3.1919696,,0,0,1,0,4.073,4.658,4.208,13.235692062711333,5.509388336627977,2267.2064777327937,2754.504457285401,0.016194331983805668,0.012145748987854251,7,0.02834008097165992,741.0,1729.0,0,0,1877.2422477434234,10.188669927324161,-138.29895746492753,5.456814028330275,0.19712201852946973,0.17674089784376104,0.19201228878648233,0.18862506838657103,61009.0,9,16,49,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110671207,283000.0,101.0,4,1,flat,43.3811966,-3.2182858,1.0,1,0,0,0,0.093,0.1,0.209,12.553202176625375,4.61512051684126,2801.980198019802,2754.504457285401,0.039603960396039604,0.009900990099009901,5,0.04950495049504951,101.0,505.0,1,1,1881.9282184478518,10.357363490481639,-139.6130890047883,1.2988678954356916,0.9149130832570906,0.9090909090909091,0.8271298593879238,0.8837112839119744,10201.0,1,16,25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110671121,240000.0,80.0,3,1,flat,43.3290145,-3.0337541,5.0,1,1,0,0,1.357,0.132,0.274,12.388394202324127,4.382026634673881,3000.0,3318.570472243837,0.0375,0.0125,4,0.05,80.0,320.0,5,0,1877.4034975412103,9.203663939266809,-131.44957538833444,0.20776989500736384,0.4242681374628765,0.8833922261484098,0.7849293563579278,0.6975299066564048,6400.0,1,9,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110670365,540000.0,507.0,5,5,chalet,43.3515966,-3.2281983,,0,0,1,0,2.834,0.743,1.754,13.199324418540456,6.2285110035911835,1065.0887573964496,2754.504457285401,0.009861932938856016,0.009861932938856016,10,0.01972386587771203,2535.0,5070.0,0,0,1879.3609277691316,10.42126426412289,-139.94755044640578,2.106760912528823,0.2608242044861763,0.5737234652897304,0.36310820624546114,0.39921862534045593,257049.0,25,25,100,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110667403,168000.0,65.0,2,1,flat,43.3274795,-3.0338571,4.0,1,0,0,0,1.349,0.036,0.173,12.031719258385396,4.174387269895637,2584.6153846153848,3318.570472243837,0.03076923076923077,0.015384615384615385,3,0.046153846153846156,65.0,195.0,4,4,1877.2704798229204,9.20428890322041,-131.44938130617948,0.21273189537060777,0.42571306939123027,0.9652509652509652,0.8525149190110827,0.7478263178844261,4225.0,1,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110663982,760000.0,273.0,5,4,chalet,43.3653556,-3.0188986,,0,0,1,0,1.066,3.981,0.135,13.541073712262513,5.60947179518496,2783.8827838827838,2783.8827838827838,0.018315018315018316,0.014652014652014652,9,0.03296703296703297,1092.0,2457.0,0,0,1880.5540663144513,9.113748757081959,-130.91561130934215,0.0,0.48402710551790906,0.2007628990162618,0.8810572687224669,0.5219490910855459,74529.0,16,25,81,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109670084,560000.0,250.0,4,2,chalet,43.326537,-3.193216,,0,0,1,0,4.138,4.642,4.234,13.235692062711333,5.521460917862246,2240.0,2754.504457285401,0.016,0.008,6,0.024,500.0,1500.0,0,0,1877.188808412369,10.196628422656,-138.350991172992,5.470476847304098,0.1946282600233554,0.17724211272598367,0.19105846388995032,0.1876429455464298,62500.0,4,16,36,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110663821,230000.0,65.0,2,1,flat,43.3279444,-3.03155,5.0,1,0,0,0,1.165,0.022,0.139,12.345834587905332,4.174387269895637,3538.4615384615386,3318.570472243837,0.03076923076923077,0.015384615384615385,3,0.046153846153846156,65.0,195.0,5,5,1877.3107659294913,9.1902954025,-131.35082984582002,0.37715930224495053,0.4618937644341801,0.9784735812133072,0.8779631255487269,0.7727768237320713,4225.0,1,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110662988,67000.0,45.0,1,1,flat,43.3830797,-3.2187365,3.0,1,0,0,0,0.21,0.116,0.097,11.112447898373103,3.8066624897703196,1488.888888888889,2754.504457285401,0.022222222222222223,0.022222222222222223,2,0.044444444444444446,45.0,90.0,3,3,1882.0916042565523,10.36026465643225,-139.63870211279905,1.4849330886003844,0.8264462809917356,0.8960573476702508,0.9115770282588879,0.8780268856402914,2025.0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110661170,449000.0,244.0,3,3,chalet,43.3429357,-3.0908615,,0,0,0,0,1.575,1.797,2.735,13.014778166724392,5.497168225293202,1840.1639344262296,3580.632425928711,0.012295081967213115,0.012295081967213115,6,0.02459016393442623,732.0,1464.0,0,0,1878.6100750943344,9.55342481218225,-133.96701125210555,0.6328236369242,0.3883495145631068,0.35752592062924565,0.2677376171352075,0.33787101744251996,59536.0,9,9,36,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110661613,240000.0,75.0,3,1,flat,43.3229607,-3.1134845,6.0,1,1,0,0,2.646,0.13,0.238,12.388394202324127,4.31748811353631,3200.0,2251.137707470879,0.04,0.013333333333333334,4,0.05333333333333334,75.0,300.0,6,0,1876.8789238137447,9.69378573174025,-134.88536663355916,0.09548605889179933,0.27427317608337903,0.8849557522123894,0.8077544426494346,0.655661123648401,5625.0,1,9,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110644086,530000.0,360.0,4,3,chalet,43.3392315,-3.1727622,,0,0,1,0,3.035,4.45,4.021,13.180632285528304,5.886104031450156,1472.2222222222222,2754.504457285401,0.011111111111111112,0.008333333333333333,7,0.019444444444444445,1080.0,2520.0,0,0,1878.2889870105919,10.066419977748842,-137.5050754802493,5.401045736238208,0.24783147459727384,0.18348623853211007,0.19916351324437365,0.21016040879125253,129600.0,9,16,49,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110661249,175000.0,68.0,2,1,flat,43.3187936,-3.0750159,2.0,1,0,0,0,3.946,0.3,0.182,12.072541252905651,4.219507705176107,2573.529411764706,2556.1156674208146,0.029411764705882353,0.014705882352941176,3,0.04411764705882353,68.0,204.0,2,2,1876.5178789594008,9.45572278525281,-133.20597908881822,0.07088291668063867,0.20218358269308534,0.7692307692307692,0.8460236886632826,0.6058126801957123,4624.0,1,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110661164,325000.0,94.0,3,2,flat,43.334572,-3.042092,5.0,1,1,1,0,2.18,0.268,0.518,12.691580461311874,4.543294782270004,3457.446808510638,3318.570472243837,0.031914893617021274,0.02127659574468085,5,0.05319148936170213,188.0,470.0,5,0,1877.8851304231841,9.254323736463999,-131.827754804624,0.8380502244879477,0.31446540880503143,0.7886435331230284,0.6587615283267457,0.5872901567516018,8836.0,4,9,25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110659762,165000.0,55.0,2,1,flat,43.3124461,-3.0610364,1.0,1,0,0,0,3.902,0.47,0.363,12.013700752882718,4.007333185232471,3000.0,3286.568684815636,0.03636363636363636,0.01818181818181818,3,0.05454545454545454,55.0,165.0,1,1,1875.9679871654055,9.36994384212496,-132.58097408513805,0.4622643367956849,0.2039983680130559,0.6802721088435374,0.7336757153338225,0.5393153973968053,3025.0,1,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110658006,178000.0,54.0,2,1,flat,43.309122,-3.0514034,4.0,1,0,0,0,3.413,0.392,0.07,12.089538829274224,3.9889840465642745,3296.296296296296,3286.568684815636,0.037037037037037035,0.018518518518518517,3,0.05555555555555555,54.0,162.0,4,4,1875.6800484108842,9.311062709531559,-132.1536021218148,0.41197926304865284,0.22660321776569226,0.7183908045977012,0.9345794392523364,0.6265244872052432,2916.0,1,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110651567,235000.0,65.0,2,1,flat,43.3259434,-3.0356607,4.0,1,1,0,0,1.499,0.116,0.176,12.367340793126296,4.174387269895637,3615.3846153846152,3318.570472243837,0.03076923076923077,0.015384615384615385,3,0.046153846153846156,65.0,195.0,4,0,1877.1373715000036,9.215235885524491,-131.5228636698044,0.27474975089976283,0.4001600640256102,0.8960573476702508,0.8503401360544218,0.7155191825834276,4225.0,1,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110652947,523000.0,106.0,3,2,flat,43.3287553,-3.0339469,2.0,1,1,0,0,1.368,0.106,0.267,13.16733674304706,4.663439094112067,4933.962264150943,3318.570472243837,0.02830188679245283,0.018867924528301886,5,0.04716981132075472,212.0,530.0,2,0,1877.3810358472779,9.204833792019611,-131.45714282329357,0.18469221873942065,0.42229729729729726,0.9041591320072332,0.7892659826361484,0.7052408039802263,11236.0,4,9,25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
