propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,source_run,precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,municipio,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,tipologia_unificada,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Alfoz de Lloredo,municipio_Ampuero,municipio_Barcena de Cicero,municipio_Beranga,municipio_Cabezón de la Sal,municipio_Camargo,municipio_Campoo de Enmedio,municipio_Cartes,municipio_Castañeda,municipio_Castro-Urdiales,municipio_Colindres,municipio_Comillas,municipio_Cudon,municipio_El Astillero,municipio_Entrambasaguas,municipio_Gallarta,municipio_Getxo,municipio_Guarnizo,municipio_Guriezo,municipio_Hazas de Cesto,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Los Corrales de Buelna,municipio_Marina de Cudeyo,municipio_Miengo,municipio_Mogro,municipio_Molledo,municipio_Noja,municipio_Piélagos,municipio_Polanco,municipio_Puente San Miguel,municipio_Puente Viesgo,municipio_Ramales de la Victoria,municipio_Reinosa,municipio_Reocin,municipio_Ribadedeva,municipio_Ribamontan al Mar,municipio_Ribamontan al Monte,municipio_San Roque de Riomiera,municipio_San Vicente de la Barquera,municipio_Santa Cruz de Bezana,municipio_Santa Maria de Cayon,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Solares,municipio_Suances,municipio_Torrelavega,municipio_Udias,municipio_Val de San Vicente,municipio_Villapresente,municipio_Viveda,municipio_Voto,municipio_otro
110689824,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/6b/99/1412466015.webp,SA1528,9,3,780.0,flat,rent,64.0,,1,1,"calle San Fernando, 16",Cantabria,Santander,Numancia - San Fernando,es,43.460766,-3.819301,1,https://www.idealista.com/inmueble/110689824/,7070,"ALQUILER FIJO  Vivienda con estupenda situación céntrica, no lejos del Hospital de Valdecilla. Muy luminoso. Cuenta con portero fisico, ascensor y calefacción. Distribuido en hall, un dormitorio, baño y salón de concepto abierto con la cocina. Venga a visitarnos a nuestra oficina en Santander en la calle Juan de Herrera nº 3, en Santander.  .",0,good,0,True,12.0,0,0,0,0,[],0,0,0,780.0,€/mes,flat,"Numancia - San Fernando, Santander","Piso en calle San Fernando, 16",,,,,,,,rent_homes_run_20260220_111903,780.0,64.0,1,1,3.0,0,1,0,0,43.460766,-3.819301,Santander,Cantabria,Numancia - San Fernando,flat,,12.0,2.515,0.094,0.181,piso,0,1,3,6.659293919683638,4.1588830833596715,12.1875,12.248973929818641,0.015625,0.015625,64.0,0,1888.838181306756,14.587060128601,-165.989747044566,0.6868822413739593,0.6817706181970852,4096.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110682400,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/65/40/1412226685.webp,V2276,17,1,650.0,flat,rent,40.0,True,1,1,"calle Doctor Enrique Oti, 6",Cantabria,Suances,,es,43.4342948,-4.0441243,1,https://www.idealista.com/inmueble/110682400/,11391,"Se alquila apartamento de un dormitorio, salón, cocina y un baño en la playa de La Concha en Suances. El edificio cuenta con ascensor.   Alquiler para fijo 650EUR/mes.   NO SE ADMITEN MASCOTAS.",0,good,0,True,16.0,0,0,0,0,[],0,0,0,650.0,€/mes,flat,Suances,"Piso en calle Doctor Enrique Oti, 6",,,,,,,,rent_homes_run_20260220_111903,650.0,40.0,1,1,1.0,1,1,0,0,43.4342948,-4.0441243,Suances,Cantabria,,flat,,16.0,0.165,0.19,0.801,piso,1,1,1,6.476972362889683,3.6888794541139363,16.25,12.15270720029573,0.025,0.025,40.0,0,1886.5379647733073,16.35494135385049,-175.65368705404364,0.5446543662894789,0.7513174393730107,1600.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
110680894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/60/ef/1412181128.webp,1179,25,3,950.0,flat,rent,106.0,True,3,2,CL LUIS VICENTE VELASCO,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4574987,-3.8369262,0,https://www.idealista.com/inmueble/110680894/,5602,"¡Descubre tu nuevo hogar en esta vivienda situada en una fantástica urbanización privada! . Con 106 m² de espacio bien distribuido, este piso en alquiler ofrece un hall de entrada acogedor que te dará la bienvenida. Disfruta de tres amplios dormitorios con armarios empotrados que brindan un excelente almacenamiento. El cuarto de baño y el aseo, ambos recién renovados, aportan un toque moderno y funcional. Cuenta con una galería cerrada. La cocina equipada cuenta con un tendedero techado, ideal para mantener la ropa a cubierto. El salón comedor, luminoso y espacioso, se abre a una terraza orientada al sur, perfecta para disfrutar del sol y las vistas.  Con suelos de madera y ventanas oscilobatientes nuevas, la vivienda combina confort y estilo.  Además, incluye plaza de garaje y trastero sin coste adicional. Ubicada muy cerca del Hospital Valdecilla y rodeada de todo tipo de servicios, esta propiedad es perfecta para quienes buscan comodidad y calidad de vida.  No pierdas la oportunidad de vivir en un entorno privilegiado, donde cada detalle ha sido cuidado para ofrecerte el hogar que mereces. ¡Ven a visitarlo y enamórate! . Si quieres más información ponte en contacto con A3b Gestión Inmobiliaria, te guiaremos y asesoraremos en todo el proceso de compra.  Siéguenos en Instagram y Facebook!.",0,good,0,True,9.0,0,0,0,0,[],0,0,0,950.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso en CL Luis Vicente Velasco,True,True,,,,,,rent_homes_run_20260220_111903,950.0,106.0,3,2,3.0,1,1,1,0,43.4574987,-3.8369262,Santander,Cantabria,Alisal - Cazoña - San Román,flat,,9.0,2.41,0.356,0.087,piso,1,1,3,6.856461984594587,4.663439094112067,8.962264150943396,12.248973929818641,0.02830188679245283,0.018867924528301886,212.0,0,1888.554193260502,14.72200266424644,-166.74321534849597,2.1445458612508346,0.6502271534268028,11236.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110637189,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/f8/d0/1410933732.webp,Daniel González - 642 989 860,29,10,1100.0,flat,rent,112.0,True,3,2,calle Luis Vicente de Velasco,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4566612,-3.8335629,0,https://www.idealista.com/inmueble/110637189/,5839,"Inmobiliaria TECNOCASA Plaza de las Cervezas alquila en exclusiva: ¡Descubre este fantástico piso en alquiler que combina amplitud, luminosidad y unas vistas impresionantes! Situado en una décima planta, este hogar cuenta con una orientación sur-este que inunda de luz natural todos sus rincones. Con 112 m² construidos y 97 m² útiles, el piso dispone de 3 dormitorios, un salón-comedor ideal para disfrutar de momentos en familia y una cocina independiente. Los dos baños completos, uno de ellos en suite, ofrecen comodidad y privacidad. Además, podrás relajarte en la terraza o el balcón mientras contemplas las vistas. Este inmueble también incluye una plaza de garaje, lo que añade un gran valor a la propiedad. La ubicación es inmejorable, justo al lado del Hospital Universitario Marqués de Valdecilla, lo que facilita el acceso a servicios y transporte. El edificio cuenta con dos ascensores, un amplio portal y portero físico, lo que garantiza seguridad y comodidad.  Con armarios empotrados y calefacción de gas natural, este piso de segunda mano se encuentra en buen estado y listo para ser habitado.  No pierdas la oportunidad de vivir en un lugar que lo tiene todo. ¡Ven a verlo y enamórate de tu nuevo hogar!",0,good,0,True,10.0,0,0,0,0,[],0,0,0,1100.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso en calle Luis Vicente de Velasco,True,True,,,,,,rent_homes_run_20260220_111903,1100.0,112.0,3,2,10.0,1,1,1,0,43.4566612,-3.8335629,Santander,Cantabria,Alisal - Cazoña - San Román,flat,,10.0,2.535,0.551,0.174,piso,1,1,10,7.003065458786462,4.718498871295094,9.821428571428571,12.248973929818641,0.026785714285714284,0.017857142857142856,224.0,0,1888.4814026515853,14.69620450825641,-166.59384413418948,1.9235889893179756,0.5931398377950293,12544.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101662667,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/ab/76/1129588049.webp,ARS2386i,22,1,750.0,flat,rent,68.0,True,2,2,calle Navarra,Cantabria,El Astillero,,es,43.3994274,-3.8217254,0,https://www.idealista.com/inmueble/101662667/,8230,"Arrenda alquila fabuloso piso amueblado en zona Astillero. Distribuido en 2 dormitorios, cocina amueblada y equipada, salón-comedor y 2 baños (uno con bañera y otro con plato de ducha). Todas las estancias con acceso a terraza. Exterior y luminoso. Dispone de calefacción individual de gas natural, ventanas de aluminio con persianas eléctricas y suelo de parquet. Edificio con ascensor. Orientación Noroeste. No se aceptan mascotas. No lo dude y llámenos para visitarlo sin compromiso. Ref: ARS2386i.",0,good,0,True,11.0,0,0,0,0,[],0,0,0,750.0,€/mes,flat,El Astillero,Piso en calle Navarra,,,,,,,,rent_homes_run_20260220_111903,750.0,68.0,2,2,1.0,1,1,0,0,43.3994274,-3.8217254,El Astillero,Cantabria,,flat,,11.0,2.619,0.09,0.145,piso,1,1,1,6.620073206530356,4.219507705176107,11.029411764705882,10.756256056890814,0.029411764705882353,0.029411764705882353,136.0,0,1883.5102986478707,14.60558503300516,-165.86069404003595,0.04207022965768695,0.6890376877769976,4624.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110667048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/bf/87/1411783715.webp,1702-7801-SAN_FERNANDO ,8,3,780.0,flat,rent,55.0,True,1,1,calle San Fernando,Cantabria,Santander,Numancia - San Fernando,es,43.4608903,-3.8171437,0,https://www.idealista.com/inmueble/110667048/,7241,"Apartamento en primera línea de Santander, Plaza de las Cervezas, de 64 metros, distribuido en un dormitorio con vestidor, hall de entrada, salón-comedor, cocina con vitrocerámica de inducción, horno, lavadora, frigorífico, tostadora, microondas y baño. 2 ascensores, videoportero y portero físico. No mascotas. Se solicita seguro de impago.  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",0,good,0,True,14.0,0,0,0,0,[],0,0,0,780.0,€/mes,flat,"Numancia - San Fernando, Santander",Piso en calle San Fernando,,,,,,,,rent_homes_run_20260220_111903,780.0,55.0,1,1,3.0,1,1,0,0,43.4608903,-3.8171437,Santander,Cantabria,Numancia - San Fernando,flat,,14.0,2.549,0.124,0.099,piso,1,1,3,6.659293919683638,4.007333185232471,14.181818181818182,12.248973929818641,0.01818181818181818,0.01818181818181818,55.0,0,1888.8489856686342,14.57058602644969,-165.8964636050361,0.5289494545933898,0.6937891117371904,3025.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110670081,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/43/ff/1411861361.webp,A3831,37,5,1100.0,flat,rent,80.0,True,3,1,calle Juan de la Cosa,Cantabria,Santander,Puerto Chico,es,43.4650075,-3.7944959,0,https://www.idealista.com/inmueble/110670081/,9125,"¿Te imaginas viviendo en una de las mejores zonas, con todos los servicios a un paso y la tranquilidad que siempre has buscado? Desde RK Idepisos te presentamos esta estupenda vivienda situada en la calle Juan de la Cosa, alquiler para fijo, perfecta para quienes desean estabilidad y calidad de vida en un entorno privilegiado. Una oportunidad única de crear tu hogar en una zona muy demandada, cómoda y bien comunicada. La vivienda se alquila completamente vacía, ofreciéndote la libertad de adaptarla a tu estilo y convertirla en el espacio que siempre has soñado. Al acceder, un agradable recibidor da paso a una distribución cómoda y funcional. Dispone de un salón, ideal para disfrutar en familia o con amigos; cocina independiente reformada, moderna y práctica, que además cuenta con cuarto despensa, aportando un extra de almacenamiento muy valorado en el día a día. La zona de descanso se compone de dos dormitorios dobles, espaciosos y luminosos, y un tercer dormitorio más pequeño, perfecto como despacho, habitación infantil o espacio polivalente según tus necesidades. Completa la vivienda un baño completo y armarios empotrados que facilita la organización. Una vivienda pensada para quienes buscan algo más que un alquiler: buscan un hogar en una ubicación excepcional. Si deseas más información o concertar una visita, en RK Idepisos estaremos encantados de acompañarte.",0,good,0,True,14.0,0,0,0,0,[],0,0,0,1100.0,€/mes,flat,"Puerto Chico, Santander",Piso en calle Juan de la Cosa,,,,,,,,rent_homes_run_20260220_111903,1100.0,80.0,3,1,5.0,1,1,0,0,43.4650075,-3.7944959,Santander,Cantabria,Puerto Chico,flat,,14.0,0.755,0.054,0.09,piso,1,1,5,7.003065458786462,4.382026634673881,13.75,12.248973929818641,0.0375,0.0125,80.0,0,1889.206876975056,14.398199135116808,-164.92779275221923,1.3970296702430909,0.8119994552922266,6400.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110667026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/07/ec/1411782036.webp,,12,2,975.0,flat,rent,91.0,True,2,1,calle Gravina,Cantabria,Santander,Centro - Ayuntamiento,es,43.4630126,-3.8145281,0,https://www.idealista.com/inmueble/110667026/,7509,"////// PISO VACIO ////// Junto a la Biblioteca Municipal. Amplio piso con mucha luz. Acogedor e ideal para y hacer de él un hogar muy acogedor.  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",0,good,0,False,11.0,0,0,0,0,[],0,0,0,975.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle Gravina,,,,,,,,rent_homes_run_20260220_111903,975.0,91.0,2,1,2.0,1,0,0,0,43.4630126,-3.8145281,Santander,Cantabria,Centro - Ayuntamiento,flat,,11.0,2.33,0.124,0.239,piso,1,0,2,6.882437470997846,4.51085950651685,10.714285714285714,12.248973929818641,0.02197802197802198,0.01098901098901099,91.0,2,1889.0334642677587,14.55062462568961,-165.79088287335406,0.23638166248811412,0.6656941725401825,8281.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110620157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/88/3d/1410391738.webp,009481,14,,1200.0,chalet,rent,130.0,,4,3,calle Marqués de Villapuente,Cantabria,Camargo,Muriedas,es,43.4183926,-3.8469974,0,https://www.idealista.com/inmueble/110620157/,5355,"Se alquila chalet pareado en la Calle Marques de Villapuente de Muriedas. Chalet de 4 habitaciones, salón, cocina equipada, 2 baños y aseo. Garaje con cuarto de lavado y trastero. La vivienda se alquila semi amueblada. Tiene una parcela de unos 80 m2. Consultar condiciones.",0,good,0,,9.0,0,0,0,0,[],0,0,0,1200.0,€/mes,chalet,"Muriedas, Camargo",Chalet pareado en calle Marqués de Villapuente,True,True,semidetachedHouse,,,,,rent_homes_run_20260220_111903,1200.0,130.0,4,3,,0,0,1,0,43.4183926,-3.8469974,Camargo,Cantabria,Muriedas,chalet,semidetachedHouse,9.0,2.982,0.138,0.276,unifamiliar,0,0,0,7.090076835776092,4.867534450455582,9.23076923076923,10.921485909759191,0.03076923076923077,0.023076923076923078,390.0,0,1885.1568159677345,14.799388995606758,-167.03044344437922,0.11069573682914109,0.6378545890298234,16900.0,9,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110658974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/7d/2c/1411556525.webp,35060,17,6,975.0,flat,rent,83.0,True,3,1,calle Floranes,Cantabria,Santander,Cuatro Caminos,es,43.4594894,-3.8223717,0,https://www.idealista.com/inmueble/110658974/,6793,"Se alquila piso de 3 habitaciones, salón, cocina equipada y 1 baño. Amueblado. Terraza. Armarios.",0,good,0,True,12.0,0,0,0,0,[],0,0,0,975.0,€/mes,flat,"Cuatro Caminos, Santander",Piso en calle Floranes,,,,,,,,rent_homes_run_20260220_111903,975.0,83.0,3,1,6.0,1,1,0,0,43.4594894,-3.8223717,Santander,Cantabria,Cuatro Caminos,flat,,12.0,2.513,0.057,0.111,piso,1,1,6,6.882437470997846,4.418840607796598,11.74698795180723,12.248973929818641,0.03614457831325301,0.012048192771084338,83.0,0,1888.7272189087125,14.610525412960891,-166.11832237901,0.9721617667341508,0.7102735970286256,6889.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110647039,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/e4/a5/1411190039.webp,3595,23,3,1000.0,flat,rent,80.0,True,2,1,calle Autonomía,Cantabria,Santander,Valdenoja,es,43.4804317,-3.792402,0,https://www.idealista.com/inmueble/110647039/,9869,"Piso reformado y vacío. Situado en una urbanización enfrente del Move&Go. Entorno muy tranquilo y residencial. En la puerta tiene parada de bus. Distribuido en hall-pasillo, salón con algo de vistas al Sardinero, bonito baño con ducha, cocina equipada con tendedero pisable y cerrado donde se encuentra la caldera y lavadora, 2 dormitorios, uno de ellos con buen armario empotrado. Incluye plaza de garaje.",0,good,0,True,13.0,0,0,0,0,[],0,0,0,1000.0,€/mes,flat,"Valdenoja, Santander",Piso en calle Autonomía,True,True,,,,,,rent_homes_run_20260220_111903,1000.0,80.0,2,1,3.0,1,1,1,0,43.4804317,-3.792402,Santander,Cantabria,Valdenoja,flat,,13.0,0.547,0.327,0.251,piso,1,1,3,6.907755278982137,4.382026634673881,12.5,12.248973929818641,0.025,0.0125,80.0,0,1890.5479408183646,14.382312929604,-164.89527613994338,2.440571285507087,0.7331174751155164,6400.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110640699,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/1d/78/1411015314.webp,1502-90022-FERNANDO,20,5,850.0,flat,rent,100.0,True,2,2,calle San Fernando,Cantabria,Santander,Numancia - San Fernando,es,43.4601851,-3.820922,0,https://www.idealista.com/inmueble/110640699/,6926,"Piso VACIO con armarios empotrados. Muy tranquilo porque da a patio de manzana. Tiene 2 baños ideal para independizar el núcleo familiar. Ideal para quien busque piso tranquilo en zona comercial y con todos los servicios.  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",0,good,0,True,9.0,0,0,0,0,[],0,0,0,850.0,€/mes,flat,"Numancia - San Fernando, Santander",Piso en calle San Fernando,,,,,,,,rent_homes_run_20260220_111903,850.0,100.0,2,2,5.0,1,1,0,0,43.4601851,-3.820922,Santander,Cantabria,Numancia - San Fernando,flat,,9.0,2.501,0.094,0.157,piso,1,1,5,6.745236349484363,4.605170185988092,8.5,12.248973929818641,0.02,0.02,200.0,0,1888.7876889262618,14.599444930084,-166.05797737266218,0.8327898330811817,0.6880045646395517,10000.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110640685,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/a3/2b/1411015939.webp,,15,1,900.0,flat,rent,65.0,True,2,1,Centro - Ayuntamiento,Cantabria,Santander,Centro - Ayuntamiento,es,43.4611597,-3.8082212,0,https://www.idealista.com/inmueble/110640685/,7945,"Edificio de calidad. Piso moderno con 2 camas grandes. Incluye garaje. La propiedad busca el perfil que ha tenido que suelen sanitarios, funcionarios, ingenieros, etc…. o matrimonio maduro. No se admiten mascotas….  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",0,good,0,True,14.0,0,0,0,0,[],0,0,0,900.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso,True,True,,,,,,rent_homes_run_20260220_111903,900.0,65.0,2,1,1.0,1,1,1,0,43.4611597,-3.8082212,Santander,Cantabria,Centro - Ayuntamiento,flat,,14.0,1.829,0.201,0.249,piso,1,1,1,6.802394763324311,4.174387269895637,13.846153846153847,12.248973929818641,0.03076923076923077,0.015384615384615385,65.0,0,1888.8724024689043,14.502548708129442,-165.50970974612565,0.38363672925931747,0.662253925069397,4225.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110640814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/d3/36/1411018588.webp,,23,6,1500.0,flat,rent,138.0,True,3,2,calle San Fernando,Cantabria,Santander,Cuatro Caminos,es,43.4579597,-3.82354,0,https://www.idealista.com/inmueble/110640814/,6659,"Pisazo amplio con 3 dormitorios amplios y 2 baños. Gran salón y hermosa cocina. Calidad y confort. Se hace ideal para compartir personal de Valdecilla, de PCTCAN, del Juzgado, etc.. . Muy bueno. Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",0,good,0,True,11.0,0,0,0,0,[],0,0,0,1500.0,€/mes,flat,"Cuatro Caminos, Santander",Piso en calle San Fernando,,,,,,,,rent_homes_run_20260220_111903,1500.0,138.0,3,2,6.0,1,1,0,0,43.4579597,-3.82354,Santander,Cantabria,Cuatro Caminos,flat,,11.0,2.627,0.189,0.086,piso,1,1,6,7.313220387090301,4.927253685157205,10.869565217391305,12.248973929818641,0.021739130434782608,0.014492753623188406,276.0,0,1888.5942612868243,14.6194581316,-166.163247231338,1.1393741898906147,0.6791877197974556,19044.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110640864,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/ae/52/1411019835.webp,1502-95021-LLUCH,1,3,950.0,flat,rent,70.0,True,2,1,calle Ernest Lluch,Cantabria,Santander,Monte,es,43.4737032,-3.8081357,0,https://www.idealista.com/inmueble/110640864/,8404,"Primeros números de Ernest Lluch, estamos preparando un piso orientado al Sur //////SEMIAMUEBLADO////// Tiene armario empotrados. Incluye garaje y trastero. Oportunidad.  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",0,good,0,True,14.0,0,0,0,0,[],0,0,0,950.0,€/mes,flat,"Monte, Santander",Piso en calle Ernest Lluch,True,True,,,,,,rent_homes_run_20260220_111903,950.0,70.0,2,1,3.0,1,1,1,0,43.4737032,-3.8081357,Santander,Cantabria,Monte,flat,,14.0,1.74,0.041,0.39,piso,1,1,3,6.856461984594587,4.248495242049359,13.571428571428571,12.248973929818641,0.02857142857142857,0.014285714285714285,70.0,0,1889.9628699216905,14.501897509614489,-165.55376116712424,1.167696565031432,0.681667585849703,4900.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110642210,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/55/79/1411047434.webp,1502-8501-LOPEZ ,14,1,850.0,flat,rent,70.0,True,1,1,calle Antonio López,Cantabria,Santander,Castilla - Hermida,es,43.4580083,-3.8109502,0,https://www.idealista.com/inmueble/110642210/,7650,"Junto a la Bahía de Santander, amplio apartamento decorado con un gusto exquisito. Impecable, Flamante. Muy acogedor y confortable. Se ven pocos pisos asi. *NO SE ADMITEN MASCOTAS  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",0,good,0,True,12.0,0,0,0,0,[],0,0,0,850.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Antonio López,,,,,,,,rent_homes_run_20260220_111903,850.0,70.0,1,1,1.0,1,1,0,0,43.4580083,-3.8109502,Santander,Cantabria,Castilla - Hermida,flat,,12.0,2.108,0.138,0.059,piso,1,1,1,6.745236349484363,4.248495242049359,12.142857142857142,12.248973929818641,0.014285714285714285,0.014285714285714285,70.0,0,1888.598485402869,14.523341426880041,-165.61630542248668,0.6160256975477909,0.7149240023872224,4900.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
