codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,subtipologia,provincia,municipio,distrito,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km
106749040,295000.0,248.0,5,2,chalet,terracedHouse,Cantabria,Camargo,Muriedas,43.4261467,-3.8554534,,,,True,False,3.681,0.102,0.282
94342938,84000.0,87.0,3,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.456896,-3.8448981,,,,,False,2.518,0.219,0.11
102617552,210000.0,294.0,7,3,chalet,terracedHouse,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4485386,-3.8465981,,,,,False,3.433,0.707,0.211
110562378,175000.0,63.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4642329,-3.8161686,5,True,False,,False,2.37,0.161,0.193
110523921,200000.0,90.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4640327,-3.8226152,3,True,False,,False,2.064,0.269,0.058
110484149,320000.0,107.0,3,2,flat,,Cantabria,Santander,Los Castros,43.4661748,-3.8267319,2,True,True,,False,1.691,0.149,0.348
110268202,435000.0,92.0,2,2,flat,,Cantabria,Santander,Monte,43.4712976,-3.8182034,4,True,True,True,False,1.74,0.495,0.439
109762935,146879.0,140.0,4,3,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4640553,-3.8408109,3,True,True,,False,1.683,0.365,0.133
106191850,195000.0,93.0,3,2,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4660778,-3.8410079,2,True,True,,False,1.46,0.396,0.287
109730895,188000.0,113.0,3,2,flat,,Cantabria,Piélagos,Parbayón,43.373521,-3.8925856,1,True,False,True,False,8.521,4.772,0.264
109730494,147000.0,89.0,2,1,flat,,Cantabria,Piélagos,Parbayón,43.3763799,-3.8907557,1,True,True,,False,8.208,5.066,0.207
109721641,110000.0,75.0,2,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4616805,-3.8373459,1,True,False,,False,1.944,0.114,0.172
109717182,415000.0,214.0,5,3,chalet,independantHouse,Cantabria,Camargo,Revilla,43.389337,-3.8746105,,,,True,False,6.304,3.299,1.675
109713703,415000.0,127.0,4,3,flat,,Cantabria,Santander,Cuatro Caminos,43.459999,-3.8271884,10,True,True,True,False,2.309,0.105,0.233
104840343,163000.0,68.0,2,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.464729,-3.8377477,bj,True,False,,False,1.604,0.108,0.151
109576151,365000.0,190.0,4,1,chalet,independantHouse,Cantabria,Villaescusa,,43.3779809,-3.8383527,,,,True,False,5.341,2.29,1.727
97470028,249000.0,67.0,3,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4562616,-3.8189781,4,True,False,,False,2.784,0.16,0.147
109662169,639000.0,377.0,4,3,chalet,independantHouse,Cantabria,Piélagos,Parbayón,43.3763597,-3.8886727,,,,True,False,8.077,5.059,0.372
102276564,275000.0,111.0,3,2,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4390946,-3.8389167,5,,True,True,False,3.028,0.182,0.524
108291723,320000.0,85.0,3,2,flat,,Cantabria,Santander,Cuatro Caminos,43.4592499,-3.8257246,4,True,True,,False,2.428,0.035,0.157
107451103,76300.0,75.0,3,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4601078,-3.8431325,,,,,False,2.142,0.162,0.301
109538924,220000.0,121.0,3,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4519516,-3.8229025,8,True,True,,False,3.237,0.297,0.246
109587649,95000.0,58.0,2,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4616756,-3.8207339,3,True,True,,False,2.367,0.202,0.095
109561583,315000.0,106.0,3,2,flat,,Cantabria,Santander,Los Castros,43.4650683,-3.8264087,1,True,True,,False,1.813,0.052,0.258
109513619,500000.0,215.0,5,3,chalet,independantHouse,Cantabria,Camargo,Maliaño,43.4174332,-3.8268393,,,,True,False,1.408,1.072,0.43
103830643,1480000.0,300.0,6,3,chalet,terracedHouse,Cantabria,Medio Cudeyo,,43.3892648,-3.8141634,,,,True,False,3.596,0.537,0.682
109475225,230000.0,92.0,4,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4588279,-3.8188207,5,True,True,,False,2.711,0.118,0.202
109468544,80000.0,75.0,3,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4602824,-3.8390824,,,,,False,2.095,0.128,0.216
109430852,750000.0,235.0,4,3,chalet,independantHouse,Cantabria,Marina de Cudeyo,,43.4057571,-3.7951101,,,,True,False,2.137,0.998,1.744
109426133,379900.0,96.0,3,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4595713,-3.8193352,6,False,True,,False,2.625,0.06,0.245
109406293,385000.0,350.0,2,2,chalet,independantHouse,Cantabria,Villaescusa,,43.3887472,-3.8165831,,,,True,False,3.675,0.546,0.877
106218359,87000.0,75.0,3,2,flat,,Cantabria,Santoña,,43.4457875,-3.4576923,2,True,False,,False,0.745,0.346,0.232
106218358,106500.0,88.0,3,2,flat,,Cantabria,Santoña,,43.4436696,-3.4575388,1,True,False,,False,0.509,0.188,0.224
106218280,83200.0,78.0,3,2,flat,,Cantabria,Laredo,Centro,43.4107799,-3.4103219,3,,False,,False,2.43,0.399,0.348
106990311,460000.0,295.0,6,2,chalet,independantHouse,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.407725,-3.40468,,,,True,False,2.094,0.967,0.718
107158506,420000.0,274.0,4,3,chalet,independantHouse,Cantabria,Limpias,,43.3618406,-3.416186,,,,,False,6.577,2.093,0.415
107133551,165000.0,134.0,3,2,chalet,independantHouse,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.40383,-3.43599,,,,,False,2.254,0.193,0.627
107131532,239000.0,161.0,3,2,chalet,terracedHouse,Cantabria,Liendo,,43.3990113,-3.3629751,,,,,False,1.65,4.429,0.706
107129795,79990.0,360.0,3,2,flat,,Cantabria,Ampuero,,43.3502401,-3.4345128,bj,True,False,,False,7.301,1.609,1.036
104928429,144000.0,141.0,4,2,flat,,Cantabria,Colindres,,43.3982213,-3.4541714,,,False,,False,2.465,0.194,0.136
102929273,83000.0,64.0,3,1,flat,,Cantabria,Colindres,,43.3986196,-3.4516267,,,True,,False,2.429,0.124,0.346
107056098,138000.0,40.0,0,1,flat,studio,Cantabria,Laredo,Centro,43.4095284,-3.415539,en,True,True,,False,2.753,0.145,0.187
106881126,85000.0,105.0,3,1,flat,,Cantabria,Santoña,,43.443552,-3.458714,2,True,False,,False,0.516,0.221,0.318
106858427,111000.0,60.0,2,1,flat,,Cantabria,Santoña,,43.4425164,-3.4577556,1,,False,,False,0.385,0.094,0.303
106858418,104000.0,72.0,4,3,flat,,Cantabria,Santoña,,43.4420767,-3.4572885,1,,False,,False,0.331,0.061,0.242
106856090,106500.0,81.0,3,1,flat,,Cantabria,Santoña,,43.4444698,-3.4561991,1,True,False,,False,0.583,0.158,0.099
106855364,648000.0,319.0,5,4,countryHouse,masia,Cantabria,Voto,,43.3588072,-3.4642055,2,,,True,False,6.896,2.649,3.237
106847269,225000.0,85.0,3,2,flat,,Cantabria,Santoña,,43.4448769,-3.4585471,4,,True,,False,0.655,0.322,0.293
106813801,85000.0,105.0,3,1,flat,,Cantabria,Santoña,,43.4430985,-3.4568655,2,True,False,,False,0.443,0.123,0.213
104444782,198000.0,329.0,4,3,chalet,terracedHouse,Cantabria,Liendo,,43.4018401,-3.3614581,,,,,False,1.424,4.447,0.583
106751689,239000.0,161.0,3,2,chalet,terracedHouse,Cantabria,Liendo,,43.3990113,-3.3629751,,,,,False,1.65,4.429,0.706
106682626,595000.0,182.0,3,3,chalet,terracedHouse,Cantabria,Laredo,Carlos V,43.4080505,-3.4276931,,,,True,True,2.139,0.452,0.387
106590752,165000.0,134.0,3,2,chalet,terracedHouse,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.4034767,-3.4310363,,,,,False,2.434,0.45,0.603
106430391,350000.0,120.0,8,3,countryHouse,casale,Cantabria,Barcena de Cicero,,43.3943489,-3.4744993,,,,True,False,3.332,0.161,1.42
106366839,225000.0,95.0,3,2,flat,duplex,Cantabria,Santoña,,43.4473139,-3.4575532,4,True,True,,False,0.913,0.492,0.079
106358745,225000.0,107.0,3,2,flat,duplex,Cantabria,Santoña,,43.4476445,-3.4581666,4,True,True,,False,0.954,0.545,0.04
106316776,420000.0,183.0,3,2,chalet,independantHouse,Cantabria,Limpias,,43.3650128,-3.4162174,,,,,False,6.263,2.445,0.611
106305481,590000.0,800.0,10,5,chalet,independantHouse,Cantabria,Ampuero,,43.346381,-3.4149174,,,,True,False,7.213,0.403,0.333
106211749,460000.0,295.0,6,2,chalet,independantHouse,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.4072807,-3.4073957,,,,True,False,2.316,0.786,0.514
106129087,239000.0,161.0,3,2,chalet,terracedHouse,Cantabria,Liendo,,43.3985279,-3.3631655,,,,,False,1.694,4.433,0.743
104476653,295000.0,2316.0,3,1,chalet,terracedHouse,Cantabria,Barcena de Cicero,,43.4148349,-3.4791113,,,,,False,2.113,2.46,0.896
104109129,165000.0,125.0,1,2,countryHouse,countryHouse,Cantabria,Voto,,43.3740384,-3.4600405,bj,,,,False,5.176,2.372,2.076
103697634,135000.0,300.0,6,2,chalet,,Cantabria,Ampuero,,43.3522172,-3.4167771,,,,,False,7.574,1.022,0.509
105915606,750000.0,300.0,5,5,chalet,terracedHouse,Cantabria,Laredo,Carlos V,43.4112364,-3.4251795,,,,True,False,2.019,0.604,0.64
105712503,225000.0,207.0,3,2,chalet,semidetachedHouse,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.4064655,-3.431704,,,,True,False,2.112,0.413,0.267
105648606,659000.0,176.0,5,5,chalet,terracedHouse,Cantabria,Santoña,,43.4427037,-3.4546063,,,,,False,0.369,0.031,0.195
105569430,310000.0,166.0,3,2,flat,duplex,Cantabria,Santoña,,43.4416771,-3.4590072,3,True,True,,False,0.335,0.097,0.335
105532591,220000.0,120.0,1,0,countryHouse,countryHouse,Cantabria,Liendo,,43.3762174,-3.3631384,,,,,False,4.107,3.919,2.258
105411886,165000.0,134.0,3,2,chalet,independantHouse,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.4033135,-3.4381088,,,,,False,2.268,0.154,0.768
105407209,825000.0,287.0,4,2,chalet,independantHouse,Cantabria,Santoña,,43.4605532,-3.4642901,,,,True,False,0.599,1.748,0.58
105355822,315000.0,110.0,3,2,flat,duplex,Cantabria,Santoña,,43.4405657,-3.4581073,3,True,True,,True,0.192,0.125,0.238
105355586,215000.0,77.0,2,1,flat,,Cantabria,Santoña,,43.4405657,-3.4581073,2,True,True,,True,0.192,0.125,0.238
105340861,395000.0,284.0,4,2,countryHouse,casaDePueblo,Cantabria,Ampuero,,43.3473969,-3.4136543,,,,True,False,7.352,0.547,0.449
105275857,195000.0,2600.0,5,2,chalet,terracedHouse,Cantabria,Barcena de Cicero,,43.4165648,-3.4817258,,,,True,False,2.272,2.693,0.811
104986066,290000.0,70.0,2,2,flat,,Cantabria,Santoña,,43.4393124,-3.4493823,bj,True,True,,False,0.41,0.487,0.271
101100149,320000.0,183.0,1,0,countryHouse,countryHouse,Cantabria,Colindres,,43.3957051,-3.448168,1,,,,False,2.786,0.186,0.283
104768874,80000.0,360.0,5,2,chalet,independantHouse,Cantabria,Ampuero,,43.3505045,-3.4348726,,,,,False,7.328,1.649,1.068
103964979,395000.0,220.0,3,1,chalet,independantHouse,Cantabria,Voto,,43.3705121,-3.4410821,,,,,False,5.645,2.749,1.758
104556983,206000.0,119.0,3,2,flat,duplex,Cantabria,Santoña,,43.4430269,-3.4582312,3,True,True,,False,0.449,0.154,0.306
104519494,185000.0,63.0,2,2,flat,,Cantabria,Barcena de Cicero,,43.3911468,-3.4715944,bj,True,True,True,False,3.546,0.266,1.33
104502377,240000.0,403.0,5,1,countryHouse,countryHouse,Cantabria,Limpias,,43.3656073,-3.4251479,1,,,,False,6.525,2.59,0.572
108749058,160000.0,120.0,5,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4603519,-3.8102565,3,True,False,,False,2.003,0.166,0.312
108967942,395000.0,102.0,3,4,chalet,,Cantabria,Ribamontan al Mar,Somo,43.4540824,-3.7373038,,,,True,False,0.764,0.374,0.589
108958832,1595000.0,422.0,5,4,chalet,independantHouse,Cantabria,Ribamontan al Mar,Castanedo,43.4520595,-3.6970291,,,,,False,2.696,2.485,2.526
108954537,640000.0,280.0,4,3,chalet,terracedHouse,Cantabria,Marina de Cudeyo,,43.4373757,-3.7742167,,,,True,False,1.143,0.617,2.232
108950645,119000.0,39.0,1,1,flat,,Cantabria,Santander,General Dávila,43.4655205,-3.8148006,2,True,False,,False,2.349,0.155,0.226
108719068,515000.0,155.0,4,2,flat,,Cantabria,Santander,Castilla - Hermida,43.4602258,-3.8082179,5,True,True,,False,1.842,0.193,0.352
108927959,1350000.0,180.0,8,5,chalet,semidetachedHouse,Cantabria,Santander,El Sardinero,43.4739851,-3.7880442,,,,,False,0.378,0.386,0.369
108925226,790000.0,97.0,2,2,flat,,Cantabria,Santander,El Sardinero,43.4713656,-3.7858735,bj,True,True,True,False,0.354,0.223,0.237
108908644,280000.0,92.0,2,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4616167,-3.8115332,5,True,True,,False,2.092,0.134,0.333
108481253,154600.0,55.0,1,1,flat,,Cantabria,Santander,General Dávila,43.4668674,-3.8112681,,False,False,,False,2.116,0.235,0.1
108894642,360000.0,252.0,4,2,chalet,terracedHouse,Cantabria,Ribamontan al Mar,Suesa,43.4403156,-3.7154831,,,,True,False,2.488,1.966,1.746
108881601,425000.0,133.0,3,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4602662,-3.8086291,1,True,True,,False,1.874,0.177,0.339
108778687,810000.0,540.0,5,2,chalet,independantHouse,Cantabria,Ribamontan al Monte,,43.4222035,-3.7094228,,,,True,False,4.508,1.401,3.629
108777273,595000.0,200.0,5,2,flat,,Cantabria,Santander,Castilla - Hermida,43.4579688,-3.8075887,6,True,True,,False,1.848,0.203,0.244
108772431,145000.0,60.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4695621,-3.8065407,5,True,False,,False,1.787,0.135,0.102
108753855,546000.0,127.0,4,2,flat,,Cantabria,Santander,Puerto Chico,43.462835,-3.8042738,1,True,True,,False,1.502,0.157,0.1
108734419,546000.0,127.0,4,2,flat,,Cantabria,Santander,Puerto Chico,43.4636937,-3.8035696,1,True,True,,False,1.449,0.047,0.108
108613598,585000.0,130.0,3,2,chalet,independantHouse,Cantabria,Marina de Cudeyo,,43.4135608,-3.7874375,,,,,False,2.048,1.696,2.082
108586646,650000.0,180.0,4,3,chalet,independantHouse,Cantabria,Ribamontan al Mar,Suesa,43.4425451,-3.7096595,,,,True,False,2.574,2.229,2.009
108554503,490000.0,152.0,5,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4610585,-3.8126078,6,True,True,,False,2.183,0.076,0.242
108544602,144000.0,53.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4641866,-3.8105405,2,False,False,,False,2.014,0.073,0.065
108541651,485000.0,151.0,4,3,chalet,semidetachedHouse,Cantabria,Ribamontan al Monte,,43.4259929,-3.7070236,,,,,True,4.211,1.665,3.384
108531814,350000.0,75.0,3,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4613471,-3.8114495,7,True,True,,False,2.087,0.144,0.331
108497292,410000.0,575.0,5,1,chalet,independantHouse,Cantabria,Ribamontan al Mar,Castanedo,43.4524284,-3.6946998,,,,True,False,2.619,2.498,2.696
108496792,295000.0,275.0,4,1,chalet,independantHouse,Cantabria,Ribamontan al Mar,Suesa,43.4463747,-3.7190016,,,,,False,1.768,1.365,1.146
108384740,310000.0,98.0,3,1,flat,,Cantabria,Santander,Los Castros,43.47068,-3.7933485,6,True,True,,False,0.892,0.118,0.151
108372273,310000.0,93.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4676708,-3.80322,6,True,True,,False,1.518,0.043,0.19
108355926,770000.0,145.0,3,2,flat,,Cantabria,Santander,El Sardinero,43.4704786,-3.7852909,3,True,True,True,False,0.384,0.267,0.285
108337774,460000.0,95.0,2,1,flat,,Cantabria,Santander,El Sardinero,43.4756139,-3.7935049,7,True,True,,False,0.547,0.375,0.204
108330001,190000.0,117.0,3,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4545574,-3.8183919,,,,,False,2.794,0.04,0.208
108307676,250000.0,60.0,0,1,flat,studio,Cantabria,Santander,Puerto Chico,43.4639099,-3.8015836,1,True,True,,False,1.291,0.055,0.095
108268162,635000.0,235.0,6,3,chalet,semidetachedHouse,Cantabria,Santander,General Dávila,43.4663505,-3.7972059,,,,,False,1.014,0.204,0.143
108242373,205000.0,47.0,1,1,flat,,Cantabria,Ribamontan al Mar,Somo,43.4526407,-3.746979,2,True,False,,False,0.604,0.306,1.229
87806048,340000.0,80.0,3,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4621819,-3.8106487,6,True,True,,False,2.017,0.15,0.238
108175741,338000.0,144.0,5,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4631307,-3.8092101,3,True,False,,False,1.901,0.053,0.085
102372674,338700.0,173.0,4,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4635804,-3.804239,2,True,True,,False,1.502,0.1,0.054
108105413,1500000.0,535.0,4,3,chalet,independantHouse,Cantabria,Marina de Cudeyo,,43.4106811,-3.777798,,,,,False,2.889,2.379,1.271
108095533,395000.0,125.0,4,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4602505,-3.8078013,6,True,True,,False,1.808,0.218,0.352
108037801,215000.0,58.0,1,1,flat,,Cantabria,Marina de Cudeyo,,43.4407273,-3.7681503,,True,False,True,False,0.792,0.095,2.237
107944756,1200000.0,492.0,5,6,chalet,independantHouse,Cantabria,Marina de Cudeyo,,43.4304061,-3.7493015,,,,True,False,2.603,2.0,0.924
107927439,520000.0,85.0,2,1,flat,penthouse,Cantabria,Santander,Centro - Ayuntamiento,43.4607003,-3.807879,8,True,True,True,False,1.807,0.237,0.301
107890565,830000.0,438.0,4,3,chalet,independantHouse,Cantabria,Marina de Cudeyo,,43.4001215,-3.7452701,,,,True,False,5.67,0.709,1.687
107873954,345000.0,103.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4664952,-3.8134614,10,True,True,True,False,2.281,0.162,0.105
107715125,1395000.0,337.0,12,5,chalet,independantHouse,Cantabria,Santander,El Sardinero,43.4747176,-3.7863148,,,,,False,0.298,0.32,0.309
107697770,408000.0,90.0,2,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4602312,-3.8113094,bj,True,False,,False,2.089,0.194,0.278
107627330,298000.0,55.0,2,1,flat,,Cantabria,Ribamontan al Mar,Somo,43.4531864,-3.7470408,bj,True,False,True,False,0.575,0.283,1.248
107577894,168000.0,91.0,3,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4614993,-3.8136213,en,True,False,,False,2.261,0.036,0.244
107550983,895000.0,337.0,7,5,chalet,terracedHouse,Cantabria,Santander,Valdenoja,43.4806212,-3.7940414,,,,True,False,0.666,0.435,0.229
107546908,345000.0,400.0,8,3,countryHouse,caseron,Cantabria,Ribamontan al Mar,Castanedo,43.45006,-3.69022,,,,True,False,2.85,2.451,3.117
107546755,580000.0,240.0,4,4,chalet,independantHouse,Cantabria,Marina de Cudeyo,,43.4433718,-3.7681056,,,,True,False,0.526,0.082,2.497
109970797,990000.0,237.0,3,3,flat,,Cantabria,Santander,Monte,43.4736306,-3.8191128,bj,True,True,True,False,1.55,0.753,0.378
110430678,860000.0,270.0,5,2,chalet,independantHouse,Cantabria,Santander,Monte,43.4726775,-3.8154152,,,,True,False,1.837,0.555,0.572
109916244,850000.0,300.0,4,4,chalet,independantHouse,Cantabria,Santander,Monte,43.4718135,-3.828285,,,,True,False,1.092,0.317,0.244
110382814,420000.0,255.0,1,0,chalet,independantHouse,Cantabria,Santander,Monte,43.4695841,-3.8280332,,,,,False,1.309,0.071,0.322
109367464,184000.0,89.0,3,1,flat,,Cantabria,Camargo,Muriedas,43.415924,-3.8427612,1,True,True,,False,2.692,0.118,0.331
109324323,166150.0,69.0,2,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4554035,-3.8233497,1,False,True,,False,2.896,0.215,0.221
109319406,298000.0,165.0,5,2,chalet,,Cantabria,Camargo,Revilla,43.4103269,-3.8593771,,,,,False,4.151,1.355,0.431
109268959,236000.0,100.0,3,2,flat,,Cantabria,El Astillero,,43.3989965,-3.8254256,bj,True,False,True,False,2.782,0.386,0.122
97668475,164000.0,95.0,3,1,flat,,Cantabria,El Astillero,,43.4024909,-3.8195612,1,True,True,,False,2.239,0.307,0.191
106410501,99750.0,93.0,3,1,flat,,Cantabria,Guarnizo,,43.4058101,-3.8413095,1,,False,,False,3.049,0.186,0.55
109233803,390000.0,292.0,4,1,chalet,independantHouse,Cantabria,Villaescusa,,43.3878746,-3.8290928,,,,,False,4.033,0.963,0.971
109176044,169900.0,78.0,2,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4533979,-3.8236489,3,True,False,,False,3.097,0.225,0.104
109154735,285000.0,110.0,3,2,flat,,Cantabria,Camargo,Maliaño,43.4173535,-3.8429772,3,True,True,,False,2.677,0.042,0.352
109135345,299000.0,160.0,5,2,chalet,independantHouse,Cantabria,Camargo,Revilla,43.4062233,-3.8634561,,,,,False,4.615,1.822,0.136
109062827,450000.0,198.0,3,2,flat,,Cantabria,Santander,General Dávila,43.4602831,-3.818811,bj,True,False,,False,2.581,0.085,0.193
109042840,395000.0,494.0,4,2,countryHouse,casaDePueblo,Cantabria,Villaescusa,,43.3817921,-3.8473739,,,,True,False,5.332,2.532,1.428
109030181,500000.0,1058.0,16,16,chalet,independantHouse,Cantabria,El Astillero,,43.4009024,-3.8285062,,,,,False,2.719,0.612,0.208
109012290,115000.0,61.0,2,1,flat,,Cantabria,Santander,General Dávila,43.460778,-3.8259868,bj,True,False,,False,2.262,0.135,0.168
108978970,319000.0,70.0,2,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4599811,-3.8196281,14,True,True,,False,2.574,0.013,0.241
108974839,299000.0,78.0,3,2,flat,,Cantabria,Santander,Cuatro Caminos,43.4584294,-3.8220083,4,False,True,,False,2.632,0.143,0.046
108966619,505000.0,211.0,4,2,chalet,,Cantabria,Piélagos,Parbayón,43.3686709,-3.8920079,,,,True,False,8.834,4.562,0.804
108633430,330000.0,87.0,3,2,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4557033,-3.8422112,5,True,True,True,False,2.618,0.309,0.151
108905808,147000.0,87.0,2,1,flat,,Cantabria,Piélagos,Parbayón,43.3753192,-3.8898431,1,True,True,,False,8.223,5.065,0.279
108903406,147000.0,87.0,2,1,flat,,Cantabria,Piélagos,Parbayón,43.376738,-3.8900399,1,True,True,,False,8.138,5.12,0.275
108899433,185000.0,84.0,3,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4614927,-3.8370571,6,True,True,True,False,1.967,0.101,0.189
108857136,115000.0,61.0,2,1,flat,,Cantabria,Santander,General Dávila,43.4610983,-3.825737,,False,True,,False,2.237,0.113,0.151
108857127,90000.0,102.0,4,3,flat,,Cantabria,El Astillero,,43.4014961,-3.8187893,,False,True,,False,2.325,0.243,0.073
108856994,83400.0,56.0,2,1,flat,,Cantabria,El Astillero,,43.4044388,-3.817876,,False,False,,False,1.991,0.559,0.359
107870157,315000.0,83.0,2,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4605098,-3.8201433,1,True,True,,False,2.502,0.064,0.172
93329680,299000.0,260.0,4,2,chalet,independantHouse,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.4125186,-3.4090302,,,,,False,2.296,0.435,0.422
103769331,390000.0,275.0,4,3,countryHouse,countryHouse,Cantabria,Limpias,,43.3657877,-3.4152263,bj,,,,False,6.149,2.535,0.729
103532108,350000.0,451.0,4,2,chalet,independantHouse,Cantabria,Barcena de Cicero,,43.4150534,-3.4897848,,,,,False,2.943,2.773,0.352
108926993,429000.0,84.0,2,1,flat,penthouse,Cantabria,Laredo,Centro,43.4124166,-3.4129282,,True,True,True,True,2.61,0.127,0.108
102963523,460000.0,295.0,3,3,chalet,independantHouse,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.4077998,-3.397164,,,,True,False,1.55,1.5,1.321
103156061,599000.0,379.0,5,4,chalet,independantHouse,Cantabria,Liendo,,43.3934294,-3.3785358,,,,True,False,2.239,3.536,0.077
97722857,1400000.0,400.0,8,5,countryHouse,casale,Cantabria,Escalante,,43.4367542,-3.4692194,,,,,False,1.036,1.071,1.211
102877952,155000.0,48.0,1,1,flat,,Cantabria,Laredo,Zona Playa,43.4098121,-3.4309447,bj,True,False,,False,1.826,0.13,0.159
102792800,338000.0,198.0,4,3,chalet,semidetachedHouse,Cantabria,Barcena de Cicero,,43.3915907,-3.4685422,,,,True,False,3.408,0.435,1.095
102715695,169000.0,75.0,2,2,flat,,Cantabria,Laredo,Zona Playa,43.4165707,-3.439285,bj,,False,,False,0.833,0.602,0.825
102555266,495000.0,260.0,7,2,flat,,Cantabria,Laredo,Centro,43.4121005,-3.4142834,2,True,False,,False,2.695,0.075,0.014
102077829,450000.0,135.0,4,1,chalet,independantHouse,Cantabria,Laredo,Centro,43.4122243,-3.4126632,,,,,False,2.591,0.155,0.127
102075764,599000.0,1213.0,20,5,chalet,independantHouse,Cantabria,Limpias,,43.3632881,-3.4192289,,,,,False,6.546,2.257,0.313
89936336,450000.0,131.0,4,2,chalet,terracedHouse,Cantabria,Laredo,Centro,43.410217,-3.4143647,,,,,False,2.763,0.199,0.189
100513636,62300.0,80.0,3,2,flat,,Cantabria,Santoña,,43.4458059,-3.4586673,5,True,False,,False,0.759,0.397,0.247
101303010,455000.0,206.0,4,3,chalet,terracedHouse,Cantabria,Laredo,Zona Playa,43.4174997,-3.4444972,,,,True,True,0.644,0.243,1.152
101302976,455000.0,207.0,4,3,chalet,terracedHouse,Cantabria,Laredo,Zona Playa,43.4174997,-3.4444972,,,,True,True,0.644,0.243,1.152
99829515,234840.0,150.0,3,2,chalet,semidetachedHouse,Cantabria,Ampuero,,43.3534702,-3.4193457,,,,,False,7.529,1.172,0.492
98651657,1300000.0,500.0,7,7,chalet,independantHouse,Cantabria,Liendo,,43.3952365,-3.3745556,,,,True,False,1.971,3.736,0.307
98408050,450000.0,525.0,7,3,chalet,independantHouse,Cantabria,Santoña,,43.4417606,-3.4558976,,,,,False,0.289,0.057,0.147
98144541,400000.0,200.0,3,2,chalet,independantHouse,Cantabria,Limpias,,43.3634639,-3.4152788,,,,True,False,6.383,2.277,0.556
98101984,400000.0,240.0,3,3,chalet,independantHouse,Cantabria,Limpias,,43.3619403,-3.4191937,,,,True,False,6.677,2.108,0.199
97145499,450000.0,131.0,4,1,chalet,,Cantabria,Laredo,Centro,43.4128629,-3.4148636,,,,,False,2.615,0.038,0.087
90607758,600000.0,150.0,3,1,flat,,Cantabria,Laredo,Centro,43.413234,-3.4123284,4,True,True,,False,2.552,0.174,0.191
96261369,299000.0,265.0,4,2,chalet,independantHouse,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.4116275,-3.4065261,,,,,False,2.111,0.65,0.627
96068838,400000.0,200.0,3,2,chalet,independantHouse,Cantabria,Limpias,,43.3641099,-3.4168274,,,,True,False,6.374,2.343,0.504
