propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,source_run
108369181,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/ab/17/1342047678.webp,ARS2676i,29,2,1100.0,flat,rent,104.0,True,2,2,calle Burgos,Cantabria,Santander,Numancia - San Fernando,es,43.4598807,-3.8151516,False,https://www.idealista.com/inmueble/108369181/,7497,"Bienvenido a este fantástico piso semi-amueblado en el corazón del centro de la ciudad, ideal para quienes buscan comodidad y estilo en un entorno vibrante. Con una superficie de 104 m², esta propiedad cuenta con 2 acogedores dormitorios, un baño completo y un aseo, perfectos para disfrutar de la tranquilidad en medio del bullicio urbano. El piso ha sido recientemente reformado, ofreciendo un ambiente moderno y acogedor. Su orientación sur garantiza una luminosidad excepcional durante todo el día, creando un espacio cálido y agradable. Además, cuenta con suelos de tarima y ventanas climalit que aseguran un excelente aislamiento térmico y acústico. La cocina americana está completamente equipada, incluyendo un lavavajillas, lo que facilita la vida diaria. El salón se abre a un balcón que invita a disfrutar del aire fresco y las vistas de la ciudad. La calefacción de gas natural central proporciona confort en los meses más fríos. Ubicado en una zona céntrica, tendrás acceso a todos los servicios y comodidades que la ciudad ofrece, desde tiendas y restaurantes hasta transporte público. El edificio dispone de ascensor, lo que añade un plus de comodidad a tu día a día. No se aceptan mascotas. Este piso es la oportunidad perfecta para crear el hogar de tus sueños en una ubicación inmejorable. ¡Contáctanos para más información y ven a visitarlo! Ref: ARS2676i.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Numancia - San Fernando, Santander",Piso en calle Burgos,,,,,,,,rent_homes_run_20260310_171627
110429128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/28/c7/1404863911.webp,86071,15,bj,800.0,flat,rent,75.0,True,2,1,Cuatro Caminos,Cantabria,Santander,Cuatro Caminos,es,43.4577594,-3.8214154,False,https://www.idealista.com/inmueble/110429128/,7003,"Se alquila bajo-dúplex reformado y a estrenar en la zona de la calle Alta, a tan solo 5 minutos del Hospital Marqués de Valdecilla y muy próximo al centro de Santander. La vivienda, de concepto moderno, se distribuye en dos alturas. En la planta inferior se encuentra un luminoso salón-comedor con orientación sur, cocina americana totalmente equipada y un baño con ducha, todo ello recientemente reformado. En la planta superior dispone de dos dormitorios, a los que se accede mediante escaleras. El inmueble cuenta con calefacción individual, ventanas de PVC y una excelente entrada de luz natural. Su estado es impecable, listo para estrenar. Se alquila para larga duración y a perfil muy solvente. Ubicado en una zona con fácil aparcamiento, buenas comunicaciones y todos los servicios necesarios a su alrededor: transporte público, supermercados, comercios y zonas de interés, facilitando el día a día. Además, se encuentra a solo 5 minutos de Cuatro Caminos, uno de los puntos neurálgicos de la ciudad. Una vivienda confortable, funcional y bien situada. Ven a visitarlo con un agente del Grupo Inmobiliario SanFernando.",False,good,False,False,11.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,"Cuatro Caminos, Santander",Piso,,,,,850.0,50.0,6.0,rent_homes_run_20260310_171627
110719513,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/4f/8a/1413425927.webp,22420,82,4,1800.0,duplex,rent,159.0,True,4,2,paseo Menéndez Pelayo,Cantabria,Santander,General Dávila,es,43.4660067,-3.7924421,False,https://www.idealista.com/inmueble/110719513/,9336,"Este exclusivo inmueble se sitúa en una de las calles más prestigiosas de Santander, Menéndez Pelayo, y ocupa íntegramente la cuarta planta del edificio, lo que garantiza privacidad y amplitud. Esta calle combina la tranquilidad de una zona residencial elegante con la cercanía con las playas de El Sardinero y la zona de ocio de Puerto Chico. Destaca su gran terraza panorámica, accesible tanto desde el salón como desde el dormitorio principal, con vistas abiertas que abarcan desde el valle de Miera hasta los Picos de Europa. En la planta principal dispone de tres dormitorios, baño con cabina de ducha, además de una cocina independiente con salida a una segunda terraza semi cubierta orientada al oeste, ideal para uso diario. La vivienda cuenta, además, con un dormitorio doble y un baño en la planta inferior, un espacio que aporta mayor independencia y versatilidad, perfecto como zona de invitados o despacho. También cuenta con una terraza comunitaria, de uso privativo en la parte este del edificio. Incluye una plaza de garaje y trastero en la planta baja del edificio. Una propiedad singular por ubicación, vistas y distribución. Exclusivas Inmobiliarias Mikeli, más inmuebles en la zona. Mikeli Luxury Real Estate, la cartera más selecta de Cantabria. **Inmueble en exclusiva. Para más información, contacte con la agencia. Se ruega no molestar a propietarios u ocupantes. **.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,1800.0,€/mes,flat,"General Dávila, Santander",Dúplex en paseo Menéndez Pelayo,True,True,duplex,,,,,rent_homes_run_20260310_171627
110717063,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/be/b8/1413355454.webp,M593,44,2,2300.0,duplex,rent,189.0,True,4,3,"calle Luis Martínez, 25",Cantabria,Santander,El Sardinero,es,43.4695015,-3.7824973,True,https://www.idealista.com/inmueble/110717063/,10162,"Sardinero! En una de las zonas mas valoradas y exclusivas, a 2 min andando a la playa. Ponemos en alquiler este fabuloso duplex de 180 m2 en un Edificio de solo tres vecinos. En la planta baja nos encontramos a un amplio recibidor que da paso a un gran salón-comedor, un despacho, un aseo y una cocina-office. En la planta primera disfrutamos de dos amplias habitaciones con su baño completo y la habitación principal en suite con vestidor y baño. En esta planta puedes disfrutar de una bonita terraza con mucha privacidad orientada al Sur/Oeste. Toda la casa es exterior con acceso directo sin barreras arquitectonicas al garaje que dispone de instalación para coche eléctrico.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,2300.0,€/mes,flat,"El Sardinero, Santander","Dúplex en calle Luis Martínez, 25",True,True,duplex,,,,,rent_homes_run_20260310_171627
110690154,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/ba/14/1412480612.webp,6241,12,1,1000.0,flat,rent,77.0,True,2,2,calle León Felipe,Cantabria,Santander,Puerto Chico,es,43.4631784,-3.7910404,False,https://www.idealista.com/inmueble/110690154/,9440,"Distrito Inmobiliario alquila piso en la calle León Felipe, a un paso de Reina Victoria, Palacio de Festivales y de las playas de la ciudad. Dispone de 70 m² distribuidos en 2 habitaciones, la principal con baño en suite, salón con galería orientado al sur, cocina completamente equipada y amueblada desde la que accedemos a una gran terraza de 45 m² y otro baño más para dar servicio al resto de la vivienda. La vivienda se alquila completamente amueblada. Cuenta con calefacción individual de gas, ventanas de PVC con doble acristalamiento, suelos de tarima.. . Todo ello recientemente reformado con excelentes calidades. El edificio dispone de ascensor a cota cero. Se solicita mes de fianza más mes de depósito y superar un estudio de solvencia económica.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"Puerto Chico, Santander",Piso en calle León Felipe,,,,,,,,rent_homes_run_20260310_171627
110710312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/d8/ca/1413118951.webp,2202-87521-LOPEZ,19,5,950.0,flat,rent,90.0,True,2,1,calle Antonio López,Cantabria,Santander,Castilla - Hermida,es,43.4569375,-3.8103448,False,https://www.idealista.com/inmueble/110710312/,7901,"Piso Vacio en primera línea de la Bahía con terracita al Sur. Oportunidad. Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Antonio López,,,,,,,,rent_homes_run_20260310_171627
108598847,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/a3/11/1355189073.webp,,8,5,800.0,flat,rent,95.0,True,3,1,"paseo Canalejas, 61",Cantabria,Santander,Puerto Chico,es,43.4652173,-3.7896807,True,https://www.idealista.com/inmueble/108598847/,9555,Alquiler de temporada de SEPTIEMBRE DE 2026 A JUNIO 2027. QUINTA PLANTA SIN ASCENSOR. Piso de 3 habitaciones y 1 baño en Canalejas con vistas al mar. Mas gastos mas internet.,False,good,False,False,8.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,"Puerto Chico, Santander","Piso en paseo Canalejas, 61",,,,,,,,rent_homes_run_20260310_171627
99811129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/14/00/1294191300.webp,645047,35,5,890.0,flat,rent,72.0,True,3,1,calle los Caños,Cantabria,Santander,General Dávila,es,43.4656222,-3.8121106,False,https://www.idealista.com/inmueble/99811129/,7748,"Housfy alquila � piso en Santander. La propiedad cuenta con 72 m² de superficie útil (verificados con la Dirección General de Catastro). Distribución de estancias: AMUEBLADO CON ELECTRODOMESTICOS 3 Dormitorios 1 Baño Salón-comedor Cocina Sin ascensor Características específicas: Vistas a la montaña Vistas a la ciudad Parquet Plaza de garaje INCLUIDA EN EL PRECIO Exterior Comunidad e IBI incluido! Sobre la zona: Ubicado en Centro - a escasos metros del Ayuntamiento (Santander). Zona comunicada y próxima a paradas de transporte público, Colegios, supermercados, etc Condiciones adicionales: 1 mes de fianza + 2 meses de garantía adicional Forma de actualización de la renta: IPC y, en su defecto el que sea aplicable según normativa vigente (a día de hoy, IRAV). Plazo del arrendamiento: 1 año prorrogable obligatoriamente por plazos anuales hasta que el arrendamiento alcance una duración mínima de 5 años, de conformidad con el art. 9 LAU (7 años en caso de que el arrendador sea persona jurídica) ¿Quieres visitarlo? Contacta con Housfy y agenda tu visita sin compromiso. Más información en: housfy. com Housfy es una plataforma tecnológica que ofrece al propietario/a todos los servicios necesarios para que pueda alquilar la propiedad por su cuenta. Para tu seguridad, nunca cobramos honorarios ni reservas de inmuebles en alquiler antes de la firma del contrato de reserva. Para más información, visítanos en housfy. com. AICAT número: 7922.",True,good,False,False,12.0,False,False,False,False,[],False,False,False,890.0,€/mes,flat,"General Dávila, Santander",Piso en calle los Caños,True,True,,,,,,rent_homes_run_20260310_171627
110687546,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/52/d5/1412388962.webp,22419,54,1,1400.0,flat,rent,132.0,True,3,2,calle Navas de Tolosa,Cantabria,Santander,Centro - Ayuntamiento,es,43.4592351,-3.8074869,False,https://www.idealista.com/inmueble/110687546/,8117,"Se ofrece en alquiler fijo este magnífico piso situado en pleno centro de Santander, a escasos metros de la estación de autobuses y muy próximo a la estación de tren. Una ubicación privilegiada que permite disfrutar de la ciudad con total comodidad. La vivienda destaca por su amplitud, excelente distribución, modernidad y calidades. Consta de tres habitaciones muy espaciosas, sobresaliendo la suite principal, que dispone de vestidor, baño propio y acceso directo a una agradable terraza, creando un espacio íntimo y especialmente confortable. La cocina, abierta y de diseño moderno, se integra armoniosamente con un salón con comedor, amplio y acogedor, ideal tanto para el día a día como para recibir invitados. Cada estancia ha sido concebida para ofrecer funcionalidad, elegancia y bienestar. La ubicación es, sin duda, uno de sus mayores atractivos: todos los servicios y comercios se encuentran a pocos pasos, así como enclaves emblemáticos como la bahía de Santander, el Centro Botín y los Jardines de Pereda, permitiendo disfrutar del entorno urbano, cultural y natural en un entorno inmejorable. Una oportunidad excepcional para quienes buscan calidad de vida, comodidad y el privilegio de residir en el centro neurálgico de la ciudad. Exclusivas Inmobiliarias Mikeli, más inmuebles en la zona. Mikeli Luxury Real Estate, la cartera más selecta de Cantabria.  **Inmueble en exclusiva. Para más información, contacte con la agencia. Se ruega no molestar a propietarios u ocupantes. **.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,1400.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle Navas de Tolosa,,,,,,,,rent_homes_run_20260310_171627
94506986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/c1/47/1409245658.webp,MVR493,17,1,800.0,flat,rent,68.0,True,2,1,calle Cardenal Cisneros,Cantabria,Santander,General Dávila,es,43.4629094,-3.8202511,False,https://www.idealista.com/inmueble/94506986/,7082,"Se alquila acogedor piso completamente amueblado en zona tranquila. Muy bien situado, próximo al Hospital de Valdecilla y Plaza Numancia.  Se distribuye en salón-comedor, cocina independiente equipada, 2 amplios dormitorios y baño con plato de ducha. Completamente reformado. Dispone también de calefacción de gas natural, suelos de parquet, ventanas de PVC oscilobatientes. Muy bien distribuido. Se pide demostración de ingresos para seguro de alquiler. Para más información o concertar una visita, contacte con nosotros, estaremos encantados de atenderle.",False,good,False,False,12.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,"General Dávila, Santander",Piso en calle Cardenal Cisneros,,,,,,,,rent_homes_run_20260310_171627
88711345,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/77/99/753337448.webp,acr-00601,11,3,780.0,flat,rent,70.0,True,1,1,san fernando,Cantabria,Santander,Numancia - San Fernando,es,43.4620604,-3.8187389,False,https://www.idealista.com/inmueble/88711345/,7203,"Se alquila apartamento en Calle San Fernando, Ubicación céntrica, cerca del centro de la ciudad y del Hospital Universitario Marqués de Valdecilla.  La zona cuenta con una amplia gama de servicios.  Transporte público, hay una parada de autobús justo en la puerta.   La vivienda esta distribuida en Salón, cocina, habitación con zona de vestidor y baño. No dude en contactar, respondiendo a éste anuncio, llamándonos, o acercándose a cualquiera de nuestras Oficinas, en Santander, en C Juan de Herrera 8, y en Soto de la Marina, en Avenida Marques de Valdecilla 98.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,780.0,€/mes,flat,"Numancia - San Fernando, Santander",Piso en san fernando,,,,,,,,rent_homes_run_20260310_171627
110050900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/3f/ea/1393706075.webp,10273,17,16,680.0,penthouse,rent,30.0,,1,1,Zona Playa,Cantabria,Laredo,Zona Playa,es,43.4076978,-3.4374789,False,https://www.idealista.com/inmueble/110050900/,1741,"¡Espectacular ático con vistas a la bahía de Laredo! Desde inmobiliaria Mi Villa presentamos en alquiler de ENERO A MAYO, este precioso ático cuenta con una cocina completamente equipada abierta al salón y un baño completo con bañera. Desde el salón se accede a una enorme terraza de 30 metros cuadrados donde disfrutar de los amaneceres y atardeceres con vistas a la playa de Laredo. y otra terraza trasera de 10 m2 cerrada donde disfrutar de un café por las mañanas. En la parte superior cuenta con una habitación con armario empotrado. Cuenta con ascensor y parking comunitario. Agua caliente con gas butano y calefacción eléctrica. Cuenta con conserje todo el año. Para mas información contacte con nosotros en el o en C/López Seña.",False,good,False,True,23.0,False,False,False,False,[],False,False,False,680.0,€/mes,flat,"Zona Playa, Laredo",Ático,True,True,penthouse,,,,,rent_homes_run_20260310_171627
109067259,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/bd/4e/1363403925.webp,1274,30,2,600.0,flat,rent,87.0,,2,2,Voto,Cantabria,Voto,,es,43.3533038,-3.4954331,False,https://www.idealista.com/inmueble/109067259/,8919,"GRUPO IMPERIO BUILDING INMOBILIARIA-CONSTRUCTORA CON OFICINAS EN BÁDAMES Y COLINDRES! LES PRESENTAMOS UN MAGNÍFICO PISO DE 2 DORMITORIOS EN ALQUILER DE SEPTIEMBRE A JUNIO. Distribuido en un gran salón-comedor con grandes ventanales y mucha luminosidad, cocina totalmente equipada con balcón-tendedero, dormitorio principal con baño incorporado con plato de ducha, otro baño fuera con bañera y ventana, otro dormitorio doble amplio. Una vivienda muy amplia y con muchísima luz. Esta vivienda dispone de una gran plaza de garaje y un amplísimo trastero de 12 m2 donde poder guardar bicicletas, motos y mil enseres. En Bádames encontrarás todo tipo de servicios como bancos, supermercados, carnicerías, peluquerías, lavandería, bares, restaurantes, dentista, ferretería, colegio, etc. Una vivienda que por sus características deberías venir a verla cuanto antes. Ubicada en una urbanización con bonita piscina y zona verde. A tan sólo 15 minutos de Laredo y su playa. En plena naturaleza con mil rutas de senderismo y bicicleta. Un paraíso de tranquilidad! NO SE ADMITEN MASCOTAS. SOLVENCIA DEMOSTRABLE PARA SEGURO DE ALQUILER NO DEJES QUE TE LO CUENTE Y LLÁMANOS! ESTAREMOS ENCANTADOS DE INFORMARTE EN NUESTRAS OFICINAS DE BÁDAMES Y COLINDRES! Bádames: Junto al Banco Santander Colindres: Plaza del Pescador, 7.",False,good,False,True,7.0,False,False,False,False,[],False,False,False,600.0,€/mes,flat,Voto,Piso,True,True,,,,,,rent_homes_run_20260310_171627
101075733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/66/35/1109178905.webp,C03a01,28,1,750.0,flat,rent,65.0,,1,1,calle Urbanización Parque Mar,Cantabria,Barcena de Cicero,,es,43.4243134,-3.522629,False,https://www.idealista.com/inmueble/101075733/,8778,"CORTA ESTANCIA. Precioso apartamento y acogedor en Gama. Zona tranquila y con vistas a las marismas y parque natural. Ideal para disfrutar con la familia o en pareja. Alquiler de corta o media estancia. Se alquila por meses, días, semanas o también días laborables. Máximo de alquiler de 4 meses. Los gastos de gestión, limpieza y suministros no están incluidos. Para esta vivienda el precio con todos los gastos sería desde 950 euros/mes. Se debe depositar fianza y el pago se hace por adelantado antes de la firma del contrato y para bloquear la reserva. El precio puede variar según la temporada. No disponible en temporada de Verano. Ropa de cama, toallas y menaje incluido. Disponemos de más viviendas en todo Asturias y Cantabria. Podrás ver disponibilidad y precios en Somos una consultoría inmobiliaria, que ofrecemos casi todos los servicios relacionados con los bienes inmuebles, a nivel particular, empresa o inversor. Compra-venta-alquiler de propiedades, gestión integral de alquileres vacacionales, broker inmobiliario, reformas integrales y parciales, arquitectura técnica, . Para más información contáctanos.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,Barcena de Cicero,Piso en calle Urbanización Parque Mar,True,True,,,,,,rent_homes_run_20260310_171627
88671940,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/aa/63/1318096867.webp,987,13,3,780.0,flat,rent,64.0,True,1,1,"SAN FERNANDO, 16",Cantabria,Santander,Numancia - San Fernando,es,43.460766,-3.819301,True,https://www.idealista.com/inmueble/88671940/,7159,"En la calle San Fernando, en la Plaza de las Cervezas, ubicamos este apartamento de 55 m² aprox, distribuido en: Hall de entrada. Espacioso salón - comedor con pasa platos a la cocina. 1 dormitorio con vestidor. Baño con plato de ducha. Calefacción eléctrica. Edificio con ascensor. Próximo Hospital Valdecilla y centro de Santander. Se alquila para fijo.  SOLO SE ALQUILA PARA 1 o 2 Personas adultas. Se requiere solvencia económica para seguro de alquiler y NO se aceptan mascotas. Preferentemente PERSONAL SANITARIO.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,780.0,€/mes,flat,"Numancia - San Fernando, Santander","Piso en San Fernando, 16",,,,,,,,rent_homes_run_20260310_171627
110550197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/3e/b7/1408337815.webp,413-1713-2026,33,1,900.0,flat,rent,90.0,True,3,2,calle José Hierro,Cantabria,Santander,Los Castros,es,43.4647524,-3.8196587,False,https://www.idealista.com/inmueble/110550197/,7135,"Piso con garaje y trastero en Camilo Alonso Vega, para alquiler de larga duración. La vivienda consta de tres dormitorios, salón comedor, dos baños completos, cocina y dos terrazas (accesibles desde el salón y la cocina). La oferta incluye también plaza de garaje para coche pequeño y trastero en el mismo edificio. El piso se encuentra en muy buen estado de conservación. La vivienda, totalmente exterior, forma parte de un edificio de hormigón, con ascensor, además se dispone de zona comunitaria. Un piso amplio y luminoso a pesar de su altura, pues posee vistas despejadas en su orientación principal.  Ubicado en una zona tranquila y bien comunicada, de la ciudad. Con servicios en los alrededores, centros educativos, universidad, parques, centro de salud.  Se requiere un mes de fianza, solvencia económica demostrable, pues se va a solicitar seguro de impagos y NO se aceptan mascotas. No lo dudes y llámanos para obtener más información, nuestro equipo de expertos te asesorará en lo que necesites en todo momento. Puedes visitarnos en la calle Floranes 63, de Santander, junto a Cuatro Caminos y ahora también en Fernando de los Ríos 58. EC INMOBILIARIA.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Los Castros, Santander",Piso en calle José Hierro,True,True,,,,,,rent_homes_run_20260310_171627
110640595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/6b/df/1411013550.webp,,10,5,800.0,flat,rent,55.0,True,1,1,calle Bonifaz,Cantabria,Santander,Puerto Chico,es,43.4620273,-3.7990976,False,https://www.idealista.com/inmueble/110640595/,8788,"Piso confortable, cálido y muy soleado orientado al Sur. Todos los huecos son independientes y amplios para ser un apartamento. En la zona más romántica de Santander….  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,"Puerto Chico, Santander",Piso en calle Bonifaz,,,,,,,,rent_homes_run_20260310_171627
110633440,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/33/37/1410826555.webp,ARS2758i,18,3,780.0,flat,rent,48.0,True,1,1,calle la Milagrosa,Cantabria,Santander,Centro - Ayuntamiento,es,43.4652076,-3.8030436,False,https://www.idealista.com/inmueble/110633440/,8477,"¡Descubre este encantador piso en pleno centro de la ciudad! Con una superficie de 48 metros cuadrados, esta vivienda ofrece un espacio acogedor y funcional. Cuenta con un dormitorio y un baño completo, ideal para quienes buscan comodidad en una ubicación privilegiada.  El piso está completamente amueblado y dispone de ascensor para facilitar el acceso. La calefacción de gas natural individual garantiza un ambiente cálido y confortable durante todo el año. La cocina está equipada con electrodomésticos modernos, incluyendo un lavavajillas, perfecta para facilitar las tareas diarias.  Gracias a su orientación suroeste, la propiedad recibe una excelente luz natural, haciendo que sea muy luminosa y soleada en buena parte del día. Las ventanas de aluminio y el suelo de parquet aportan un toque de calidad y elegancia. Además, su ubicación en el centro permite disfrutar de la vida urbana, con todos los servicios y comercios a pocos pasos.  No se aceptan mascotas. No pierda la oportunidad de visitarla y descubrir todo lo que puede ofrecerle. No dudes en contactarnos para más información o para concertar una visita. Ref: ARS2758i.",False,good,False,True,16.0,False,False,False,False,[],False,False,False,780.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle la Milagrosa,,,,,,,,rent_homes_run_20260310_171627
110623158,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/3b/14/1410485626.webp,- Ibán - 699 396 081 -,13,4,800.0,flat,rent,80.0,True,2,1,Bajada de la Calzada,Cantabria,Santander,Los Castros,es,43.4687275,-3.8215405,False,https://www.idealista.com/inmueble/110623158/,7017,"TECNOCASA ALQUILA EN EXCLUSIVA ¡Descubre este fantástico piso en venta, listo para entrar a vivir! Con 80 m² construidos y 72 m² útiles, este inmueble se encuentra a tan solo 2 minutos a pie de la vibrante calle General Dávila, donde podrás disfrutar de todos los servicios que necesitas en tu día a día. La propiedad cuenta una terraza perfecta para relajarte al aire libre. Este acogedor piso dispone de 2 dormitorios, lo que lo convierte en una gran oportunidad tanto para familias como para inversores que busquen un inmueble en buen estado para entrar a vivir. Las ventanas son de PVC abatibles y el baño está en perfecto estado y dispone también de calefacción de Gas Natural lo que garantiza tu confort durante todo el año. Ubicado en la cuarta planta, la orientación norte-sur asegura una excelente luminosidad en todas las estancias. No dejes pasar esta oportunidad única y ven a visitar este piso que puede convertirse en tu nuevo hogar o en una inversión segura. ¡Contáctame para más información y para concertar una visita!",False,good,False,False,10.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,"Los Castros, Santander",Piso en Bajada de la Calzada,,,,,,,,rent_homes_run_20260310_171627
94392044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/cd/a9/1409886948.webp,16-0062.1,45,4,750.0,flat,rent,55.0,True,2,1,avenida del Stadium,Cantabria,Santander,El Sardinero,es,43.4759646,-3.7912734,False,https://www.idealista.com/inmueble/94392044/,9546,"TEMPORAL - NO FIJO - CURSO ESCOLAR 2026/2027! . Se encuentra en una urbanización privada junto a la playa del Sardinero. El inmueble cuenta con dos habitaciones, amplio salón, cocina totalmente equipada y baño completo. Posee una soleada galería y está cerca de restaurantes, comercios, centro de salud y paradas de autobús. Además, está bien comunicado y se encuentra en una zona tranquila. El inmueble es perfecto para disfrutar y cuenta con un precio inmejorable. No pierdas esta gran oportunidad, interesados contactar para concertar visita. 55 m² construidos, 2 dormitorios, 1 baño, terraza, segunda mano/buen estado, armarios empotrados, planta 4, exterior, con ascensor, orientación sur, cocina con electrodomésticos y casa amueblada.",False,good,False,True,14.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"El Sardinero, Santander",Piso en avenida del Stadium,,,,,,,,rent_homes_run_20260310_171627
39796229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/65/38/1141691583.webp,18-0003,30,1,850.0,flat,rent,63.0,True,3,2,los Pinares,Cantabria,Santander,Los Castros,es,43.4707015,-3.7928916,False,https://www.idealista.com/inmueble/39796229/,9339,"TEMPORAL - NO FIJO -CURSO ESCOLAR 2026-2027! ¡No pierdas la oportunidad de alquilar este fabuloso piso en una ubicación privilegiada! Con una reciente reforma, este inmueble de 63 m² construidos cuenta con 3 dormitorios y 2 baños. Situado en la planta 1, este piso es luminoso y exterior.  El piso se encuentra cerca de las playas y la Universidad de Cantabria, lo que lo convierte en una opción ideal para estudiantes y amantes del mar. Además, cuenta con armarios empotrados, cocina equipada con electrodomésticos y la posibilidad de alquiler temporal por meses.  El edificio dispone de una fachada reformada completamente y se encuentra en una zona con aparcamiento gratuito. Mes y medio de fianza. No te preocupes por los servicios, ya que el alquiler incluye lavavajillas, salón y cocina equipados, así como WIFI y calefacción. Consulta los precios según los meses de alquiler y no dudes en llamarnos para concertar una cita. ¡No pierdas esta oportunidad única!",True,good,False,True,13.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Los Castros, Santander",Piso en los Pinares,,,,,,,,rent_homes_run_20260310_171627
110587984,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/f0/29/1409445180.webp,AL2707,23,4,1000.0,flat,rent,100.0,True,4,1,"calle Fernández de Isla, 5",Cantabria,Santander,Centro - Ayuntamiento,es,43.4611664,-3.8124846,True,https://www.idealista.com/inmueble/110587984/,7709,"Presentamos a continuación fantástica vivienda en el centro de Santander, concretamente en la calle Fernández de Isla. La vivienda es una CUARTA PLANTA en un edificio SIN ASCENSOR. Tiene una superficie útil de 100 metros distribuidos en 4 dormitorios (2 con cama de 1,50m y 2 con camas de 90) y armarios.  El salón es bastante amplio incluye mesa, ideal para estudiar o teletrabajar. con excelentes vistas y balcón, La cocina esta equipada completamente con modernos electrodomésticos. El baño tiene plato de ducha y mampara recién reformado. La vivienda dispone de calefacción de gas natural, tiene suelos de parquet, puertas de madera y ventanas de doble cristal. Es muy soleado, tiene orientación SUR y norte lo que garantiza sol durante las horas principales del día. El edificio esta construido en 1966, dispone de 5 plantas, 1 piso por planta, es muy tranquilo. Consulta fechas de alquiler, temporal con opción a fijo.   Esta ubicado en el centro de la capital, a 300 metros del ayuntamiento, con paradas de autobús, supermercados, estación de Ferrocarril y a 10 minutos de las Universidades. No deje pasar esta oportunidad y solicite su visita. Los gastos no están incluidos en el precio.",False,good,False,False,10.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"Centro - Ayuntamiento, Santander","Piso en calle Fernández de Isla, 5",,,,,,,,rent_homes_run_20260310_171627
