tipo_operacion,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,subtipologia,provincia,municipio,distrito,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km
alquiler,1400.0,170.0,4,2,flat,desconocido,Cantabria,Santander,Cuatro Caminos,43.4587749,-3.8275786,5,True,True,False,False,2.429,0.035,0.236
alquiler,850.0,72.0,2,2,flat,penthouse,Cantabria,Santa Cruz de Bezana,Soto de la Marina,43.4705399,-3.8780707,1,True,True,True,False,0.743,0.609,0.271
alquiler,1000.0,78.0,2,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4618065,-3.8262938,4,True,True,False,False,2.147,0.064,0.066
alquiler,950.0,77.0,2,1,flat,desconocido,Cantabria,Santander,Cuatro Caminos,43.45751,-3.8257892,4,True,False,False,False,2.608,0.225,0.097
alquiler,900.0,110.0,3,1,chalet,independantHouse,Cantabria,Guarnizo,desconocido,43.3956697,-3.8527708,desconocido,False,False,False,False,4.471,1.457,0.288
alquiler,900.0,90.0,3,1,flat,desconocido,Cantabria,Santander,Alisal - Cazoña - San Román,43.4574274,-3.8409613,5,True,True,True,False,2.418,0.188,0.151
alquiler,900.0,90.0,3,1,flat,desconocido,Cantabria,Santander,Alisal - Cazoña - San Román,43.4595412,-3.8431277,5,True,True,True,False,2.204,0.121,0.309
alquiler,850.0,66.0,1,1,flat,desconocido,Cantabria,Santander,Cuatro Caminos,43.4590609,-3.8231872,1,True,True,False,False,2.527,0.063,0.064
alquiler,1250.0,191.0,4,2,chalet,terracedHouse,Cantabria,Miengo,desconocido,43.4278134,-3.9942355,desconocido,False,False,False,False,1.394,1.317,1.852
alquiler,950.0,130.0,3,3,chalet,independantHouse,Cantabria,Piélagos,Boo,43.4344519,-3.9428815,desconocido,False,False,False,False,2.348,2.311,1.277
alquiler,850.0,75.0,2,1,flat,desconocido,Cantabria,Santander,Cuatro Caminos,43.4591042,-3.8263389,7,True,True,False,False,2.426,0.059,0.199
alquiler,1050.0,75.0,3,1,flat,desconocido,Cantabria,Santander,Cuatro Caminos,43.4578668,-3.8221606,2,True,True,False,False,2.683,0.177,0.052
alquiler,625.0,60.0,2,1,flat,desconocido,Cantabria,Viveda,desconocido,43.3751163,-4.071648,1,True,False,False,False,5.924,1.886,1.701
alquiler,1100.0,80.0,3,1,flat,desconocido,Cantabria,Camargo,Muriedas,43.4177875,-3.8470329,1,True,True,False,False,2.993,0.108,0.209
alquiler,1100.0,100.0,4,2,flat,desconocido,Cantabria,Santander,Alisal - Cazoña - San Román,43.457842,-3.8375833,1,True,True,False,False,2.369,0.314,0.12
alquiler,590.0,45.0,2,1,flat,desconocido,Cantabria,Viveda,desconocido,43.3813502,-4.0778982,bj,True,False,True,False,5.098,2.589,2.187
alquiler,900.0,80.0,2,1,flat,desconocido,Cantabria,Piélagos,Liencres,43.4614722,-3.9274778,bj,True,False,False,False,0.968,0.194,0.546
alquiler,790.0,50.0,1,1,flat,desconocido,Cantabria,Santander,Cuatro Caminos,43.460337,-3.8267098,9,True,True,False,False,2.287,0.11,0.197
alquiler,700.0,79.0,2,1,flat,desconocido,Cantabria,Cudon,desconocido,43.4142608,-4.0122387,1,True,False,True,False,2.371,1.994,2.242
alquiler,850.0,102.0,3,2,flat,duplex,Cantabria,Guarnizo,desconocido,43.4023628,-3.8397954,2,True,False,False,False,3.191,0.255,0.247
alquiler,750.0,35.0,0,1,flat,studio,Cantabria,Santander,Centro - Ayuntamiento,43.4636769,-3.807505,en,True,True,False,False,1.766,0.038,0.066
alquiler,750.0,76.0,2,2,flat,desconocido,Cantabria,El Astillero,desconocido,43.3988335,-3.8187314,2,True,True,False,False,2.608,0.15,0.271
alquiler,720.0,100.0,3,2,flat,desconocido,Cantabria,Entrambasaguas,desconocido,43.37899,-3.68158,2,True,True,False,False,9.812,1.786,0.327
alquiler,2650.0,63.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4691525,-3.7905536,3,True,False,False,False,0.805,0.177,0.082
alquiler,900.0,65.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4604908,-3.819755,1,True,True,False,False,2.52,0.055,0.199
alquiler,1100.0,164.0,5,2,flat,desconocido,Cantabria,Torrelavega,Inmobiliaria - Barreda,43.3517012,-4.0461996,1,True,False,False,False,8.493,0.08,0.197
alquiler,1300.0,140.0,4,4,chalet,independantHouse,Cantabria,Santillana del Mar,desconocido,43.3754053,-4.0991947,desconocido,False,False,True,False,5.478,1.542,1.772
alquiler,4500.0,514.0,5,4,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Maoño,43.4148504,-3.9127107,desconocido,False,False,True,False,5.475,2.027,1.366
alquiler,2500.0,479.0,3,4,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Maoño,43.4235043,-3.9237197,desconocido,False,False,True,False,4.234,1.304,0.88
alquiler,2000.0,330.0,3,2,chalet,independantHouse,Cantabria,Santa Cruz de Bezana,Mompia,43.4413053,-3.9187406,desconocido,False,False,True,False,3.316,0.986,0.758
alquiler,6500.0,80.0,3,2,flat,desconocido,Cantabria,Suances,desconocido,43.4342543,-4.0449626,1,True,True,True,False,0.2,0.256,0.803
alquiler,950.0,60.0,2,2,flat,desconocido,Cantabria,Torrelavega,Covadonga - Campuzano - Ciudad Vergel,43.3452981,-4.0550936,1,True,False,False,False,9.299,0.242,0.352
alquiler,650.0,65.0,2,1,flat,desconocido,Cantabria,Suances,desconocido,43.4353505,-4.042996,1,True,True,True,False,0.056,0.185,0.919
alquiler,2700.0,112.0,3,1,flat,penthouse,Cantabria,Suances,desconocido,43.4310704,-4.0446381,2,True,False,True,False,0.524,0.389,0.45
alquiler,900.0,50.0,1,1,flat,desconocido,Cantabria,Laredo,Centro,43.4114051,-3.4104481,4,True,False,False,False,3.006,0.355,0.319
alquiler,1500.0,85.0,3,1,flat,desconocido,Cantabria,Laredo,Centro,43.4064994,-3.4193685,desconocido,True,False,False,False,2.721,0.314,0.208
alquiler,1800.0,67.0,2,1,flat,desconocido,Cantabria,Laredo,El Puntal,43.4334641,-3.4504199,5,False,True,False,False,0.734,0.899,0.869
alquiler,1100.0,100.0,3,2,flat,desconocido,Cantabria,Laredo,Centro,43.4122596,-3.4149614,2,False,True,False,False,2.638,0.043,0.058
alquiler,2200.0,333.0,4,3,chalet,independantHouse,Cantabria,Voto,desconocido,43.345278,-3.495,desconocido,False,False,True,False,8.982,0.953,0.587
alquiler,680.0,30.0,1,1,flat,penthouse,Cantabria,Laredo,Zona Playa,43.4076978,-3.4374789,16,False,True,True,False,1.808,0.485,0.33
alquiler,550.0,62.0,2,1,flat,desconocido,Cantabria,Noja,Tregadín,43.4806351,-3.5196492,1,False,False,True,False,0.487,0.463,0.699
alquiler,800.0,91.0,3,2,flat,desconocido,Cantabria,Colindres,desconocido,43.3945532,-3.4499167,1,True,True,False,False,2.892,0.068,0.101
alquiler,1450.0,200.0,4,3,chalet,terracedHouse,Cantabria,Laredo,El Puntal,43.4209889,-3.4478069,desconocido,False,False,True,False,0.406,0.245,1.62
alquiler,550.0,91.0,2,1,flat,penthouse,Cantabria,Limpias,desconocido,43.3615954,-3.4202335,3,True,True,True,False,6.954,2.078,0.111
alquiler,550.0,49.0,1,1,flat,desconocido,Cantabria,Laredo,El Puntal,43.4223456,-3.4488715,5,True,True,False,False,0.415,0.413,1.791
alquiler,600.0,87.0,2,2,flat,desconocido,Cantabria,Voto,desconocido,43.3533038,-3.4954331,2,False,True,True,False,8.173,0.097,1.203
alquiler,2900.0,60.0,2,1,flat,desconocido,Cantabria,Laredo,El Callejo - La Pesquera - La Arenosa,43.4106234,-3.4381333,10,True,True,True,False,1.482,0.459,0.283
alquiler,780.0,78.0,3,1,flat,desconocido,Cantabria,Laredo,Centro,43.4126786,-3.4090845,1,True,True,False,False,3.048,0.43,0.42
alquiler,900.0,95.0,3,2,flat,desconocido,Cantabria,Santoña,desconocido,43.4407948,-3.4515132,3,True,True,True,False,0.285,0.285,0.051
alquiler,750.0,65.0,1,1,flat,desconocido,Cantabria,Barcena de Cicero,desconocido,43.4243134,-3.522629,1,False,True,True,False,5.553,0.071,1.639
alquiler,4100.0,320.0,5,3,chalet,semidetachedHouse,Cantabria,Noja,Ris,43.4872735,-3.527417,desconocido,False,False,True,False,0.584,0.209,0.697
alquiler,3300.0,74.0,2,1,flat,desconocido,Cantabria,Laredo,Centro,43.4137359,-3.4129431,2,True,True,False,False,2.715,0.157,0.199
alquiler,800.0,75.0,2,1,flat,desconocido,Cantabria,Noja,Ris,43.4882829,-3.5256456,1,True,False,True,False,0.49,0.18,0.834
alquiler,1000.0,75.0,2,1,flat,desconocido,Cantabria,Laredo,Centro,43.4087529,-3.416957,2,True,False,True,False,2.709,0.006,0.148
alquiler,1500.0,101.0,3,2,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4667835,-3.7874099,2,True,True,False,False,0.469,0.224,0.098
alquiler,1600.0,125.0,3,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4632314,-3.8092706,7,True,True,False,False,1.906,0.042,0.086
alquiler,1200.0,65.0,1,1,flat,desconocido,Cantabria,Santander,General Dávila,43.467641,-3.7996227,2,True,False,True,False,1.251,0.176,0.109
alquiler,1500.0,136.0,3,2,flat,desconocido,Cantabria,Santander,Cueto,43.4781138,-3.8075726,1,True,True,True,False,1.65,0.5,0.326
alquiler,750.0,55.0,2,1,flat,desconocido,Cantabria,Santander,Castilla - Hermida,43.4543196,-3.8165726,2,False,True,False,False,2.665,0.128,0.074
alquiler,975.0,91.0,2,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4629944,-3.8109911,2,True,False,False,False,2.044,0.068,0.19
alquiler,800.0,50.0,2,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4669873,-3.7969533,2,True,False,False,False,1.025,0.245,0.153
alquiler,1600.0,125.0,3,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4640601,-3.8156915,9,True,True,False,False,2.41,0.127,0.203
alquiler,890.0,70.0,2,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4597824,-3.8084853,3,True,True,False,False,1.871,0.142,0.299
alquiler,990.0,50.0,1,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4628094,-3.8138748,2,True,False,False,False,2.277,0.116,0.289
alquiler,950.0,80.0,2,2,flat,duplex,Cantabria,Santander,Centro - Ayuntamiento,43.4638985,-3.8115168,7,True,True,False,False,2.09,0.026,0.141
alquiler,800.0,50.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4581518,-3.8167534,1,True,True,False,False,2.561,0.098,0.225
alquiler,1658.0,67.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4697628,-3.791211,3,True,False,False,False,0.817,0.111,0.113
alquiler,1200.0,89.0,2,2,flat,desconocido,Cantabria,Santander,Los Castros,43.472805,-3.7904395,8,True,True,True,False,0.568,0.381,0.154
alquiler,1200.0,70.0,2,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4727639,-3.7904851,desconocido,False,True,False,False,0.574,0.375,0.149
alquiler,1100.0,95.0,2,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.461056,-3.8092179,9,True,True,False,False,1.91,0.244,0.273
alquiler,700.0,44.0,1,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4644835,-3.8067208,bj,True,False,False,False,1.71,0.099,0.118
alquiler,900.0,50.0,0,1,flat,studio,Cantabria,Santander,Numancia - San Fernando,43.4606427,-3.8150676,bj,True,False,False,False,2.385,0.145,0.143
alquiler,1850.0,182.0,3,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4627216,-3.8138725,6,True,True,False,False,2.277,0.107,0.287
alquiler,1000.0,65.0,2,1,flat,penthouse,Cantabria,Santander,Puerto Chico,43.4643931,-3.7905008,9,True,True,False,False,0.431,0.08,0.071
alquiler,790.0,47.0,1,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4672897,-3.8075082,1,True,True,False,False,1.833,0.093,0.149
alquiler,750.0,59.0,3,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4607197,-3.8154142,5,True,False,False,False,2.412,0.127,0.161
alquiler,1150.0,90.0,3,2,flat,desconocido,Cantabria,Santander,Valdenoja,43.47497,-3.80394,bj,True,True,True,False,1.38,0.406,0.547
alquiler,1200.0,115.0,3,1,flat,desconocido,Cantabria,Santander,Valdenoja,43.4814669,-3.7948956,3,True,True,True,False,0.754,0.434,0.184
alquiler,700.0,72.0,2,1,flat,desconocido,Cantabria,Santander,Castilla - Hermida,43.4560927,-3.812741,5,True,True,False,False,2.308,0.135,0.12
alquiler,680.0,65.0,3,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4676076,-3.7883785,4,True,False,False,False,0.582,0.204,0.023
alquiler,900.0,93.0,3,2,flat,desconocido,Cantabria,Santander,Castilla - Hermida,43.4564428,-3.8131907,6,False,True,False,False,2.33,0.082,0.127
alquiler,950.0,60.0,1,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.464064,-3.7895497,4,True,True,True,False,0.346,0.097,0.131
alquiler,780.0,65.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4686805,-3.8002712,1,True,True,False,False,1.35,0.095,0.201
alquiler,950.0,120.0,2,2,flat,desconocido,Cantabria,Santander,La Pereda,43.47489,-3.8064972,2,True,True,True,False,1.584,0.219,0.556
alquiler,800.0,55.0,1,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4651758,-3.7969993,5,True,True,False,False,0.953,0.108,0.109
alquiler,900.0,89.0,2,2,flat,desconocido,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4415904,-3.8489212,2,True,True,True,False,3.836,0.099,0.177
alquiler,900.0,89.0,2,2,flat,desconocido,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4441303,-3.8507119,1,True,True,True,False,4.006,0.255,0.319
alquiler,900.0,87.0,2,2,flat,desconocido,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4425743,-3.850419,3,True,True,True,False,3.998,0.082,0.324
alquiler,4056.0,115.0,4,2,flat,desconocido,Cantabria,Santander,Alisal - Cazoña - San Román,43.4574392,-3.8385411,1,True,True,False,False,2.412,0.317,0.122
alquiler,900.0,100.0,2,2,flat,desconocido,Cantabria,Santander,Cuatro Caminos,43.4549423,-3.8260123,bj,True,False,False,False,2.874,0.398,0.172
alquiler,850.0,95.0,3,2,flat,desconocido,Cantabria,Santander,Cuatro Caminos,43.4589297,-3.8245453,3,False,True,False,False,2.496,0.119,0.056
alquiler,900.0,100.0,2,2,chalet,semidetachedHouse,Cantabria,Santander,Cuatro Caminos,43.4545546,-3.825117,desconocido,False,False,False,False,2.937,0.321,0.105
alquiler,950.0,100.0,3,2,flat,desconocido,Cantabria,Santander,Alisal - Cazoña - San Román,43.4642638,-3.8352636,5,True,True,False,False,1.679,0.076,0.176
alquiler,900.0,90.0,4,1,flat,desconocido,Cantabria,Camargo,Muriedas,43.4191147,-3.8465136,3,True,True,False,False,2.934,0.12,0.357
alquiler,849.0,25.0,0,1,flat,studio,Cantabria,Santander,Alisal - Cazoña - San Román,43.458503,-3.8387241,3,True,True,False,False,2.293,0.257,0.075
alquiler,1975.0,160.0,3,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4648354,-3.7850504,3,True,True,True,False,0.236,0.436,0.126
alquiler,850.0,86.0,2,2,flat,desconocido,Cantabria,Santander,General Dávila,43.468245,-3.7904237,2,True,True,True,False,0.721,0.223,0.165
alquiler,975.0,85.0,2,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4637381,-3.8038612,1,True,False,False,False,1.473,0.065,0.085
alquiler,850.0,101.0,2,2,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4613555,-3.8185877,2,True,False,False,False,2.493,0.063,0.097
alquiler,800.0,75.0,1,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4652113,-3.803644,2,True,False,False,False,1.476,0.143,0.053
alquiler,900.0,70.0,2,1,flat,penthouse,Cantabria,Santander,General Dávila,43.4680367,-3.8079478,5,True,True,False,False,1.892,0.117,0.169
alquiler,900.0,95.0,3,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.461861,-3.8153509,3,True,False,False,False,2.398,0.058,0.168
alquiler,1300.0,127.0,4,2,flat,desconocido,Cantabria,Santander,Puerto Chico,43.464745,-3.7949854,1,True,True,False,False,0.784,0.006,0.063
alquiler,1600.0,180.0,5,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4612827,-3.8075811,4,True,True,False,False,1.776,0.168,0.241
alquiler,1600.0,157.0,5,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4599843,-3.8098384,4,True,True,False,False,1.975,0.121,0.276
alquiler,870.0,100.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4677395,-3.8061165,3,True,True,False,False,1.741,0.035,0.176
alquiler,900.0,58.0,1,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4739348,-3.7931046,2,True,True,True,False,0.611,0.467,0.018
alquiler,850.0,80.0,1,1,flat,penthouse,Cantabria,Santander,Puerto Chico,43.4625352,-3.8008007,5,True,True,False,False,1.222,0.219,0.092
alquiler,980.0,70.0,1,1,flat,penthouse,Cantabria,Santander,La Pereda,43.47547,-3.8043047,6,True,True,True,False,1.399,0.403,0.505
alquiler,1350.0,82.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.467595,-3.8095986,2,True,True,False,False,2.005,0.247,0.087
alquiler,1300.0,113.0,3,2,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4645177,-3.7996276,4,True,True,False,False,1.144,0.079,0.111
alquiler,950.0,90.0,2,1,flat,desconocido,Cantabria,Santander,Castilla - Hermida,43.4583315,-3.8105109,5,True,True,False,False,2.065,0.088,0.086
alquiler,1250.0,110.0,3,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4745378,-3.7893954,3,True,True,True,False,0.359,0.388,0.319
alquiler,700.0,40.0,1,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4626919,-3.8113359,5,True,False,False,False,2.072,0.093,0.233
alquiler,1200.0,100.0,3,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4643733,-3.8111822,5,True,True,False,False,2.067,0.084,0.082
alquiler,875.0,72.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4628165,-3.821439,1,True,True,False,False,2.229,0.269,0.152
alquiler,800.0,70.0,2,1,flat,desconocido,Cantabria,El Astillero,desconocido,43.4015578,-3.8222112,1,True,True,False,False,2.414,0.218,0.102
alquiler,1250.0,110.0,3,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4726528,-3.7925433,3,True,True,True,False,0.678,0.323,0.138
alquiler,900.0,70.0,2,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4632166,-3.8197225,4,True,False,False,False,2.271,0.172,0.067
alquiler,1600.0,100.0,3,2,flat,desconocido,Cantabria,Santander,General Dávila,43.4636346,-3.8226402,3,True,True,False,False,2.101,0.287,0.061
alquiler,1000.0,65.0,1,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4616954,-3.8120617,6,True,True,False,False,2.134,0.092,0.324
alquiler,700.0,55.0,1,1,flat,desconocido,Cantabria,Santander,El Sardinero,43.4732974,-3.7901437,3,True,True,False,False,0.509,0.441,0.214
alquiler,890.0,75.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4711241,-3.7954862,8,True,True,False,False,0.963,0.264,0.324
alquiler,1100.0,79.0,2,2,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4600221,-3.8174613,2,True,True,False,False,2.584,0.096,0.191
alquiler,2000.0,155.0,4,2,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4623817,-3.7979188,2,True,True,False,False,0.99,0.095,0.159
alquiler,925.0,80.0,2,2,flat,desconocido,Cantabria,Santander,Monte,43.4755174,-3.8146829,2,True,True,True,False,1.66,0.528,0.735
alquiler,1300.0,110.0,3,2,flat,desconocido,Cantabria,Santander,Los Castros,43.4709819,-3.8004033,bj,True,False,False,False,1.281,0.215,0.257
alquiler,850.0,80.0,1,1,flat,penthouse,Cantabria,Santander,Puerto Chico,43.4631606,-3.7995418,5,True,True,False,False,1.121,0.12,0.032
alquiler,3700.0,53.0,2,1,flat,desconocido,Cantabria,Santander,El Sardinero,43.474946,-3.7916779,4,True,True,False,False,0.451,0.37,0.178
alquiler,1300.0,89.0,2,2,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4625625,-3.7885705,1,True,True,False,False,0.235,0.183,0.256
alquiler,885.0,75.0,2,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4654439,-3.7869925,3,True,True,False,False,0.317,0.265,0.176
alquiler,960.0,78.0,2,2,flat,duplex,Cantabria,Santander,Centro - Ayuntamiento,43.463435,-3.812617,7,True,True,False,False,2.177,0.049,0.228
alquiler,800.0,65.0,2,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4704445,-3.795922,4,True,False,False,False,1.042,0.259,0.36
alquiler,1200.0,99.0,3,1,flat,desconocido,Cantabria,Santander,Castilla - Hermida,43.4545468,-3.8127315,5,True,True,False,False,2.368,0.251,0.067
alquiler,975.0,80.0,3,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4711936,-3.7857549,1,True,True,True,False,0.357,0.228,0.243
alquiler,850.0,100.0,2,2,flat,desconocido,Cantabria,Santander,Los Castros,43.4713693,-3.7926077,8,True,True,False,False,0.795,0.18,0.109
alquiler,1250.0,103.0,2,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4634696,-3.792271,2,True,True,False,False,0.539,0.147,0.105
alquiler,800.0,75.0,3,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4667887,-3.7878893,4,True,False,False,False,0.483,0.187,0.079
alquiler,720.0,63.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.469988,-3.7889057,2,True,True,False,False,0.643,0.298,0.082
alquiler,675.0,50.0,2,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4698394,-3.7963717,2,True,True,False,False,1.116,0.25,0.389
alquiler,950.0,109.0,3,2,flat,desconocido,Cantabria,Santander,Los Castros,43.470287,-3.7949299,2,True,True,False,False,1.003,0.178,0.284
alquiler,2800.0,53.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.461122,-3.8148106,1,True,False,False,False,2.359,0.089,0.191
alquiler,2000.0,70.0,3,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4658503,-3.8147952,2,True,False,False,False,2.325,0.189,0.215
alquiler,2650.0,73.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.469384,-3.7926653,3,True,True,False,False,0.929,0.037,0.185
alquiler,950.0,65.0,0,1,flat,studio,Cantabria,Santander,Numancia - San Fernando,43.4606408,-3.8150877,bj,True,False,False,False,2.386,0.146,0.143
alquiler,900.0,75.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4698082,-3.7956581,5,True,True,False,False,1.082,0.224,0.355
alquiler,1250.0,100.0,2,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4581159,-3.8090546,1,True,True,False,False,1.957,0.104,0.136
alquiler,850.0,89.0,2,1,flat,desconocido,Cantabria,Santander,Castilla - Hermida,43.4556804,-3.8152696,1,True,True,False,False,2.516,0.104,0.118
alquiler,750.0,85.0,2,1,flat,desconocido,Cantabria,Santander,Castilla - Hermida,43.4563734,-3.8180665,1,True,True,False,False,2.71,0.157,0.195
alquiler,1200.0,130.0,3,2,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4606917,-3.8202402,5,True,True,False,False,2.481,0.086,0.154
alquiler,900.0,50.0,1,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4607322,-3.8078992,1,True,True,False,False,1.809,0.234,0.298
alquiler,1290.0,118.0,3,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4619807,-3.8100871,4,True,True,False,False,1.973,0.173,0.218
alquiler,1000.0,110.0,3,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4628751,-3.8140782,1,True,True,True,False,2.293,0.115,0.274
alquiler,890.0,79.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4602303,-3.8208421,8,True,True,False,False,2.5,0.089,0.156
alquiler,750.0,60.0,1,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.460454,-3.809327,3,True,True,False,False,1.927,0.176,0.337
alquiler,900.0,65.0,1,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4625256,-3.8077682,3,True,True,False,False,1.784,0.066,0.104
alquiler,900.0,78.0,2,2,flat,desconocido,Cantabria,Santander,Valdenoja,43.4818972,-3.7915744,1,True,True,False,False,0.546,0.42,0.156
alquiler,750.0,68.0,2,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4663654,-3.8029901,1,True,False,False,False,1.455,0.181,0.108
alquiler,970.0,80.0,2,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4640672,-3.7935675,5,False,True,False,False,0.654,0.134,0.039
alquiler,790.0,62.0,1,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4626596,-3.7885596,6,True,True,False,False,0.234,0.178,0.248
alquiler,850.0,90.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4709068,-3.7949206,8,True,True,False,False,0.95,0.214,0.277
alquiler,1500.0,72.0,2,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4726598,-3.7838389,2,True,True,False,False,0.142,0.016,0.019
alquiler,650.0,60.0,2,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4689267,-3.7871339,2,True,False,False,False,0.612,0.381,0.182
alquiler,1500.0,100.0,4,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4632279,-3.8132736,3,True,False,False,False,2.229,0.102,0.279
alquiler,850.0,62.0,2,2,flat,desconocido,Cantabria,El Astillero,desconocido,43.397427,-3.8255054,1,True,True,True,False,2.942,0.467,0.158
alquiler,3000.0,80.0,2,1,flat,desconocido,Cantabria,Santander,El Sardinero,43.4781501,-3.7940695,2,True,True,False,False,0.566,0.272,0.121
alquiler,550.0,55.0,1,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4613496,-3.8107991,5,True,False,False,False,2.035,0.196,0.308
alquiler,700.0,30.0,0,1,flat,studio,Cantabria,Santander,Puerto Chico,43.4629309,-3.7913285,5,False,True,False,False,0.457,0.094,0.117
alquiler,1190.0,54.0,1,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4625207,-3.8088263,3,True,True,False,False,1.869,0.127,0.109
alquiler,600.0,59.0,2,1,flat,desconocido,Cantabria,Ribamontan al Mar,Somo,43.4564988,-3.7431164,bj,True,False,True,False,0.867,0.226,1.121
alquiler,750.0,115.0,3,2,flat,desconocido,Cantabria,Solares,desconocido,43.3818154,-3.7363587,bj,True,True,True,False,7.427,0.157,0.336
alquiler,750.0,45.0,1,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4648476,-3.8067593,bj,True,False,False,False,1.718,0.105,0.154
alquiler,800.0,70.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4584048,-3.8162833,1,True,True,False,False,2.518,0.092,0.178
alquiler,800.0,78.0,3,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.467223,-3.7906912,4,True,False,False,False,0.641,0.118,0.205
