propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
109345725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/c7/85/1371824756.webp,18,1500.0,flat,rent,85.0,2,2,calle Daoiz y Velarde,Cantabria,Santander,Puerto Chico,es,43.4637604,-3.8051378,False,https://www.idealista.com/inmueble/109345725/,417,"Piso de lujo recién reformado en el centro de Santander – alquiler por semanas o quincenas Alquila este espectacular apartamento de lujo, totalmente reformado en junio de 2025 con materiales de primera calidad, situado en el corazón de Santander, en una de las zonas más exclusivas de la ciudad. La vivienda cuenta con: Cocina con península de diseño, abierta al salón-comedor, perfecta para disfrutar en compañía. Dormitorio principal con baño en suite, elegante y muy luminoso. Segundo dormitorio con cama nido, ideal para invitados o familias. Dos baños completos, ambos con amplias duchas y acabados premium. El apartamento es completamente exterior, muy luminoso, y se encuentra en un edificio representativo con ascensor y elevador para mayor comodidad. Se alquila totalmente amueblado, con camas de alta gama adquiridas en junio de 2025, menaje completo y electrodomésticos de última generación. Además, dispone de conexión a internet de alta velocidad, lista para teletrabajo o entretenimiento. Disponible por semanas en agosto (consultar precios) y también por quincenas o estancias mensuales/semestrales fuera de temporada.",False,good,False,True,18.0,False,False,False,False,[],False,False,False,1500.0,€/mes,flat,,"Puerto Chico, Santander",Piso en calle Daoiz y Velarde,,1,True,,,,,,
109333281,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/e4/de/1371365880.webp,17,1600.0,flat,rent,160.0,4,2,calle Lealtad,Cantabria,Santander,Centro - Ayuntamiento,es,43.4616494,-3.8083441,False,https://www.idealista.com/inmueble/109333281/,144,"En pleno centro de Santander, en la calle Lealtad, se alquila un piso completamente nuevo, listo para estrenar. La vivienda destaca por su amplitud y luminosidad, con un gran recibidor que aporta personalidad al espacio, cuatro habitaciones bien distribuidas y dos baños modernos. Todo el mobiliario y las camas son a estrenar, lo que garantiza comodidad desde el primer día. Dispone de ascensor sin barreras arquitectónicas y una terraza alargada donde se puede disfrutar del aire libre. La zona ofrece todas las facilidades a mano: comercios, cafeterías, restaurantes, supermercados y excelentes conexiones de transporte. Su ubicación, a un paso del paseo marítimo y de los principales servicios de la ciudad, convierte a este piso en una oportunidad única para quienes buscan estrenar vivienda en el corazón de Santander.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,1600.0,€/mes,flat,,"Centro - Ayuntamiento, Santander",Piso en calle Lealtad,SA1542,7,True,,,1750.0,150.0,9.0,
109331434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/f3/e6/1371300674.webp,23,1100.0,flat,rent,86.0,3,2,Puerto Chico,Cantabria,Santander,Puerto Chico,es,43.4629215,-3.790871,False,https://www.idealista.com/inmueble/109331434/,1537,"Descubre este espectacular piso recién reformado en Santander. Ubicado a tan solo 1 min a pie de la parada de San Martín, tendrás acceso inmediato al transporte público que conecta toda la ciudad. A pocos pasos encontrarás el Palacio de Festivales � y hermosas vistas hacia la bahía desde el paseo marítimo. El piso cuenta con 3 amplios dormitorios, dos de ellos equipados con camas dobles y uno con cama individual, perfecto para invitados. Con dos baños modernos con ducha. La cocina se encuentra perfectamente integrada en la sala principal, junto con el salón y la zona de comedor. El salón incluye dos cómodos sofás de 3 plazas a estrenar. Con una decoración cuidada y con personalidad. Cada detalle ha sido diseñado para ofrecerte una experiencia única y confortable.  A estrenar, listo para entrar a vivir. ¡No pierdas la oportunidad y agenda tu visita! TRANSPARENCIA GESTIÓN INMOBILIARIA: - No se admiten mascotas. - Sujeto a decisión última del cliente propietario. - Imprescindible seguro de alquiler. - Honorarios inmobiliarios incluidos en el precio. - Consultar resto de condiciones.",False,good,False,True,13.0,True,False,True,False,[],False,False,False,1100.0,€/mes,flat,,"Puerto Chico, Santander",Piso,G02190,,True,,,,,,
99408635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/47/7b/1379832737.webp,93,3500.0,flat,rent,143.0,3,2,avenida Manuel García Lago,Cantabria,Santander,El Sardinero,es,43.4766316,-3.7875308,False,https://www.idealista.com/inmueble/99408635/,2407,"En una de las calles más cortas de Santander, Avenida de Manuel García Lago, la mejor valorada, más prestigiosa, y residencial de la ciudad, encontramos este exclusivo piso de *ALQUILER FIJO, ACTUALMENTE AMUEBLADO* y totalmente orientado al mar, con unas vistas maravillosas al Sardinero y en primera línea de playa. Es salir de la urbanización y llegar a la arena. Distribuido en 143m2, cuenta con un maravilloso salón-comedor con unas despejadas vistas hacia el mar, una cómoda y funcional cocina abierta (estilo americano) con salida al balcón (espacio ideal para desayunar mirando hacia el mar e Isla de Mauro), 2 baños, 3 habitaciones dobles, una de ellas con su baño en suite y dos balcones orientados al mar, para deleitar esta privilegiada panorámica diario, tanto de día como de noche, disfrutando de la calma de un amanecer, el sonido de las olas y los pájaros o de una bohemia noche iluminada por la ciudad. Dispone de varios armarios empotrados, zona de lavandería, calefacción radiante por el suelo, persianas eléctricas, baños y cocina “Porcelanosa”. Una vecindad fabulosa, las mejores calidades, zona tranquila, segura y a un paso de todos los servicios: supermercados, farmacias, colegios, parques, jardines, paseos, transporte público.. . En la mejor situación del Sardinero, con la playa a sus pies, para disfrutar durante todo el año. Si está buscando un inmueble en una situación excepcional, próximo a los puntos de interés de la ciudad, este piso en alquiler en Manuel García Lago podría ser el definitivo. Mikeli Luxury Real Estate. La mayor y más selecta cartera inmobiliaria de Cantabria. Más inmuebles en la zona. Contacte con su asesor.",False,good,False,True,24.0,True,True,False,False,[],False,False,False,3500.0,€/mes,flat,,"El Sardinero, Santander",Piso en avenida Manuel García Lago,22173,5,True,True,True,,,,
109164241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/84/df/1366162437.webp,19,900.0,flat,rent,80.0,2,1,BO IGLESIA (LA),Cantabria,Piélagos,Liencres,es,43.4614722,-3.9274778,False,https://www.idealista.com/inmueble/109164241/,9489,"ALQUILER DE TEMPORADA.  NO SE PERMITEN MASCOTAS. Bajo con jardín ubicado en el centro de Liencres, de 80 m² aproximadamente, recientemente renovado, distribuido en  2 dormitorios, 1 baño completo con bañera, amplio salón comedor   y una cocina independiente - con acceso al jardín privativo- equipada con todos los utensilios y mobiliario necesarios para una estancia cómoda. El piso cuenta con aire acondicionado privado, Tv, wifire, espacio de trabajo todo de uso exclusivo. El piso dispone de  un jardín privativo  de 80 m² con terrazas cubiertas y descubiertas, y mobiliario de exterior. Además, el inmueble  ofrece acceso directo a un parque público infantil  donde vuestra familia podrá disfrutar de más espacio al aire libre. Hay aparcamiento privado disponible para 6 coches.   Es una vivienda  tranquila y espaciosa y  está cerca de las conocidas playas de Liencres, Valdearenas, Canallave, Covachos y La Arnía. Encontraréis numerosos restaurantes y servicios esenciales cerca, como carnicerías, pescaderías, fruterías y supermercados.",False,good,False,False,11.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,,"Liencres, Piélagos",Piso en Bo Iglesia (la),3979,bj,True,,,,,,
109163785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/7b/aa/1366146698.webp,1,790.0,flat,rent,50.0,1,1,calle San Fernando,Cantabria,Santander,Cuatro Caminos,es,43.460337,-3.8267098,False,https://www.idealista.com/inmueble/109163785/,1374,"Centro de santander, apartamento orientación sur, 9º piso, vistas inmejorables, zona llana, 10 minutos del ayuntamiento, 40 m, dormitorio, salón-cocina-americana, baño, ascensor, calefacción, portero, terrazas, amueblado.",False,good,False,True,16.0,False,False,False,False,[],False,False,False,790.0,€/mes,flat,,"Cuatro Caminos, Santander",Piso en calle San Fernando,,9,True,,,,,,
109135160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/18/03/1365383233.webp,8,800.0,flat,rent,74.0,2,1,calle Camilo Alonso Vega,Cantabria,Santander,General Dávila,es,43.4626204,-3.8216405,False,https://www.idealista.com/inmueble/109135160/,948,"Se alquila piso en la zona de Valdecilla (Santander), disponible de septiembre a junio, ideal para estudiantes o personas que necesiten alojamiento temporal durante el curso académico. La vivienda cuenta con dos habitaciones dobles, ambas amuebladas con camas, armarios y escritorio, pensadas para ofrecer comodidad tanto para descansar como para estudiar o teletrabajar. El salón es amplio y luminoso, con ventanales que ofrecen vistas despejadas y permiten disfrutar de una gran claridad natural durante todo el día. La cocina está completamente equipada con electrodomésticos y menaje incluido, lista para entrar a vivir sin preocuparse por nada. El baño se encuentra en buen estado y dispone de todo lo necesario para el día a día. El edificio cuenta con ascensor y la zona ofrece facilidad de aparcamiento, algo muy práctico en Santander. Además, está muy bien comunicada: a pocos minutos del hospital, con parada de autobús cercana y acceso rápido al centro de la ciudad. Un piso cuidado, funcional y bien situado, perfecto para compartir entre estudiantes o para quienes buscan un alquiler temporal cómodo y bien equipado.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,,"General Dávila, Santander",Piso en calle Camilo Alonso Vega,SA1540,3,True,,,,,,
109133338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/84/54/1365328188.webp,16,700.0,flat,rent,79.0,2,1,Cudon,Cantabria,Cudon,,es,43.4142608,-4.0122387,False,https://www.idealista.com/inmueble/109133338/,17187,"Alquiler de temporada. ¡Para profesores, profesional desplazado o estudiantes! Descubre este encantador piso ubicado en el municipio de Miengo, a tan sólo 3km de la Playa y muy cerca de la autopista, lo que le permitirá estar en 10 min en Torrelavega, en 15 min en el Aeropuerto y a 20 min de Santander. Su estratégica ubicación te permitirá llegar en apenas 10 minutos a Torrelavega, en 15 al Aeropuerto y en un cómodo trayecto de solo 20 minutos hasta Santander.  La propiedad ofrece una generosa superficie de 79 metros cuadrados distribuidos eficientemente: cuenta con dos amplios dormitorios dobles, cocina equipada y un luminoso salón que invita al descanso. El baño está equipado con bañera para mayor comodidad. Gracias a su orientación Norte-Sur, disfrutarás de abundante luz natural durante gran parte del día; además presenta acabados como suelo gres y carpintería exterior aluminio/Climalit que aportan modernidad y confort. Dentro del complejo residencial podrás aprovechar una zona privada para estacionar tu vehículo sin costo adicional (capacidad aproximada para unos veinte coches).  No pierdas esta oportunidad única; ¡llámanos hoy mismo para agendar tu visita! TRANSPARENCIA GESTIÓN INMOBILIARIA: - No se admiten mascotas. - Sujeto a decisión última del cliente propietario. - Imprescindible seguro de alquiler. - Honorarios inmobiliarios no incluidos en el precio. - Consultar resto de condiciones.",False,good,False,False,9.0,False,False,False,False,[],False,False,False,700.0,€/mes,flat,,Cudon,Piso,G01873,1,True,True,True,,,,
109125218,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/0d/af/1368585630.webp,48,2000.0,flat,rent,140.0,3,2,Puerto Chico,Cantabria,Santander,Puerto Chico,es,43.4643538,-3.7974214,False,https://www.idealista.com/inmueble/109125218/,1032,"� Alquiler de temporada en Santander (septiembre – junio) � Calle Castelar – Vive en una de las zonas más exclusivas y privilegiadas de la ciudad, con todos los servicios a pie de calle, transporte público cercano y un entorno único. ✨ La vivienda esta reformada con gusto y con excelentes calidades, dispone de 3 amplias habitaciones y 2 baños completos, un luminoso salón además de una cocina amplia cómoda y totalmente equipada Ideal para estudiantes, profesionales desplazados o familias que busquen comodidad y una ubicación inmejorable durante el curso académico.  Disponible de septiembre a junio. ➣Consultar resto de condiciones.   Sujeto a decisión última del arrendador.   Honorarios de la agencia mitad de mensualidad + IVA correspondiente.",False,good,False,True,14.0,False,False,False,False,[],False,False,False,2000.0,€/mes,flat,,"Puerto Chico, Santander",Piso,755219,3,True,,,,,,
98497564,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/b3/17/1018430647.webp,13,1200.0,flat,rent,78.0,2,2,El Sardinero,Cantabria,Santander,El Sardinero,es,43.4700952,-3.7857224,False,https://www.idealista.com/inmueble/98497564/,2134,"Se alquila de Septiembre a a Junio 2026  En El Sardinero, Joaquín Costa.  2 DORMITORIOS, 2CUARTO DE BAÑO  Gran Salón con terraza al SUR.  70 M2 ÚTILES. Ascensor.  CALEFACCIÓN INDIVIDUAL.  2 plazas de Garaje en Aparcamiento Comunitario Privado.  Para entrar a vivir.  Zona de Calidad de Vida.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,1200.0,€/mes,flat,,"El Sardinero, Santander",Piso,00835,4,,,,,,,
109054133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/aa/3c/1362904547.webp,40,3000.0,flat,rent,231.0,4,2,"calle Hernán Cortés, 31",Cantabria,Santander,Puerto Chico,es,43.4630385,-3.8010323,True,https://www.idealista.com/inmueble/109054133/,720,"ALQUILER PARA FIJOExtraordinario piso por su situación, tamaño, reformado completamente. Junto a la plaza de Pombo, en pleno centro de Santander. 231 m2 reformados, muy confortables, acogedor, luminoso, exterior, con techos altos a 3,5 m. Salón, comedor de 58 m2 con tres ambientes. Dormitorio principal con vestidor y baño.  .",False,good,False,True,13.0,False,False,False,False,[],False,False,False,3000.0,€/mes,flat,,"Puerto Chico, Santander","Piso en calle Hernán Cortés, 31",62181901,2,True,,,,,,
108938052,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/7b/b6/1400922537.webp,29,850.0,duplex,rent,102.0,3,2,Guarnizo,Cantabria,Guarnizo,,es,43.4023628,-3.8397954,False,https://www.idealista.com/inmueble/108938052/,7088,"SE ALQUILA de manera TEMPORAL este estupendo dúplex de tres habitaciones amplias con la cocina completamente equipada y un gran salón con comedor, como los espacios son grandes es ideal para compartir y su ubicación lo hace más interesante para los docentes, se encuentra a muy poca distancia de los institutos y colegios de la zona y además dispone de zonas de aparcamiento alrededor. No dudes en llamarnos y te damos todos los detalles y te lo enseñamos encantad@s.    Imprescindible para el alquiler seguro de protección de pagos para lo cual es necesario presentar la documentación que acredite la solvencia económica.",False,good,False,False,8.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,duplex,Guarnizo,Dúplex,AZA108,2,True,,,,,,
109001418,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/35/3b/1361351799.webp,20,850.0,flat,rent,90.0,3,1,"calle Castilla, 33",Cantabria,Santander,Castilla - Hermida,es,43.4567168,-3.8145334,True,https://www.idealista.com/inmueble/109001418/,724,"¡Descubre tu nuevo hogar!  Este acogedor piso en alquiler cuenta con 3 dormitorios, perfectos para descansar tras un largo día. Dos de ellos tienen camas de matrimonio de 150 cm y el tercero de 135 cm, ofreciendo comodidad para hasta 6 personas. El salón es ideal para relajarse y cuenta con una zona de comedor, perfecta para disfrutar de comidas en familia o con amigos. La cocina independiente, aunque vacía, está equipada con todo lo esencial para que puedas personalizarla a tu gusto. El baño completo dispone de un práctico plato de ducha, ideal para refrescarse rápidamente. Este apartamento en buen estado, ofrece una excelente relación calidad-precio. Ubicado en una zona privilegiada, rodeado de tiendas, farmacias y supermercados, tendrás todo lo que necesitas a tu alcance. Además, la cercanía a estaciones de tren y autobús facilita tus desplazamientos por la ciudad. Situado en la primera planta, este piso exterior tiene orientación sur, lo que garantiza luz natural durante gran parte del día. Y no te preocupes por el acceso, ya que cuenta con ascensor.  Alquiler temporada entre Septiembre y Junio 2026 No pierdas la oportunidad de vivir en un lugar que combina comodidad y funcionalidad. ¡Contáctanos para más información y ven a verlo!",False,good,False,True,9.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,,"Castilla - Hermida, Santander","Piso en calle Castilla, 33",119,1,True,,,,,,
109001300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/d6/78/1361349821.webp,30,950.0,flat,rent,75.0,2,1,"calle Vargas, 11",Cantabria,Santander,Numancia - San Fernando,es,43.4607322,-3.8170052,True,https://www.idealista.com/inmueble/109001300/,599,"¡Descubre este encantador piso en alquiler en el corazón de Santander! Con 75 m² construidos, este espacio ofrece un salón acogedor con comedor, ideal para disfrutar de momentos en familia o con amigos. La cocina, totalmente equipada, te permitirá dar rienda suelta a tu creatividad culinaria. Además, cuenta con un práctico cuarto de colada y un baño moderno con ducha. Este piso cuenta con dos habitaciones amplias, cada una con cama de matrimonio. Desde una de las habitaciones, tendrás acceso a un patio privado, perfecto para relajarte al aire libre. La ubicación es inmejorable, a pocos pasos del ayuntamiento y junto a la popular calle Burgos, ideal para pasear y disfrutar de la vida urbana. El acceso al transporte público es excelente, con paradas de autobuses y taxis muy cerca. Además, el parking de Numancia se encuentra a solo 50 metros, facilitando el aparcamiento. Este piso en reformado se encuentra en perfecto estado y cuenta con calefacción de gas natural. Situado en la primera planta, exterior y con ascensor, ofrece una cómoda orientación norte-sur. Alquiler temporada de Septiembre a Junio 2026 No pierdas la oportunidad de vivir en este luminoso y funcional piso. ¡Contáctanos para más información y ven a verlo!",False,good,False,False,13.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,,"Numancia - San Fernando, Santander","Piso en calle Vargas, 11",51,1,True,,,,,,
108984701,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/95/26/1366857304.webp,38,900.0,flat,rent,89.0,2,2,calle Manuel Ruiz de Quevedo,Cantabria,Santander,Peñacastillo - Nuevamontaña,es,43.4415904,-3.8489212,False,https://www.idealista.com/inmueble/108984701/,3901,"Sale en alquiler promoción de viviendas en alquiler, totalmente nuevas, a estrenar, a tu gusto! En zona residencial de Santander, Peñacastillo, la zona que se ha puesto de moda, ya que dispones de absolutamente todos los servicios a tu alcance. Se trata de viviendas de 2 dormitorios con 2 baños, dormitorio principal con armario empotrado y baño en suite, un estupendo salón con gran ventanal al Sur y cocina amueblada.     Las viviendas están recién terminadas con materiales de calidad para que puedas disfrutar de tu día a día, tienen plaza de aparcamiento en superficie asignada y un gran trastero donde poder guardar todas tus pertenencias voluminosas o de uso no frecuente.    No dejes de venir a verlas o te quedaras sin ellas!    Las condiciones planteadas por el propietario para el alquiler, son:    * Seguro de impago. Para la formalización del mismo, (ARAG compañía aseguradora) hará un estudio de viabilidad, para el cual deberás aportar:    -DNI de todos los inquilinos.    -Dos últimas nóminas para los trabajadores por cuenta ajena, que deben tener una antigüedad mínima de 1 año. En el caso de autónomos, declaración de la renta.     -Deberás acreditar unos ingresos mínimos FIJOS mensuales de 2.250 € ó 27.000 €/anuales    Si cumples los requisitos, solicita tu visita por whatsapp en el teléfono.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,,"Peñacastillo - Nuevamontaña, Santander",Piso en calle Manuel Ruiz de Quevedo,04893,2,True,True,True,,,,
108128644,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/c5/bb/1334708886.webp,26,900.0,flat,rent,60.0,1,1,"calle Joaquín Costa, 18 A",Cantabria,Santander,El Sardinero,es,43.4686833,-3.7848316,True,https://www.idealista.com/inmueble/108128644/,2143,"Ofrecemos este apartamento en alquiler desde septiembre/octubre hasta mayo/junio de 2026. Perfecto para estudiantes, nómadas digitales, entre otros perfiles. Apartamento recién reformado muy luminoso, consta de dormitorio con cama de matrimonio de 150cm, cuarto de baño con plato de ducha efecto lluvia. Salón con un cómodo sofá-cama. Cocina nueva con barra de desayuno y totalmente equipada. Tercera planta y edificio con ascensor.  El acceso al edificio es peatonal, se aparca gratis en las calles de alrededor.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,,"El Sardinero, Santander","Piso en calle Joaquín Costa, 18 a",Joaquin costa 18A,3,True,,,,,,
105959127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/c9/3a/1268214997.webp,38,950.0,flat,rent,100.0,3,1,calle la Braña,Cantabria,Santander,El Sardinero,es,43.4737904,-3.7854981,False,https://www.idealista.com/inmueble/105959127/,2347,"Se alquila piso por temporada( HASTA EL 15 de junio). 3 habitaciones, salón, cocina equipada y 1 baño. Amueblado. Plaza de garaje incluida. Se requiere solvencia económica para seguro de alquiler.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,,"El Sardinero, Santander",Piso en calle la Braña,3672736727,5,True,True,True,,,,
108996894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/57/4a/1361218739.webp,20,1200.0,flat,rent,85.0,2,1,"calle Marcelino Sanz de Sautuola, 11",Cantabria,Santander,Centro - Ayuntamiento,es,43.4632322,-3.8038453,True,https://www.idealista.com/inmueble/108996894/,5081,"¡Descubre este espectacular piso premium en el corazón de Santander!  Totalmente reformado y listo para entrar a vivir, este encantador hogar de 85 m² cuenta con dos amplias habitaciones, ambas equipadas con cómodas camas de matrimonio y armarios empotrados que ofrecen un espacio de almacenamiento óptimo. El luminoso salón comedor es perfecto para disfrutar de momentos en familia o con amigos, mientras que la cocina, que incluye un balcón, te permitirá disfrutar de las vistas mientras cocinas. Este piso, con calefacción de gas y un baño completamente equipado, se encuentra en una zona inmejorable, a solo pasos de todos los servicios que puedas necesitar. La orientación sur y este garantiza una excelente luz natural durante todo el dia. Esta es una oportunidad única para alquilar por temporada entre septiembre y junio de 2026. Si buscas un lugar donde vivir con estilo y confort, no encontrarás nada igual. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,False,14.0,False,False,False,False,[],False,False,False,1200.0,€/mes,flat,,"Centro - Ayuntamiento, Santander","Piso en calle Marcelino Sanz de Sautuola, 11",10,3,True,,,,,,
109606296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/80/61/1379934733.webp,18,1000.0,flat,rent,80.0,2,2,Altos s/n,Cantabria,Marina de Cudeyo,,es,43.4438526,-3.7680394,True,https://www.idealista.com/inmueble/109606296/,1892,"Green-mar alquIla en Pedreña, un piso con maravillosas vistas a la Bahía de Santander y a la playa de El Puntal. 2 habitaciones ( principal con baño) 2 baños completos, salón- comedor con balcón, cocina independiente con balcón. Excelente estado de conservación. Garaje y amplio trastero. Ascensor. Ideal alquiler para disfrutar vacaciones, fines de semana. Se exigen garantías, para el seguro de alquiler. No se admiten mascotas. Tfno. de contacto; Inmob. iliaria Gren-mar Pedreña.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,,Marina de Cudeyo,Piso en Altos s/n,,2,True,True,True,,,,
105274750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/09/d1/1411659612.webp,33,1600.0,duplex,rent,232.0,4,3,Maliaño,Cantabria,Camargo,Maliaño,es,43.4288674,-3.8076069,False,https://www.idealista.com/inmueble/105274750/,5441,"¡Descubre tu nuevo hogar en este impresionante dúplex junto a la bahía! � Con un espacio de 232 metros construidos y tres terrazas, disfrutarás del confort y las mejores vistas. El amplio salón comedor orientado al sur te permitirá contemplar los veleros atracados mientras disfrutas de una luz natural inigualable. La cocina con office es ideal para tus momentos culinarios, complementada por un baño completo y una habitación de servicio que también cuenta con su propia terraza hacia la bahía. En el nivel superior encontrarás una acogedora sala de estar como distribuidor, dos luminosos dormitorios dobles (uno con acceso directo a otra encantadora terraza), además del dormitorio principal equipado con baño privado ¡y salida directa a esa gran terraza soleada! Ubicado estratégicamente cerca de centros comerciales, aeropuerto✈️, Hospital Valdecilla� y el vibrante centro de Santander�. No pierdas esta oportunidad exclusiva; contáctanos para más detalles sobre esta maravillosa propiedad.  TRANSPARENCIA GESTIÓN INMOBILIARIA: - No se admiten mascotas. - Sujeto a decisión última del cliente propietario. - Imprescindible seguro de alquiler. - Honorarios inmobiliarios incluidos en el precio. - Consultar resto de condiciones.",False,good,False,True,7.0,False,False,True,False,[],False,False,False,1600.0,€/mes,flat,duplex,"Maliaño, Camargo",Dúplex,G02063,3,True,,,,,,
109517059,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/8e/5c/1377104269.webp,27,850.0,flat,rent,75.0,2,1,"calle Camilo Alonso Vega, 6",Cantabria,Santander,Cuatro Caminos,es,43.4591042,-3.8263389,True,https://www.idealista.com/inmueble/109517059/,6701,"Ofrecemos este apartamento en alquiler desde octubre hasta mayo/junio de 2026.  Perfecto para estudiantes, nómadas digitales, entre otros perfiles. Acogedor apartamento en la séptima planta de un edificio con ascensor, situado en una zona tranquila de Santander y a pocos minutos del Hospital Universitario Marqués de Valdecilla. El espacio combina muebles con encanto vintage, detalles naturales y una decoración pensada para sentirse como en casa. Ideal para parejas, viajeros solos o pequeñas familias que buscan una estancia tranquila, práctica y con estilo en Santander. ¡Las mascotas son bienvenidas en nuestra casa! Cuenta con dos dormitorios: uno con cama de matrimonio y otro con una cama individual.  Dispone de un salón luminoso con zona de comedor, perfecto para momentos de relax, y una cocina completamente equipada para que no te falte de nada.  El baño tiene todo lo necesario para una estancia confortable.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,,"Cuatro Caminos, Santander","Piso en calle Camilo Alonso Vega, 6",camilo alonso vega 6.,7,True,,,,,,
109534872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/10/0f/1380417692.webp,12,800.0,flat,rent,90.0,3,1,calle Augusto González Linares,Cantabria,Santander,Los Castros,es,43.4699626,-3.7999514,False,https://www.idealista.com/inmueble/109534872/,5117,"///// NO SE ALQUILA PARA FIJO ///// Disponible de enero hasta junio 2026. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. ****Por favor, abstenerse quienes busquen alquiler para residencia permanente******* Próximo universidad de Cantabria y cesine. Zona de fácil aparcamiento. Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,False,9.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,,"Los Castros, Santander",Piso en calle Augusto González Linares,,3,True,,,,,,
105315842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/ae/2f/1409976772.webp,11,800.0,flat,rent,81.0,2,2,calle Enseñanza,Cantabria,Santander,Centro - Ayuntamiento,es,43.4622002,-3.811343,False,https://www.idealista.com/inmueble/105315842/,5615,"ALQUILER TEMPORAL. No se alquila para fijo. Curso escolar o varios meses por trabajo.  Piso próximo al Ayuntamiento de Santander. Amueblado en buen estado. Vivienda de 81 m² aproximadamente, distribuidos en: Hall de entrada. Sala y Comedor. Cocina independiente. 2 dormitorios. 2 baños con plato de ducha. Vivienda con calefacción de gas natural. Edificio con ascensor. Junto a todo tipo de comercio para el día a día, junto a parada de autobús y junto a colegios. No mascotas. Se requiere solvencia económica.",True,good,False,True,10.0,False,False,False,False,[],False,False,False,800.0,€/mes,flat,,"Centro - Ayuntamiento, Santander",Piso en calle Enseñanza,902,1,True,,,,,,
